x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,46,5,39,7
0,47,12,2,0
0,61,3,2,0
0,70,4,4,0
0,73,34326,21397,7
0,80,3,0,2133013
0,84,2133013,1100,63377
0,96,1,200213301,210233
0,102,14,1,1
0,106,2,4,8
0,107,419,13,1
0,108,11,1,1
0,110,1,0,2133011
0,111,0,132330113,31
0,112,33011322,273584,218075
0,114,87,8,2
0,115,2,2,1
0,116,1,1,0
0,117,0,232332211,177568
1,46,167576,161597,4
1,47,5329,5,7
1,60,16,19,5
1,66,120022111,1331001,15097
1,70,362984,527511,4
1,71,11311230,465372,522459
1,79,7,1,1
1,80,5,2,0
1,81,4,12002133,1301121
1,108,370,671,7
1,115,1530,16,1
1,117,1,0,213232333
1,120,22438,32456,10
2,98,0,301210232,52840
2,106,330120213,0,3
2,107,213301201,321,514
2,108,209716,179001,4
2,113,56932,51103,19
2,115,3,9,6
2,116,23,1,1
2,118,1,200213232,332213
2,119,323232111,1,0
2,121,2,2,9
2,123,1,200213232,313233
2,124,0,232313230,77416
2,126,213232313,201,869
2,127,672710,533715,5
3,47,9,5,4
3,49,3,200230000,12212
3,54,88,4,9
3,125,6,6,2
3,126,1,0,213232313
3,127,7,2,1
4,46,4711,4189,49
4,47,10,3,1
4,49,120023000,20000,93974
4,50,1311,3,9
4,51,12,9,3
4,52,43,5,0
4,54,1846,79793,9
4,55,3123,71650,115713
4,73,2211113,11231,97113
4,79,5,10,5
4,97,6,5,2
4,98,1,0,213301211
4,99,135559,77356,5
4,102,11,1,1
4,107,1,1,0
4,108,3,200213301,201332
4,112,6,1,1
4,113,2,2,0
4,114,3,12002132,33012230
4,115,120021323,3003102,355637
5,44,4,2,1
5,45,13,1,1
5,47,28030,7,1
5,49,0,23000002,1
5,51,158820,4,28
5,52,3,42,4
5,53,12002,176415,85206
5,77,98,3,4
5,86,0,133013011,20
5,97,31,1,1
5,98,1,1,0
5,104,30,1,120021330
5,107,1,2,5
5,108,3,0,213301201
5,110,0,301201323,65990
5,112,269169,6,6
5,113,6,1,1
5,114,2,0,2132330
5,115,0,21323300,3310
5,116,323300310,1,8
5,123,9795,7,7
5,126,1,1,0
5,127,49,19,1
6,60,82393,77597,14
6,61,93,19,1
6,66,0,22111133,1003
6,96,3,5,5
6,97,5917,6,5
6,101,843,488,24
6,103,3,1,0
6,107,6,1,1
6,115,1,1,0
6,116,2,0,323301110
6,117,331612,236447,6
6,126,6,1,1
7,46,0,300000220,3
7,47,22001,145952,141228
7,49,4,1,0
7,50,3,0,2012
7,52,944,424,5
7,53,5,12002300,12012
7,54,2300000,12003,13682
7,100,213301210,221,663
7,102,235209,5,4
7,105,1,0,330120221
7,116,1,1,120021323
7,127,32303133,19687,11256
8,47,2300000,22002,47948
8,49,8,34,5
8,50,1,1,120023000
8,51,230000012,210,494
8,52,172091,139315,4
8,53,2,0,2300000
8,54,0,300000120,10
8,61,57548,15,16
8,67,111133032,3,6
8,72,0,211113113,20
9,47,4,2,5
9,50,658,670,4
9,51,146448,98941,8
9,52,7254,4,2
9,53,0,22330,170011
9,80,3,0,213301310
9,96,11205,12,2
9,115,1,0,2132330
9,116,1,12002132,33030013
9,117,80503,21,1
9,119,6,1,1
10,47,3,13,3
10,49,230000102,21,76
10,50,227583,173158,9
10,52,5,1,8
10,53,6,200230000,22331
10,54,230000022,323,943
10,58,9,9,9
10,59,7,9,7
10,60,17,5,0
10,65,1,0,2300000
10,67,0,300000003,0
10,85,9,25,9
10,88,2,200213301,301312
10,89,0,301301310,222565
10,90,213301301,303,345
10,95,75278,34697,24
10,101,1,1,0
10,105,76,5,16
10,115,26,5,0
