x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,24,232101006,233232104,30233248,77367002
0,25,23323217,324029357,253298797,5830804.25
0,26,20,11,53556444,6.666666666666667
0,27,9955,15,3,3318.3333333333335
0,28,23340494,3078602,11177430,7780164.666666667
0,29,30233228,1123012,30254175,15116614
0,30,1409,233221122,221115548,352.25
0,31,221112101,2,0,221112101
0,32,5,0,2,5
0,42,10,6,0,10
0,55,3,2,0,3
0,56,1,302332211,13132,1
1,24,8,12,2,8
1,25,332321008,302332352,4150,166160504
1,26,19,9,5,9.5
1,27,8,1,1,8
1,28,380,791,9,380
1,32,30233221,1121103,322514,30233221
1,53,251335224,1020200,93266,125667612
1,118,2,302332210,201331,2
2,25,41,37,332321016,6.833333333333333
2,26,183382,7851,60,45845.5
2,27,104005,11349,12,26001.25
2,28,332211134,513464614,332585126,83052783.5
2,29,86,19,8,28.666666666666668
2,31,2,1,30233221,2
2,32,1,233221112,221113222,0.5
2,49,14,233221150,221105156,4.666666666666667
2,50,12,1,30233221,12
2,55,25204,11050,18,12602
2,56,1,1,1,1
3,24,721380,36511,10,360690
3,25,1394,12,332321013,348.5
3,26,332535582,321052007,219875,110845194
3,27,10550,173,247,2637.5
3,28,34535425,322204740,77477,11511808.333333334
3,29,10,3,332211214,5
3,49,2,0,221103032,2
3,50,30233224,1030314,42034,15116612
3,56,3168,29,18,1584
3,58,5152,29,7,5152
4,24,232102013,0,2,232102013
4,26,3,302332321,10310,3
4,27,332820182,37190,951,166410091
4,28,3,0,23322112,3
4,29,361643,11335,17,90410.75
4,30,332211212,211212344,568989,166105606
4,31,1,0,221120312,1
4,32,30233221,1202313,12189,30233221
4,50,90093,233232339,331,45046.5
4,51,1,5,2,1
4,56,60,9,4,60
5,27,0,211221012,193093,0
5,28,8,305355536,11434361,2
5,29,13,4,221121327,4.333333333333333
5,30,221121312,302332214,212233,110560656
5,31,13,2,30233222,6.5
5,33,221120210,2,2,221120210
5,40,30233221,1110311,49698,30233221
5,51,221103039,1,1,110551519.5
5,52,14,2,0,14
5,53,23322110,21210,47235,23322110
5,56,444967,11,1,444967
5,115,23322102,3223,39971,23322102
5,122,536965,633992,11,536965
6,27,221122202,3,3,221122202
6,28,2,4,332211222,1
6,29,35,3,30233222,17.5
6,30,30233221,1213123,232326,30233221
6,31,1,1,0,1
6,110,1,3023322,10203301,1
6,114,0,322102033,0,0
6,122,1,0,332210202,1
7,26,0,1,1,0
7,27,30233221,1222122,227725,30233221
7,28,222501,11465,22,55625.25
7,29,56638,5947,21,18879.333333333332
7,30,0,233221121,3130,0
7,31,14,15,2,14
7,33,0,233221120,2331,0
7,36,26,11,3,26
7,37,9,1,1,9
7,50,3,2,30233221,3
7,52,5828,48,10,2914
7,53,2,1,23322110,1
7,54,0,322110212,11,0
7,56,51158,65165,8,51158
7,57,30233222,320223,221331530,15116611
7,60,6931,505,13,6931
8,28,18,2,1,9
8,29,1,0,221122233,1
8,32,18,3,0,18
8,34,10214,16,8,10214
8,49,1,1,0,1
8,50,4,1,23322110,2
8,54,1,3023322,11021213,1
8,56,11021201,109133,17121,11021201
8,57,36,233221034,30233453,18
8,58,221032022,2,3,221032022
8,118,19,1,1,19
8,121,9,4,0,9
8,123,31,1,1,31
8,124,18,3,2,9
8,127,23322102,322103135,81240,11661051
9,29,19,1,30233221,19
9,30,0,233221122,2210,0
9,34,18403,3767,14,18403
9,39,0,233221111,1101,0
9,50,23322110,32221,26934,23322110
9,53,332211023,211023222,685564,166105511.5
9,57,10321023,447385,322620,10321023
9,60,1,1,0,1
9,116,5529,15,1,5529
10,27,31,10,26,31
10,31,486,747,11,486
10,32,45,322112120,5,15
10,50,1,3023322,11032232,1
10,51,12,322110323,31,6
10,55,11,10,2,11
10,59,11,1,1,11
11,32,1,3023322,11211021,1
11,33,23322112,11002,27947,23322112
11,34,11211001,115314,11188,11211001
11,35,243290,20119,11,243290
11,36,0,322111123,2,0
11,37,34444243,41286,43910,11481414.333333334
11,39,3,2,251344332,1.5
11,48,11033302,202987,23363,11033302
11,56,13,1,1,13
11,58,23322103,21111,71308,23322103
11,60,99,11,3,99
11,102,229119,9775,17,229119
11,110,2,0,23322102,2
12,31,148577,10426,10,148577
12,32,471,631,23322113,235.5
12,34,1,302332211,120220,1
12,35,332211252,211121328,353641,110737084
12,36,9988,13,7,2497
12,37,68142,3034388,34434421,22714
12,39,2,1,0,2
12,48,23409678,51929,19320,7803226
12,49,11,302332212,33023,5.5
12,50,332211158,1002,539,166105579
12,51,13439,54,9,4479.666666666667
12,53,1,302332211,23133,1
12,109,33,10,3,16.5
12,110,3,3,0,3
12,119,7,4,0,7
13,36,10390,18,5,5195
13,37,2,3023322,34552425,1
13,49,12335,20,332211035,6167.5
13,50,230509,211219173,331115,57627.25
13,51,343773299,302577115,111861,85943324.75
13,52,39377,15499,17,19688.5
13,53,3,0,332211030,3
13,55,198794,20849,48,99397
13,56,10823,14,8,10823
13,59,18514,89096,11,18514
13,60,15011,36,5,7505.5
13,109,256,383,18,256
13,110,692567,9,2,692567
13,125,32051,20,10,32051
14,37,12,2,1,6
14,38,11230100,235366,20189,11230100
14,42,2,0,332211102,2
14,43,0,211102222,344922,0
14,44,11,16,1,11
14,48,11,4,3,11
14,49,221110037,3,6,110555018.5
14,50,356010,10835,16,178005
14,51,1,211100011,332230211,0.5
14,52,315763,12096,16,157881.5
14,53,153465,13,10,153465
14,54,29,6,2,14.5
14,55,6,0,23322110,6
14,56,0,322110333,10,0
14,58,8,13,23322112,2.6666666666666665
14,101,332210210,210210050,116550,166105105
14,118,671311,23354,20,671311
14,119,3,1,1,3
15,38,0,322112302,21,0
15,39,23322112,30132,68303,23322112
15,42,1,2,1,0.5
15,43,332211105,302332432,102477,166105552.5
15,44,9948,19,4,4974
15,46,11101200,545267,19549,11101200
15,49,3170,23,251343324,792.5
15,50,30242720,234322123,90109,10080906.666666666
15,51,13,1,1,13
15,54,10,1,1,10
15,56,2,3023322,11033311,2
16,32,703,301,52,703
16,40,84361,10712,9,84361
16,41,10775,12,2,10775
16,43,12,1,1,12
16,48,83512,19254,11,83512
16,58,11,9,1,11
16,60,1,3023322,10321200,1
16,64,0,322103211,33,0
16,121,4,1,0,4
17,44,143485,11251,11,143485
17,45,562,87,9,562
17,105,7,2,0,7
17,117,10,2,1,10
18,43,221111022,0,0,221111022
18,46,23322111,1201,28040,23322111
18,104,21,8,3,21
18,105,5,6,332210213,2.5
18,110,1,302332210,210031,1
18,116,332210202,303,991,332210202
18,117,586525,647192,53,195508.33333333334
18,118,11,1,1,11
20,45,85719,325144674,11101420,17143.8
21,46,6,2,23322111,3
26,126,11,2,2,11
28,125,881,24976,23,881
28,127,1,0,221020212,1
29,125,33524312,206298,84960,16762156
29,126,284866,22,11,142433
33,127,3,1,30233221,3
34,125,3,3023322,33524323,1.5
34,127,34,4,0,34
35,125,0,233221132,202,0
35,126,30233221,323422222,10571,15116610.5
36,7,69661,22866,15,69661
37,122,30233221,234543162,737301,15116610.5
37,125,8,0,221132020,8
38,121,1,0,221132210,1
40,120,1,1,30233221,1
40,124,15,3,30233221,15
40,127,99287,10694,17,99287
43,119,53579,19,1,53579
43,121,16,9,2,16
43,122,33,3,0,33
44,116,11322231,298125,46538,11322231
45,117,332269380,39924,80,166134690
45,118,203057,41826,14,203057
45,120,1,3023322,11323020,1
45,121,92,15,5,92
45,127,221132013,0,4,221132013
46,120,4,0,23322113,4
46,122,23322113,23000,92127,23322113
46,126,0,322113202,30,0
47,120,10,1,0,10
49,121,14,1,1,14
49,124,3,0,23322113,3
49,126,1,3023322,11320231,1
50,121,0,322113230,1,0
50,122,16,1,1,16
52,125,32,26,5,16
52,127,23322113,20223,91362,23322113
53,119,431,396,31,431
53,122,35084,16,1,35084
53,123,1021,27,17,510.5
53,124,2,513653514,368773,1
53,125,19471,21,7,19471
54,39,280328,45226,11,280328
54,123,67749,32513,20,67749
54,124,6,1,332211323,3
54,125,243,755,17,243
55,120,12,1,1,12
55,123,221132203,3,221133317,110566101.5
55,124,22,5,3,11
55,125,554190686,344559,785,138547671.5
55,126,69,18,2,34.5
55,127,1,211330112,332670427,0.5
56,117,0,233221200,2303,0
56,118,251433444,2002232,220863,125716722
56,121,7,1,1,7
56,122,3,3,0,3
56,123,1,1,30233221,1
56,125,30233221,1333121,109005,30233221
56,126,5,5,7,5
58,119,8432,6,2,8432
59,120,7,2,5,7
59,125,0,233221133,3123,0
60,126,1,1,0,1
62,127,5,2,1,5
63,125,43,26,1,43
63,126,8,1,1,8
64,119,2,0,221200300,2
64,122,136945,167004,10,136945
64,125,240094,6,3,240094
65,120,1,1,0,1
66,120,7,1,1,7
66,122,6,3,30233221,6
69,119,18,24,1,18
69,127,43701,40546,9,43701
70,119,78509,19547,9,78509
70,126,2,3023322,35322452,1
71,19,5,0,6,5
71,20,1064,14,4,1064
71,126,1,1,0,1
72,124,1,302332212,2002,1
72,125,27,4,3,13.5
73,124,1,0,332212002,1
73,125,142354,10692,23,142354
73,126,233990,9,2,233990
74,121,23816,17,1,23816
74,125,332212001,212002332,16349,166106000.5
74,126,726,573,22,726
74,127,23322120,300,34586,23322120
75,121,137414,451,34,68707
75,127,12000233,322141619,21309,6000116.5
84,126,0,322120211,2,0
84,127,35343143,169874,91480,17671571.5
89,119,704388,22727,24,704388
93,112,17,19,3,17
93,119,332212021,331,974,332212021
94,119,0,212021333,92279,0
103,75,7389,14,3,7389
103,76,9,1,1,9
103,77,5,1,1,5
104,74,9,1,1,9
104,75,12,2,332220032,6
104,76,2,0,222003011,2
104,77,222003002,2,5,222003002
104,78,109013,41418,21,54506.5
104,80,43344412,322593239,89199,14448137.333333334
104,81,332461261,220204733,446488,110820420.33333333
104,82,8,3,23322200,4
104,83,384,33,18,384
105,73,222003210,0,9,222003210
105,74,3,6,4,3
105,75,15,10,4,15
105,79,842,829,17,421
105,80,29,3023329,20022301,14.5
105,81,3,302332222,22031,1.5
105,82,21229,19,4,10614.5
105,83,332628931,36831,459,110876310.33333333
106,71,4,1,0,4
106,74,34025,20776,13,34025
106,75,1428,27,1,1428
106,77,30233222,30030,314480,30233222
106,79,240216,23749,40,60054
106,80,22,220022346,23723215,7.333333333333333
106,81,20,7,554222236,5
106,82,386,68,21,96.5
106,83,20809,220021063,480912,5202.25
106,84,12,624532441,21036,3
106,85,20020263,166467,12749,6673421
106,86,40975,322121037,30233246,13658.333333333334
107,70,2962,5,1,2962
107,71,24,12,4,12
107,74,30233222,32101,246505,30233222
107,79,382436,304895,28,191218
107,80,332220026,302332550,22656,166110013
107,81,24,21,30233225,12
107,82,116851,29005,59,58425.5
107,83,222371400,19214,22,74123800
107,84,2,3023322,352240331,1
107,85,23322200,20233,79379,23322200
107,86,80766,3063228,12102145,40383
107,88,80269,83414,21,80269
108,69,222373969,22109,25,111186984.5
108,70,4,8,1,4
108,72,1,0,222003211,1
108,74,0,233222003,2103,0
108,77,0,233222003,101,0
108,79,252235525,23103,366377,126117762.5
108,80,12,2,332220024,4
108,81,335333,21561,198,111777.66666666667
108,82,252235434,233244123,281389,84078478
108,83,30233223,233243132,222694948,10077741
108,84,3190,34,11,1063.3333333333333
108,85,1,0,23322200,1
108,87,23322125,2122,23345564,11661062.5
108,88,12102121,445931,355366,12102121
108,89,13772,7,1,13772
108,91,193852,10,1,193852
108,92,48,10,23322125,12
108,93,23322123,325145335,12165809,7774041
108,94,251436263,235252206,251938234,50287252.6
108,96,5302,16,5,2651
109,68,20100103,270454,132475,20100103
109,69,12888,34111,12,12888
109,70,0,233222010,11,0
109,71,30233222,100010,118237,30233222
109,77,3,2,0,3
109,78,1,1,30233222,1
109,79,23322200,23201,27925,23322200
109,80,42790,33,15,14263.333333333334
109,81,4,233222002,222005411,2
109,83,0,322200213,21,0
109,84,43396854,488691,86407,14465618
109,85,75,19,1,75
109,86,332212103,301,30233528,166106051.5
109,91,30233221,2102032,410416,30233221
109,92,332212102,302332432,101480,166106051
109,93,406989,326139,20,203494.5
109,94,21,3,221210033,7
109,95,10,1,23322121,5
109,96,449996,322614434,24,149998.66666666666
109,97,30233244,2022576,366587,10077748
110,67,11,3023322,43422313,5.5
110,72,25,3,1,12.5
110,73,8,3023324,73587655,2
110,76,104,521,18,52
110,77,16,3,1,16
110,78,21,10,2,10.5
110,79,0,322200232,2,0
110,81,5,2,30233222,5
110,84,2,3023322,20021322,2
110,85,34075,19,3,17037.5
110,86,1,212102302,254691,0.5
110,88,27027,8,12,27027
110,89,14,8,0,14
110,91,0,233221210,2033,0
110,92,10,212101235,332580562,3.3333333333333335
110,94,30289935,2104350,30296324,6057987
110,95,209918,23,9,69972.66666666667
110,96,12042574,3365603,12042716,3010643.5
110,97,23419288,62733,23367294,5854822
110,98,12023120,322161842,5865,6011560
110,100,0,233221202,2332,0
111,66,257438,553,28,128719
111,67,68,16,2,34
111,70,13,10,3,13
111,72,333,302332481,33029,166.5
111,73,21,1,1,21
111,74,282763,54,10,282763
111,76,368567,302372301,32014,122855.66666666667
111,77,22488,15,2,22488
111,78,72,18,10,72
111,79,292962,3042310,20023220,146481
111,80,20027387,282753,23489871,5006846.75
111,81,10,4,0,10
111,88,273923,11823,22,136961.5
111,89,37,16,9,18.5
111,90,94,15,251443461,23.5
111,92,10,2,1,5
111,94,25590,233231396,248,8530
111,95,221210795,622,17,110605397.5
111,96,23322127,32010,54101,11661063.5
111,98,4,3023322,12023201,4
112,67,10,12,2,10
112,70,192333,27,18,96166.5
112,71,49,4,252243223,16.333333333333332
112,72,332579752,240860,935,166289876
112,73,20032934,322369570,8015,6677644.666666667
112,74,23369475,53724,19988,5842368.75
112,76,0,220031332,221257,0
112,77,1,3023322,20030233,1
112,78,20076154,306779,22224,10038077
112,79,332220025,220023532,332690561,110740008.33333333
112,80,442,571,29,147.33333333333334
112,91,2,1,0,2
112,92,229194,16459,16,229194
112,95,2,2,1,1
112,96,500829,369747,332212040,250414.5
112,97,2,302332212,332242132,1
112,98,332235738,212030154,138668,83058934.5
112,99,26,5,3,6.5
112,100,6,1,30233221,6
113,68,23322242,322201126,3470,5830560.5
113,72,1,220032332,332271810,0.5
113,77,332220032,300,23322541,166110016
113,78,23322200,322230532,59809,11661100
113,79,36,302332223,23310,18
113,80,23429,13,1,23429
113,87,3,302332212,102302,3
113,92,221210203,1,2,221210203
113,93,4262,20,9,2131
113,94,12101002,72103,11456,12101002
113,96,1,514365444,308860,0.5
113,99,54642,20280,42,27321
113,100,34,19,2,34
113,103,5,6,3,5
114,64,17281,38721,20,8640.5
114,65,6,3023322,20103000,6
114,68,51547,14,83,25773.5
114,72,58374,20,25,29187
114,77,1,325224334,20101265,0.5
114,78,281258,41936,98,93752.66666666667
114,79,13,27,5,4.333333333333333
114,81,29,10,23322201,14.5
114,82,0,322201010,10,0
114,83,332220100,203,912,332220100
114,88,8,2,4,8
114,92,110009,34954,15,110009
114,96,1,0,23322132,1
114,97,332212059,225,850,110737353
114,98,1,1,0,1
114,99,35308,213234596,605607,17654
114,100,332312655,12,221202477,110770885
