x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,77,1,1,30232333,1
0,81,30232333,2213320,242921,30232333
0,99,2,0,333102030,2
1,81,0,232333221,3321,0
1,82,333221331,3,9,333221331
1,99,333102023,2,8,333102023
2,38,31,10,30232333,31
3,6,9,46,16,9
3,81,2,0,333221332,2
3,99,14,5,30232333,14
4,5,0,332233203,273994,0
4,98,71252,11175,20,71252
4,99,38,23,7,19
5,99,15262,22,5,15262
6,99,97,30,1,97
6,111,29,8,3,29
7,98,0,233310331,11,0
7,112,26,2,1,26
8,98,31033101,53491,30555,31033101
8,113,0,232333102,1333,0
9,0,7,4,9,7
9,98,23233310,33110,12339,23233310
9,117,3,6,2,3
10,99,87146,3032034,31033139,29048.666666666668
10,100,32,20,1,32
10,113,36,5,1,18
10,114,10,0,333102200,10
10,118,23233310,233330525,46871,11616655
11,100,38211,24,1,38211
11,112,98,15,19,98
11,114,1,1,30232333,1
11,118,5,0,23233310,5
11,127,31012111,344445,213112,31012111
12,114,11812,31,48,11812
12,115,333102133,1,1,333102133
12,118,8,3023236,31020330,4
12,119,641,651,8,641
12,126,23233310,12112,58009,23233310
13,90,9,18,8,9
13,99,16,35,23233314,8
13,110,4,1,0,4
13,115,30232333,1021332,439857,30232333
13,117,379712,170776,23,379712
13,119,260580,106408,20,260580
14,87,363458541,234553350,142526,90864635.25
14,91,0,332220032,264565,0
14,99,1,1,0,1
14,111,22,31,11,22
14,114,70647,19721,27,70647
15,86,143,33,35,47.666666666666664
15,87,261333,99079,363454355,87111
15,88,4,1,6,4
15,99,144793,20,22,144793
15,101,1,1,0,1
15,111,323331022,103,978,323331022
15,112,23618,18,19,23618
15,113,21,3023233,54255332,10.5
15,119,323331021,331021021,277896,161665510.5
15,127,2,236333354,31012141,1
16,97,323706250,302668431,220790,107902083.33333333
16,98,310591,68370,21,77647.75
16,99,530,91,323331059,176.66666666666666
16,111,0,331022110,327467,0
16,112,318833,248546,36,159416.5
16,113,67,58,8,33.5
16,114,54255323,233539311,146438,18085107.666666668
16,119,8,302323331,21020,8
16,120,150794,77,36,75397
16,121,15,19,6,15
16,123,31020320,273907,135764,31020320
16,127,2,0,23233310,2
17,5,9,302323332,233210,9
17,55,15,0,23233322,15
17,84,16,25,4,16
17,98,315971,10455,37,157985.5
17,109,7814,31,6,2604.6666666666665
17,111,51,18,363334554,12.75
17,113,30232333,233355234,238338,15116166.5
17,119,83784,21409,24,83784
17,120,76,20,3,76
17,122,1,0,333102112,1
17,123,8,4,3,8
18,84,6,5,3,6
18,90,34598,9,13,34598
18,93,4,0,323332220,4
18,98,363335665,1033335,349712,181667832.5
18,99,6,633356554,379724,2
18,114,333102213,5,10,166551106.5
18,116,46,14,0,46
18,118,19,2,2,19
18,119,31021207,400667,23337841,15510603.5
18,120,20057,19,14,20057
18,122,2,2,30232333,2
18,124,3,0,323331021,3
18,125,3,1,323331012,1.5
19,90,93601,97864,5,93601
19,91,8,6,2,4
19,99,0,232333110,0,0
19,119,23233343,21222,30527,7744447.666666667
19,120,1,3023233,31021213,1
19,123,10,2,1,10
19,124,2,2,0,2
19,125,1271,24,8,423.6666666666667
20,87,12,3023235,55453544,4
20,98,2,0,333110002,2
20,107,30232333,1033000,231611,30232333
20,111,26,4,3,26
20,121,0,233310212,12,0
20,122,19,4,1,9.5
20,123,363334443,233354206,43327,121111481
20,124,247242,18517,36,82414
20,125,363716191,233367482,283007,72743238.2
21,86,171996,7,2,171996
21,104,18,232333105,30235334,9
21,116,1,0,323331022,1
21,117,8,302323331,22111,8
21,125,1,0,333101231,1
22,118,323331021,302,174,323331021
22,119,25287,54825,39,12643.5
22,127,4,302323331,12220,4
23,90,32220203,360216,309754,32220203
23,116,4912,25,13,4912
23,127,2,1,0,2
24,47,181,50,0,181
24,90,23233322,20211,58605,23233322
24,109,333103233,3,5,333103233
24,114,270386,27730,25,270386
24,117,30,43,16,30
24,118,43,26,12,21.5
24,119,1,331021310,323691945,0.5
24,127,1,1,30232333,1
