x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
30,80,9607,38979,9
32,82,22809,11691,7
32,83,13876,9910,14
32,86,43674,46205,18
33,80,56358,98902,6
33,82,40011,38965,34
33,83,50419,41566,11
33,85,45018,72220,10
33,94,8296,5848,14
34,86,49867,49978,12
34,94,9532,3711,19
35,80,74684,21487,8
35,82,28357,18172,12
35,83,84884,91323,11
35,85,28242,31344,9
35,86,17057,3347,33
35,94,4137,4252,28
36,79,30007,5638,43
36,80,59276,49032,11
36,82,19046,22797,17
36,83,54108,29457,10
36,85,5748,6649,21
36,86,27937,22745,15
37,79,162120,96203,19
37,80,46260,48290,15
38,82,64039,73564,16
38,83,41050,26680,12
38,85,48070,32229,11
38,86,59183,60018,11
38,88,18354,17678,18
39,79,9878,11677,10
39,80,33334,35033,9
39,82,6894,17004,12
39,83,39484,58654,10
39,85,95660,71001,9
39,86,17090,15330,23
39,88,19816,23662,9
39,89,34465,30932,16
40,79,10928,5206,14
40,80,12178,11198,9
40,82,18851,16989,14
41,83,13493,14309,17
41,85,39393,45689,8
41,89,36000,33586,10
41,91,27289,36656,7
42,83,5633,2778,35
42,88,6453,3703,15
42,89,33616,30738,13
42,91,34760,35489,7
42,100,9312,1726,778
45,101,14474,7044,16
45,103,14022,5785,21
46,94,13282,26717,12
48,83,8128,1831,6
54,74,6792,4279,15
55,113,9509,4686,14
74,83,7230,8178,21
77,88,4583,4693,24
