x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
7,120,43791,10257,12
22,123,114850,58215,28
23,122,343918,322053,28
23,123,204654,105682,24
24,110,10486,12247,76
24,119,90621,12926,44
24,120,459111,37651,10
24,125,240769,152573,22
25,122,378322,231984,25
25,125,75765,126151,29
26,123,267774,135789,16
27,125,317438,213088,21
28,119,324761,18000,9
28,120,241810,264685,18
28,125,302363,350575,25
29,72,2476,3749,791
29,116,87562,13180,56
29,119,69476,42476,23
29,122,305655,168693,19
29,123,248869,19168,9
30,114,24787,37286,11
30,125,32364,3058,8
30,126,279201,36690,13
31,114,527669,53717,8
31,119,342166,354377,20
31,125,205092,22080,12
31,126,636770,20670,10
32,113,163363,26402,10
32,119,280146,109712,17
32,123,475113,21488,10
33,116,550988,362783,13
33,117,439775,211642,12
33,122,213437,124725,19
33,123,418702,27781,18
34,119,342598,197240,15
34,120,232054,95886,15
34,122,424689,21382,11
34,125,398015,28135,9
34,126,104158,11200,17
35,123,289134,14224,10
35,125,191303,19716,11
36,114,132383,24478,9
36,116,786446,37634,8
36,120,214326,17128,21
36,122,335670,29937,10
36,123,156583,17809,8
36,126,143946,155738,26
37,122,529283,21425,9
37,125,286352,19180,12
37,126,175628,131057,16
38,113,434020,390283,27
38,123,491657,30538,13
38,125,97114,64457,22
38,126,177288,60661,12
39,112,107284,67486,30
39,117,64481,26835,10
39,119,279285,75323,15
39,122,157201,42149,6
39,125,395999,131799,15
40,5,64898,8871,58
40,110,1186,988,657
40,116,526598,49138,12
40,120,345982,160685,16
40,122,164359,31191,15
40,126,249405,28401,11
41,120,296888,39162,11
41,123,361074,272498,25
41,125,421070,112809,17
41,126,219271,76946,16
42,4,53902,9736,82
42,122,229522,38121,12
42,123,332848,84192,18
42,125,632789,37013,7
43,116,187610,226886,32
43,122,311225,233629,24
43,123,411140,454653,23
43,126,228538,20709,10
44,107,48205,3249,292
44,125,439936,388481,26
44,126,280194,19046,12
45,114,668765,35301,8
46,126,57393,14498,9
47,114,86217,5206,9
47,116,396746,41177,8
47,120,25688,10698,38
47,125,339180,20379,9
48,123,301788,32740,17
48,125,260225,20832,14
48,126,330966,31541,9
49,116,564288,47864,10
49,117,463533,54242,9
49,119,356431,36747,8
50,117,227751,20415,12
50,120,436857,41131,11
51,119,417132,21022,12
52,117,70988,25230,15
52,119,13867,24117,13
52,125,631021,33359,13
53,116,580618,53940,10
53,120,388615,29477,9
53,123,406778,323887,26
54,119,691068,35090,7
54,120,466386,37913,9
55,117,452665,24183,7
55,119,339422,36569,20
55,120,312309,23216,9
55,123,340746,45355,21
57,119,492610,45548,8
57,120,85508,5267,16
57,122,196116,122540,22
57,126,403986,21489,9
58,117,771597,51284,8
58,126,317750,21314,9
59,117,763567,37632,10
59,119,502907,28526,12
59,122,10515,9958,14
59,123,327238,182758,26
60,122,294905,30884,8
60,123,332452,67961,19
60,126,302272,32924,30
62,106,136364,9084,39
62,122,325722,36596,9
62,123,810400,30126,14
62,125,351405,452394,20
63,122,445552,35584,9
63,123,338124,28811,12
63,126,416527,29938,8
74,126,455596,375443,18
75,126,80226,52719,27
77,30,124162,26909,59
77,126,171993,19532,11
78,30,108495,21869,48
78,126,426911,42141,9
79,125,37205,15306,36
108,110,33719,4614,55
109,114,47238,4708,16
111,113,21840,2870,32
112,125,24217,9120,37
113,122,13496,764,42
115,119,26334,1372,37
116,113,51278,4798,8
118,110,235317,26498,9
119,106,7526,575,53
119,112,20611,4813,615
120,112,9887,732,48
122,113,280348,31968,8
