x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
3,103,212215677,10487,212201080,35369279.5
4,103,22126856,230195,3271257,3687809.3333333335
4,104,335456701,267493096,354417461,23961192.92857143
4,105,3221245,233244544,25263334,536874.1666666666
4,109,0,322332003,420938,0
5,103,534572494,200407969,322235569,48597499.45454545
5,104,25520297,355535735,25420262,1417794.2777777778
5,105,322158890,322375562,54141,46022698.571428575
5,109,2,200320322,333103,2
6,103,442428922,156467492,220713,40220811.09090909
6,104,3153,11,4,1051
6,105,322122046,322355470,644315139,46017435.14285714
6,106,3,12003222,24443324,1
7,103,8984,200322138,121336,2994.6666666666665
7,104,67272,32212244,322125348,13454.4
7,105,332248092,2050028,332323595,47464013.14285714
7,106,322234496,543569869,322149285,32223449.6
8,103,322227268,330700198,322449108,40278408.5
8,104,93906,50032,34,10434
8,105,245985,233235463,23230332,61496.25
8,106,690306400,237095267,866940979,23803668.96551724
9,103,4132,504,29,1033
9,104,333101674,32331412,106310,47585953.428571425
9,105,322325857,200573235,3222051,64465171.4
9,106,347759817,621125206,171232226,18303148.263157893
9,107,127163,62479,22,25432.6
10,103,58059,64374,15,19353
10,104,39,3,333043413,19.5
10,105,18,123333223,322276500,4.5
10,106,654375354,156554556,427883,130875070.8
10,107,235254,233319831,25343388,29406.75
11,103,9,1,1,9
11,104,33422688,221398771,3383301,4774669.714285715
11,105,170699,72855,11,56899.666666666664
11,106,3600,24,332253237,600
11,107,37,200322138,644445436,6.166666666666667
11,108,3325027,134465,67770,554171.1666666666
12,103,210085,12096563,34522437,52521.25
12,104,14,564751375,352583184,2
12,105,6,5,2,6
12,106,322128507,635,581,64425701.4
12,107,8,1,1,8
12,108,369961547,555795890,25899942,21762443.94117647
13,103,477607,171740,56,79601.16666666667
13,104,213345853,253912,25,42669170.6
13,105,322131223,196,177,161065611.5
13,106,8,322653244,322582245,2
13,107,322122301,122301035,56148,161061150.5
13,108,36332,26575,31,36332
13,109,179,126,320323012,35.8
14,103,442171521,1301552,230678,147390507
14,104,157969,33,16,52656.333333333336
14,105,120676186,1873051,173938,24135237.2
14,106,120041667,3012148,52065,30010416.75
14,107,25649712,200373916,3564355,3664244.5714285714
14,108,9680,55,442154522,1075.5555555555557
14,109,152364086,3029640,404347,38091021.5
15,103,213130131,2,5,213130131
15,104,34622057,99679,187650,8655514.25
15,105,26445698,32329390,333324525,4407616.333333333
15,106,5,2,120032213,2.5
15,107,212382616,265448301,234624242,26547827
15,108,212231022,6,14,53057755.5
15,109,100745,32070407,338,20149
16,103,6,423552249,442582017,1.5
16,104,222313134,32213131,213131532,74104378
16,105,120244463,3141770,8770,40081487.666666664
16,106,6,12003222,23101111,6
16,107,3222230,22203,68397,3222230
16,108,263310613,70031832,435307593,23937328.454545453
16,109,152600464,35483818,184795329,11738497.23076923
16,110,320570174,323362664,154970,106856724.66666667
17,103,23326255,69614,72514,3887709.1666666665
17,104,322944530,242172,244,80736132.5
17,105,97742,32222361,342355365,8885.636363636364
17,106,322424759,223136653,142271,64484951.8
17,107,37,222230236,3222246,7.4
17,108,39513,94837,120032228,13171
17,109,73975,43,120032051,18493.75
17,110,2,200320323,320436246,1
18,103,26554444,222313687,120283,8851481.333333334
18,104,26444292,646718048,323454890,2938254.6666666665
18,105,26503119,234621997,26760317,3312889.875
18,106,15,200322229,322324314,5
18,107,115096,32222353,3222279,19182.666666666668
18,108,322336866,435349098,23083406,53722811
18,109,5,1,320330212,2.5
18,110,33205340,215526044,33543871,3689482.222222222
19,103,10,12003223,26554567,3.3333333333333335
19,104,442290289,47446915,26476819,49143365.44444445
19,105,222482271,184656,342354351,44496454.2
19,106,120032298,35323660,342837343,20005383
19,107,30,10,120032248,7.5
19,108,222924443,376074,544533088,27865555.375
19,109,3541,845,16,590.1666666666666
19,110,91136,530567981,297167,22784
20,103,223012136,32223017,343045473,55753034
20,104,463849429,667791,384793,57981178.625
20,105,46230,7,6,15410
20,106,222654657,96696,31,44530931.4
20,107,26323332,222239352,59409,8774444
20,108,120302502,3193970,284735,17186071.714285713
20,109,24426,203355398,25,12213
20,110,320705253,232836,153243725,40088156.625
21,103,208942,929,38,41788.4
21,104,94575,32281748,343046819,11821.875
21,105,345354340,423931543,322537041,69070868
21,106,21,6,0,21
21,107,27,12003239,146367660,5.4
21,108,492639095,915751453,349469239,18947657.5
21,109,38548727,12062838,35568260,4818590.875
21,110,9,32033218,2211,3
21,111,109974,153547,153055159,36658
22,103,8,6,4,8
22,104,322230211,346,296,107410070.33333333
22,105,505901,26082,18,126475.25
22,106,308836,3072,29,102945.33333333333
22,107,98,22,4,49
22,108,222495609,53374,342343450,27811951.125
22,109,320949511,532782205,366315,40118688.875
22,110,29997,21,4,9999
22,111,187325613,247687348,31336257,18732561.3
23,103,131693,118651,7,43897.666666666664
23,104,30446209,222577168,43745,7611552.25
23,105,325525726,12016705,30187766,65105145.2
23,106,12,7,5,6
23,107,123263135,648811219,323034531,11205739.545454545
23,108,382782,343215,11,191391
23,109,36423737,215665348,156794111,4047081.888888889
23,110,7,2,320332311,2.3333333333333335
23,111,612,536,323535374,76.5
24,103,5,3,2,5
24,104,2332,430435587,644592235,259.1111111111111
24,105,118,1013,3222332,14.75
24,106,232704,423453440,545875387,46540.8
24,107,14,44225536,248669585,2.8
24,108,545100896,285390,497,136275224
24,109,211768,9585,24,30252.571428571428
24,110,306953967,291960069,48007271,20463597.8
24,111,546840336,746166394,3579033,26040016
25,103,13,4,322230135,3.25
25,104,120285856,360319,242945,24057171.2
25,105,183716,200323226,3352463,26245.14285714286
25,106,8364,32223858,120034473,2091
25,107,123254524,144340,123217,61627262
25,108,373166469,254678615,343117968,46645808.625
25,109,221244416,34224334,221299335,44248883.2
25,110,339218892,210893755,220585696,37690988
25,111,772337812,432004318,878067129,20324679.263157893
25,112,100212201,1,2,100212201
26,103,343047726,222435411,408690,85761931.5
26,104,226235369,44257276,376476612,18852947.416666668
26,105,322381081,230322373,407920,107460360.33333333
26,106,114777,10,9,57388.5
26,107,48,12003260,33344426,9.6
26,108,322377225,37880,881,64475445
26,109,152171,693,19,30434.2
26,110,321053730,412662964,642277797,21403582
26,111,120107738,10428516,120148706,13345304.222222222
26,112,10061,32106333,3072,2012.2
27,103,3306747,12013374,30227337,661349.4
27,104,171738,222301375,3222342,34347.6
27,105,30323039,12323978,30220613,6064607.8
27,106,0,222301230,3,0
27,107,30130420,138480,89889,10043473.333333334
27,108,301149,430669398,269999,60229.8
27,109,366681,94035,22,91670.25
27,110,1335,7,1,1335
27,111,130,32101050,101034550,32.5
27,112,101075885,200358564,321002305,11230653.888888888
28,103,550469,331202,18,137617.25
28,104,322643688,430758222,338684,80660922
28,107,226234525,23008,79279,75411508.33333333
28,108,9,3,325452423,2.25
28,109,12223111,53663,10373,6111555.5
28,110,15397355,222446826,15502555,1539735.5
28,111,47204,7071,60,15734.666666666666
28,112,321270319,307601,47352,53545053.166666664
28,113,2,2,120032100,1
29,103,2,430535240,252019,1
29,104,3342493,11250,223041379,668498.6
29,105,0,32223021,1102,0
29,108,78759,43863,20,15751.8
29,109,3210122,210145334,39058,1605061
29,110,13681,818,18,3420.25
29,112,0,12132133,172251,0
29,113,7174,17,5,2391.3333333333335
30,103,343350275,497114,190466,42918784.375
30,104,30303239,234660492,355819675,5050539.833333333
30,105,14,8,120032223,7
30,106,223161518,124484,23,74387172.66666667
30,108,322230123,230123251,298816,161115061.5
30,109,7,12003210,15442453,3.5
30,110,56,2,1,28
30,111,101213251,200321014,321144337,20242650.2
30,112,441044233,2132424,110513,220522116.5
30,113,55465,48007,6,55465
30,114,220081762,32258881,74520,31440251.714285713
30,115,8,2,0,8
31,103,7,4,343054235,3.5
31,104,332000,128314,16,83000
31,105,30130041,222809239,369660,10043347
31,106,9,4,4,9
31,107,4068,7,1,4068
31,108,23,200322240,322353256,5.75
31,109,14471,3734,146,4823.666666666667
31,110,1,1,0,1
31,111,5,3,221245332,2.5
31,112,1,44104423,1014624,0.5
31,113,4220322,54840,36842,2110161
31,114,72878,83169,10,24292.666666666668
31,115,3436238,12233316,220398521,343623.8
32,104,322230215,132,640,161115107.5
32,105,3222310,12033261,30186611,1074103.3333333333
32,106,216152,32231029,343045250,36025.333333333336
32,107,120032223,123333,167980,120032223
32,108,7,1,1,7
32,110,9,1,1,9
32,112,43,18,3,21.5
32,113,5,210010124,3210028,1.6666666666666667
32,114,220063321,32423254,100058599,55015830.25
32,115,344201551,422553330,350928814,19122308.388888888
32,116,3203230,203242324,33391,1601615
33,103,8,2,1,4
33,104,48310,4,4,48310
33,105,3223264,458445642,24528832,537210.6666666666
33,106,144469571,33449315,352169745,14446957.1
33,107,0,321123221,148956,0
33,108,322321123,220,839,322321123
33,109,11,3,2,11
33,110,89,2,1,44.5
33,113,132433451,14183,47,44144483.666666664
33,114,26213540,300102,379128,13106770
33,115,252446237,35257694,252508826,18031874.07142857
33,116,321571106,536136759,13549976,24736238.923076924
33,117,10383367,226152,120266482,3461122.3333333335
34,103,8,1,4,8
34,104,322506348,85409,931,107502116
34,105,26,12003241,25233326,4.333333333333333
34,106,7,1,0,7
34,107,232113220,3,0,232113220
34,109,37961,3,1,37961
34,111,120032201,32330233,200125326,40010733.666666664
34,112,133332102,32132333,2322,66666051
34,113,120032132,3312302,184076,120032132
34,114,40,225233223,26215266,6.666666666666667
34,115,141508,53575,321311049,47169.333333333336
34,116,3230622,200361508,55041,807655.5
34,117,226068,238892,13,75356
34,118,0,303300021,128415,0
34,119,186856,200322104,233186,26693.714285714286
35,104,4,200322322,322332311,2
35,105,0,322010300,79345,0
35,106,109009,63558,23,36336.333333333336
35,107,242770,89468,15,121385
35,108,5,200322322,322444345,1.6666666666666667
35,109,35863,30086,4,35863
35,112,3213303,11313,1612,3213303
35,113,7,1,252363442,3.5
35,114,321323009,523323744,321495961,80330752.25
35,115,121260,14004,56,24252
35,116,1017,41,120032143,203.4
35,117,7,3,1,7
35,118,321374357,200336366,300488,80343589.25
35,119,321600537,233570934,321246736,35733393
36,103,232202003,32232203,123,116101001.5
36,108,3184,45,6,796
36,109,13251430,110247,92038,6625715
36,112,1,1,120032200,1
36,113,30351488,49953,8218,5058581.333333333
36,114,19,3,2,6.333333333333333
36,115,5074,223,16,1691.3333333333333
36,116,134568175,258608107,145941094,12233470.454545455
36,117,382167401,32263963,131234571,63694566.833333336
36,118,546,18,321303310,136.5
36,119,1,1,0,1
36,120,230384,10,8,230384
36,123,321890818,400927921,642450820,18934754
36,124,4,326147346,6481532,0.8
36,125,560050015,243705738,230187895,46670834.583333336
36,126,547332,300956330,441465548,34208.25
36,127,3543572,223062112,3656067,506224.5714285714
37,103,322322034,102,232202957,161161017
37,104,120131420,2120339,4905,60065710
37,108,322321301,321303125,19186,161160650.5
37,109,2,0,201010300,2
37,111,993,93,10,993
37,112,321356473,232103984,13253695,40169559.125
37,113,2,2,0,2
37,115,131560,225341075,33526485,14617.777777777777
37,116,58276,12013186,16224352,14569
37,117,7276,20,5,3638
37,118,321312040,14,356,160656020
37,119,250272469,34254491,78136,62568117.25
37,120,321403697,500726656,321314302,35711521.88888889
37,121,120032165,32153235,250055409,20005360.833333332
37,122,130002322,0,2,130002322
37,123,110320840,33,14,27580210
37,124,1,12003211,3113333,1
37,125,233563721,258289520,236059318,16683122.92857143
37,126,552039556,440445291,432421457,27601977.8
37,127,321454099,301938174,321556401,24727238.384615384
