x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,87,54751,10884,3
2,52,103412,20777,4
5,55,25012,2167,39
8,111,224271,30764,3
9,112,251364,31185,3
10,4,64011,13154,4
10,112,106228,21023,4
19,11,104226,20545,5
21,9,33300,20313,3
22,48,125577,30321,5
23,11,95634,20138,14
25,11,73996,19968,2
25,118,231336,36803,4
26,11,85566,19175,3
26,31,93339,21213,3
27,10,104786,20819,4
27,12,107007,22562,4
27,119,97573,20558,7
27,120,62147,21752,6
28,10,30730,5654,4
39,70,213343,31973,8
39,71,82947,19859,3
40,72,82899,20152,3
41,72,107840,20177,5
42,74,104511,20229,4
46,72,88844,20771,5
46,74,234324,30210,4
47,74,237276,29615,3
51,38,105428,20693,4
54,104,97193,19936,3
59,97,105745,22572,4
66,57,19183,6395,45
75,65,51023,41488,58
77,57,25762,8463,31
82,81,46609,8983,28
83,11,9161,4158,44
84,58,27924,2378,29
86,98,2621,274,44
87,70,569058,72431,16
89,67,5427,459,38
90,69,265246,113292,27
90,71,7945,802,30
91,74,135942,82742,27
92,71,273475,116454,25
92,72,66311,71663,19
92,74,231089,103803,21
92,94,3015,315,49
93,72,152722,70242,29
93,74,414780,162383,16
93,75,322845,35397,60
94,49,16409,15252,6
94,75,176582,77726,32
95,75,5761,613,29
95,81,128582,13659,66
96,71,91698,21715,30
97,41,4487,420,38
99,2,61989,30820,4
99,10,2314,3585,39
106,14,47190,8757,34
107,42,252836,31310,4
108,12,244141,31227,5
111,76,4985,2006,34
113,18,41976,5242,4
120,62,41229,7305,36
122,70,22922,3273,61
126,10,57169,27108,57
127,38,226269,132935,24
