x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,54,2764,291,51
8,16,5903,2016,20
16,118,1418,4147,28
19,73,2028,2543,21
23,88,5103,817,28
25,127,6589,3286,10
26,28,9070,8269,15
27,115,10021,8871,22
31,127,14167,5819,39
33,121,7585,5965,22
33,122,6413,7703,55
33,124,6016,12396,44
34,127,14230,11453,44
35,124,1291,421,30
35,127,12408,11856,69
49,71,13609,2831,759
52,95,11728,8134,11
56,116,6692,3912,37
66,48,9986,9872,15
68,100,14101,2473,40
68,101,13554,5461,23
71,100,6750,4726,19
71,109,7327,8092,23
73,7,15610,2960,25
83,104,10294,5331,24
87,104,4811,1063,14
102,89,14125,2376,852
119,94,8565,2709,60
119,95,6706,2026,57
126,116,17032,7382,20
127,127,2450,3366,84
