x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
7,41,68,16,11,34
54,27,142910,961,20,71455
54,28,43,3,2,21.5
54,29,2,0,23233233,2
55,28,10,37,6,10
56,2,1,302323330,33010,1
56,3,322762,44078,9,161381
56,4,14,8,1,14
56,5,28,1,1,28
56,49,2881,8,11,2881
57,0,30102033,131527,10531,30102033
57,1,10475,101,7,2618.75
57,2,6,1,363242456,3
57,3,19,19,4,19
57,4,30032201,236515303,30244395,10010733.666666666
57,17,1,3023233,23322030,1
57,20,23233233,233255240,79105,11616616.5
57,21,23547548,354518,326783,7849182.666666667
57,27,245668,207041,12,245668
57,30,0,233233212,0,0
57,31,46554364,234530,141414,23277182
58,0,2,236324254,53335523,0.6666666666666666
58,1,23233301,2120,17009,23233301
58,2,24,1,1,24
58,4,23233302,32204,23328720,7744434
58,14,1,1,0,1
58,16,90880,24771,11,90880
58,19,7768,15,4,3884
58,21,47,3,1,23.5
58,25,354932,90287,10,354932
58,26,9,1,3,9
58,30,1,3023233,23321201,1
58,31,4,0,323323321,4
59,0,21,7,4,10.5
59,2,47548,22317,7,47548
59,3,124673,8,2,124673
59,14,8,43,8,8
59,17,46555454,305148,114009,23277727
59,18,3,232332333,362566752,1
59,19,180515,153411,13,90257.5
59,20,10,12,5,10
59,22,6,2,2,6
59,31,323323325,625644766,514691,107774441.66666667
60,2,0,330033002,101837,0
60,3,323819349,40916,101,107939783
60,16,0,233233222,30,0
60,18,20,18,8,10
60,19,332332213,2,1,332332213
60,21,402,909,20,402
60,22,251431,6,4,251431
60,26,332332131,0,0,332332131
60,32,17,7,0,17
61,18,65371,15,8,32685.5
61,24,2,232332332,23234556,1
61,25,30232332,3321322,690863,30232332
61,31,18,16,8,18
61,32,0,8,6,0
62,14,8,58,6,8
62,17,2,3023233,23322231,2
62,27,2476,7,1,2476
64,18,3,0,23233233,3
64,23,98604,35546,10,98604
65,22,323323332,625645548,323834906,64664666.4
66,22,30232332,3322133,428725,30232332
67,29,6,1,362564465,3
67,35,102907,26,16,51453.5
68,28,53,6,12,53
68,29,52,9,2,26
68,35,2139,40534,21,1069.5
68,36,17,12,30232332,8.5
72,40,332332110,2,9,332332110
73,40,30232332,3321103,363756,30232332
73,41,325320,225743,4,325320
73,61,219321,40863,21,109660.5
74,38,299189,223635,15,149594.5
74,39,3597,232332346,332333222,1199
74,44,8,8,0,8
75,37,4,3,0,4
75,38,362564664,3323334,7670,181282332
75,42,3,3023233,46556343,1.5
75,55,184937,7,3,184937
76,37,46,18,6,23
76,43,42042,25,22,21021
76,44,25,3,30232332,25
76,63,19,6,23233233,9.5
77,44,84280,22973,13,84280
78,32,0,233233312,3,0
78,44,23233233,23102,52829,23233233
78,45,23323126,215943,177292,7774375.333333333
78,63,11,9,4,11
79,38,7,6,30232332,7
79,39,6,232332333,332333013,3
79,44,0,233233231,3,0
79,63,204018,17,7,102009
80,63,997,346,18,997
81,15,3,3023233,23333030,3
81,65,23301121,224177,127042,23301121
82,47,323323322,625645955,529962,107774440.66666667
82,48,170453,75618,15,85226.5
82,65,23271232,5146,22067,11635616
83,46,3,0,323323322,3
83,63,4314,11,29,2157
83,64,3,3023233,23301131,3
83,65,0,233233011,30,0
83,66,110339,13,6,110339
84,44,9948,15,3,4974
84,45,7,4,0,7
84,46,2,3,1,1
84,63,0,7,7,0
85,20,30232332,468897996,227023,10077444
85,41,7,1,1,7
85,45,1637,10,9,818.5
85,46,8,4,2,8
85,63,332682451,170528,10,166341225.5
86,20,50,13,362565632,25
