x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
11,62,26844,10793,23
11,76,2370,800,37
12,62,1357,889,21
13,76,1450,776,83
14,87,8709,928,37
18,96,1747,4230,91
22,94,6425,5458,27
23,94,5495,5015,25
37,97,11550,8206,22
43,102,25397,7645,9
43,104,6333,5884,17
44,99,30138,32788,12
44,101,26705,12964,23
44,102,29354,12429,39
45,72,5528,5717,9
45,74,5925,11500,14
46,97,14386,8714,29
46,99,44368,20098,37
46,101,10154,1602,8
47,102,32564,10296,23
47,104,16172,8903,20
49,102,13558,249,31
49,104,3445,6294,94
49,106,23018,17108,34
49,111,4718,3360,19
49,118,7867,3103,8
50,106,1639,1813,23
51,126,23267,28832,67
52,106,23142,2124,22
55,5,39569,18700,21
120,47,172,1993,79
123,44,8158,21646,56
