x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,2,30233033,1211121,125516,30233033
1,2,0,233033121,1122,0
1,14,3,302323330,210332,3
7,12,1,0,323330211,1
8,9,14,1,1,14
8,10,0,4,1,0
9,11,2,2,0,2
10,7,2,2,0,2
10,11,13405,13,4,13405
11,17,5806,7,12,5806
12,14,3,3,30232333,3
13,12,82,14,9,82
13,13,7,2,2,7
13,14,1,1,0,1
15,90,0,232333021,122,0
15,94,194870,116328,10,194870
18,68,1,1,0,1
21,102,2670,10,1,2670
22,91,3,0,333021012,3
23,102,6,7,1,6
25,19,128272,67758,9,128272
25,92,1,1,30232333,1
26,93,333021012,0,8,333021012
27,17,0,232333021,1132,0
27,18,30232333,211130,181544,30232333
28,20,333021112,2,6,333021112
29,16,1,0,333021113,1
29,22,6,4,0,6
32,9,323330211,332,624,323330211
33,19,35256,10,1,35256
34,18,484566,20839,12,484566
34,19,417,523,19,417
34,26,0,233302112,33,0
36,27,2,1,0,2
36,38,11,1,1,11
37,29,2,3023233,30211300,2
38,34,18792,26781,15,18792
39,28,1,0,23233302,1
41,29,21,1,1,21
41,30,23233302,11232,12794,23233302
42,97,30232333,210121,60826,30232333
44,28,26,3,2,26
46,35,30211231,290851,31501,30211231
61,15,0,330211333,329010,0
70,57,8,1,0,8
74,24,35,3,0,35
75,22,33447,97330,8,33447
75,23,11664,21,1,11664
75,24,55,25,8,55
75,25,22,8,1,22
75,26,2,0,333021210,2
75,28,333021202,2,0,333021202
76,26,2,2,30232333,2
76,27,0,232333021,2100,0
76,28,30232333,212031,591750,30232333
84,37,2,0,323330212,2
105,63,2,302323330,212000,2
115,76,30210212,516262,118809,30210212
