x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,7,2023100,282902,68339,2023100
0,14,741,52,21,741
0,23,110201303,3,4,110201303
0,29,2,302331102,13013,2
0,98,30233033,2313213,477138,30233033
0,99,9,1,0,9
0,100,1,3023303,32313002,1
0,101,32312310,70779,10380,32312310
1,2,117328,11216,21,117328
1,6,1,0,23311020,1
1,7,23311020,23102,28775,23311020
1,97,17,8,1,17
1,98,0,233033231,3222,0
1,98,1,1,30233033,1
1,99,11772,21,4,11772
1,100,21,5,1,21
1,101,23303323,12313,58138,23303323
2,0,30233110,2123012,305204,30233110
2,3,0,3,2,0
2,4,5945,21,5,5945
2,5,1,1,0,1
2,8,0,311020231,10,0
2,10,464,11,1,464
2,29,3,0,331102013,3
2,95,32313303,118193,10853,32313303
2,96,97,21,4,97
2,98,3,0,33231322,3
2,99,173,898,20,173
2,100,20,1,1,20
3,8,1,3023311,2023121,1
3,9,4,0,0,4
3,29,17,11,9,17
3,30,252937,168393,17,252937
3,30,79,15,0,79
3,31,541,30,11,541
3,39,20,3,2,20
3,98,8,0,23303323,8
3,98,7,2,0,7
3,99,0,303323133,11,0
3,100,23303323,13310,68580,23303323
4,5,15,1,1,15
4,29,5852,10,21,5852
4,30,9,6,4,9
5,8,48,2,1,48
5,9,0,233110202,3011,0
5,9,11,2,30233110,11
5,10,3410,423,54,3410
5,15,53099,1719,36,53099
5,29,647278,498252,8,647278
5,98,18,1,1,18
6,9,3,0,110202301,3
6,9,8,3,0,8
6,35,52,15,4,52
6,98,17,1,1,17
7,1,110212223,2,2,110212223
7,9,14,4,2,14
7,9,83858,14,21,83858
7,10,110202300,1,8,110202300
7,30,7,9,1,7
7,35,23577,23,1,23577
7,87,5,5,0,5
7,99,2,3023303,32313312,2
8,9,33,19,4,33
8,9,43532,11553,13,43532
8,10,30233110,2023003,371480,30233110
8,85,16,2,2,16
8,97,23546,15,1,23546
9,17,101659,18,8,101659
9,31,0,102013012,258077,0
9,33,331102013,11,514,331102013
9,35,46375,10410,23,46375
9,85,19,1,1,19
9,97,802,419,13,802
11,11,11458,14,1,11458
11,15,2,302331102,22101,2
11,34,2,0,23303323,2
