x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,100,55786,37410,9,1,1
0,126,106458,51146,8,1,1
1,27,1058,1833,59,1,1
1,126,54204,11607,10,2,1
1,127,29820,24229,13,3,3
2,17,3371,1611,35,1,1
2,48,84345,31313,10,5,1
2,49,66185,32719,8,1,1
3,85,8702,4251,20,1,1
3,106,26978,8490,18,1,1
3,115,60782,21667,10,4,2
4,86,66550,47223,7,1,1
4,87,27632,22555,14,3,1
5,8,51633,16110,29,6,1
5,87,38028,17862,9,16,2
5,88,77537,30373,11,6,1
5,101,69925,31920,11,3,1
5,102,51137,41296,8,1,1
5,103,8494,13075,17,1,1
5,106,45791,10607,11,8,3
6,25,450948,121059,6,1,1
6,67,16383,5499,27,6,2
6,90,52231,9373,18,2,1
6,106,28424,8995,9,2,1
7,19,38022,6307,32,2,1
7,67,32779,28885,11,2,1
8,87,54480,11692,9,1,1
8,88,40071,24778,18,8,2
9,22,45536,11144,26,1,1
9,25,18512,15315,32,1,1
9,26,294040,35456,25,9,2
9,123,12258,26731,5,1,1
10,22,49989,23327,19,6,4
10,23,220372,76758,14,91,3
10,24,123735,49225,9,6,1
10,25,15729,18302,26,1,1
10,26,377780,34465,27,18,6
10,123,18305,7132,6,1,1
11,24,377108,46281,14,4,3
11,25,68921,25703,10,6,3
11,59,64384,29549,33,4,1
11,60,67045,23193,39,6,1
11,97,9919,9442,4,1,1
12,24,52967,10477,9,3,1
12,69,106893,28287,11,1,1
13,56,13027,1917,32,2,1
14,60,87048,11211,10,1,1
14,93,41590,14743,7,1,1
14,124,27959,6211,41,1,1
14,126,196984,79929,17,21,1
14,127,202027,90330,17,14,1
15,93,104708,42767,11,1,1
15,96,309994,42946,21,4,4
15,97,258100,128101,26,2,2
15,98,93880,43457,10,1,1
15,103,8876,2783,59,3,2
16,37,9380,1476,25,1,1
16,48,10704,2108,19,1,1
16,74,58139,21839,26,2,2
16,96,53961,25589,21,5,2
16,97,65184,30921,10,7,2
16,100,599727,299306,5,1,1
16,101,9913,3794,16,1,1
16,103,5821,2115,23,2,2
17,1,52991,17934,10,13,2
17,9,123792,114331,19,2,1
17,47,104157,37367,13,4,1
17,49,98082,31954,11,1,1
17,62,50240,8932,7,1,1
17,91,146592,71800,26,4,2
17,92,46246,8275,23,20,4
17,93,62771,10753,35,1,1
17,95,4168,4346,59,2,2
17,104,24636,26118,20,2,1
17,120,96446,37626,18,2,1
18,46,99291,36654,12,1,1
18,47,299439,94320,5,2,1
18,49,40510,15363,16,12,5
18,50,217766,253758,7,1,1
18,90,6574,635,33,1,1
18,91,88161,10670,21,1,1
18,92,159217,24675,22,7,2
18,93,70815,29897,9,2,1
18,95,46053,8729,15,3,3
18,96,252360,35949,17,60,16
18,97,125359,31756,16,22,6
19,49,55027,12126,11,1,1
19,50,109901,31857,11,2,2
19,94,248802,28591,24,5,1
19,95,308169,37744,15,7,6
19,96,250324,41758,18,13,7
19,97,100081,35927,16,11,5
19,99,86856,247091,5,1,1
20,30,22632,7084,34,8,8
20,94,183763,32943,17,14,9
20,95,127612,35819,11,5,2
20,96,106786,22683,15,9,3
20,97,54491,17350,11,4,3
20,99,15927,19884,10,1,1
20,122,73804,36973,3,1,1
20,125,6592,2319,6,2,2
21,16,36664,34879,66,1,1
21,94,199717,34730,16,9,7
21,95,289009,47654,16,4,2
21,96,77187,26372,9,3,1
21,101,83410,10914,38,1,1
22,20,91472,92557,5,1,1
22,35,12470,331,19,2,1
22,43,50087,10124,10,4,1
22,65,183986,219897,8,2,1
22,68,82030,33814,12,6,1
22,80,25811,10812,9,1,1
22,81,68168,27423,20,17,4
22,94,33423,36425,8,6,3
22,95,52329,36211,18,2,2
22,96,185416,130522,7,6,3
22,97,128761,90187,7,2,2
22,101,62267,39579,5,2,1
22,104,28704,8920,16,8,1
22,105,10520,3580,13,8,1
22,120,279556,34018,21,3,3
22,121,110028,25496,20,6,1
22,122,58547,19391,14,32,3
22,124,95024,45339,26,1,1
23,65,100962,36726,11,2,1
23,80,373993,147009,16,43,1
23,97,316835,37251,20,4,2
23,98,48466,10571,11,7,1
23,104,41722,9773,16,1,1
23,105,60525,7731,32,8,4
23,127,84784,38012,10,4,2
24,12,12830,3741,69,3,2
24,48,60467,32143,9,3,2
24,55,78158,28140,9,1,1
24,91,63055,29672,15,3,1
24,93,22111,3849,31,1,1
24,97,8814,18502,4,1,1
24,98,22220,25781,31,2,1
24,103,254057,265096,4,10,7
24,104,234297,325960,4,3,1
24,105,34388,17894,33,15,4
24,106,105568,17754,28,13,4
24,122,95950,34007,10,6,2
25,32,74929,27103,11,5,2
25,102,19150,4522,43,16,3
25,109,26907,8296,16,5,1
25,126,33147,24646,8,1,1
26,35,21311,6198,11,66,2
26,100,84077,35955,8,2,2
26,109,40936,28956,21,6,3
26,121,98047,35738,14,4,4
26,124,6588,1902,20,1,1
27,34,107684,34401,10,3,1
27,81,55670,26339,22,4,1
27,84,57487,20208,13,3,2
27,85,93980,95612,4,1,1
27,88,199376,94631,5,1,1
27,98,44864,15746,14,1,1
27,117,294934,139934,7,4,2
27,118,68240,44185,16,1,1
27,119,70028,25208,17,7,2
27,121,150648,20715,28,10,2
28,4,92261,34377,7,1,1
28,6,101559,34811,14,4,2
28,9,164801,59789,11,14,1
28,34,149660,34991,11,14,5
28,37,41545,11281,30,1,1
28,47,5174,8894,8,1,1
28,56,86759,34262,11,2,1
28,109,41640,10908,14,3,2
28,117,145399,34349,9,25,2
28,119,58272,33551,17,3,3
28,120,54229,18416,19,7,3
28,122,257331,54277,22,2,1
28,123,11923,9362,13,1,1
28,126,51319,11572,9,2,1
28,127,47552,34253,6,6,1
29,28,45020,11197,8,2,1
29,33,76632,35447,11,6,2
29,34,41416,9303,17,2,1
29,35,82448,25247,8,2,2
29,40,8081,2030,27,1,1
29,80,67967,38677,15,1,1
29,99,24123,6570,84,11,2
29,109,23619,5208,28,5,3
29,120,107195,26529,9,2,2
30,21,78174,37235,9,1,1
30,27,53196,11049,8,1,1
30,62,46638,23594,11,2,1
30,81,69201,29801,13,6,1
30,84,44725,33841,12,1,1
30,87,22417,18967,75,1,1
30,109,34972,34852,16,1,1
31,24,39970,10390,12,1,1
31,68,22332,24275,18,10,2
32,11,62938,35546,16,1,1
32,34,24084,9972,9,2,1
32,88,106120,47253,18,2,2
32,116,17599,17985,25,1,1
33,60,34017,11220,9,2,1
33,110,47079,11563,5,12,7
33,114,108132,29829,12,9,5
33,115,78111,23835,16,2,2
33,124,72760,31681,24,23,3
33,127,17643,11471,12,1,1
34,4,29293,21099,11,6,2
34,69,105189,37042,9,2,2
34,109,29445,8568,42,5,3
34,113,96154,26347,19,8,4
34,114,131735,33839,24,22,11
34,115,104528,27323,10,14,3
34,116,206965,23386,25,29,10
34,117,62926,21541,11,15,3
35,5,100528,32451,8,1,1
35,105,277429,201396,6,20,2
35,106,10521,10181,35,3,2
35,113,76227,32092,7,3,3
35,114,91850,18173,13,13,7
35,115,108900,28753,60,16,3
35,116,74351,22818,21,6,5
35,117,108362,43502,17,10,1
36,17,10861,1536,34,5,1
36,37,34109,22293,10,4,2
36,38,40703,20519,28,2,2
36,43,103941,41749,12,1,1
36,108,39853,10854,18,5,2
36,109,11524,1111,51,2,1
36,115,73758,22672,14,20,11
36,116,128917,25012,15,6,5
36,117,133629,40403,18,4,1
36,121,102072,38515,13,1,1
36,122,46095,19837,17,3,3
37,19,17229,1545,26,1,1
37,37,97128,36858,9,1,1
37,38,53614,10077,19,3,1
37,54,29055,26448,7,1,1
37,108,88194,23019,14,1,1
37,109,41782,29356,25,12,3
37,111,467266,135959,19,5,1
37,113,84496,65146,10,46,18
37,114,95005,39322,13,11,9
38,8,60759,20639,12,1,1
38,16,133210,43760,8,2,1
38,17,51216,17797,13,6,5
38,30,41651,10216,12,31,2
38,44,52863,10357,12,1,1
38,53,59831,50473,8,1,1
38,54,106335,53605,6,1,1
38,56,32948,11313,19,1,1
38,87,66979,29919,12,1,1
38,112,54871,18607,24,30,17
38,113,59403,26763,25,27,17
38,114,113772,20702,16,7,5
38,115,110878,18715,20,45,14
38,116,141637,35835,9,3,2
38,117,5111,4953,5,2,1
38,118,273006,35925,19,3,3
39,17,48262,11399,19,1,1
39,19,48670,11743,9,1,1
39,46,70313,32733,25,1,1
39,83,75146,55041,5,2,1
39,86,57064,11093,8,1,1
39,87,24644,9630,20,2,2
39,89,48141,22694,10,6,3
39,90,73828,30067,9,2,1
39,91,116426,31041,11,7,1
39,92,140298,29628,8,2,1
39,109,462364,47818,24,73,1
39,110,223485,95888,8,14,7
39,112,63259,27608,16,3,3
39,113,140217,34741,17,27,11
39,114,126561,33105,16,9,7
39,115,151412,29599,14,18,6
39,116,182053,39222,11,58,5
39,117,70140,26723,15,3,3
39,118,385083,35301,20,3,1
40,47,1888,7261,19,1,1
40,85,70601,30512,8,3,1
40,86,35669,13024,26,27,4
40,107,28301,9591,31,4,2
40,108,427063,50367,18,1,1
40,112,44293,19412,15,2,2
40,113,103636,26962,12,12,6
40,114,46148,23645,22,2,2
40,116,113803,11192,22,2,2
40,117,102916,24177,14,7,2
40,121,55181,11487,11,1,1
40,123,166597,43172,9,9,1
40,124,47014,14004,15,11,1
41,51,80344,32149,12,1,1
41,94,57996,11806,9,1,1
41,106,49385,6705,12,1,1
41,107,44384,16990,24,3,2
41,111,26226,19355,10,1,1
41,113,55807,19247,15,5,5
41,114,106173,29630,12,6,4
41,116,65794,23709,18,3,3
41,117,765989,59335,21,2,1
42,36,33439,13997,22,8,1
42,51,99971,20840,38,7,1
42,56,63263,24051,15,1,1
42,71,59456,32488,11,2,1
42,119,41218,16053,19,2,1
43,70,12576,5723,9,1,1
43,107,35175,21245,21,4,3
43,113,16593,4034,27,4,3
43,115,21932,9991,21,1,1
44,121,99635,34098,15,1,1
45,45,24524,12875,12,1,1
45,92,200335,58232,12,8,1
45,111,22526,6898,31,2,1
45,113,65939,23651,16,6,1
45,121,99361,37315,10,5,2
46,120,197227,48776,15,5,2
47,102,24071,4576,14,1,1
47,120,514,3921,8,1,1
47,121,578799,52918,14,2,2
48,104,13589,5568,27,2,1
49,26,29753,9912,25,1,1
49,28,53310,11497,9,2,1
49,58,16922,5235,18,2,2
49,67,167706,42809,10,1,1
49,68,275044,35446,5,4,2
49,71,14170,1773,22,1,1
49,79,10768,1215,24,4,1
49,89,202008,41246,10,1,1
49,103,21688,5118,15,1,1
50,11,117641,17595,9,1,1
50,36,93708,30031,24,28,1
50,37,134766,37336,10,17,3
50,68,99265,40094,11,2,1
50,72,166376,41406,7,15,1
50,73,64646,29313,16,3,2
50,77,8442,2627,15,1,1
50,91,90598,29376,46,1,1
50,120,26193,5241,16,3,1
51,20,55609,10867,6,1,1
51,30,25059,8782,24,10,1
51,67,21134,15048,5,2,1
51,72,74248,15516,21,5,4
51,73,55250,26041,17,6,3
51,74,42166,12146,13,2,1
51,81,72794,27232,9,2,2
51,89,106243,12162,9,1,1
51,90,86040,33330,18,4,1
51,91,81465,39936,11,3,1
51,93,53858,9644,18,1,1
51,94,53940,35185,9,1,1
51,125,78431,41623,11,2,1
52,66,105056,28028,7,22,4
52,67,51719,9924,14,2,2
52,68,135884,29954,22,1,1
52,70,157040,21797,20,8,4
52,71,131971,28171,13,12,5
52,72,137682,24973,14,15,3
52,90,67136,11483,16,10,5
52,91,55819,33159,9,2,2
52,93,89963,21641,10,17,4
52,112,7161,6523,21,3,1
52,124,86576,102005,8,4,1
53,21,30732,10843,33,2,1
53,49,14211,4740,19,18,3
53,51,161035,137871,12,3,1
53,66,89282,21155,9,11,3
53,67,61322,22642,12,2,2
53,70,51070,22971,10,1,1
53,72,119505,38076,13,2,2
53,73,59098,29078,16,3,2
53,124,22543,29439,10,2,1
53,127,21168,3058,11,1,1
54,32,45758,6687,13,9,1
54,33,47671,6802,15,1,1
54,49,154196,46276,25,5,2
54,50,34685,9425,17,9,2
54,51,68768,24595,26,5,2
54,73,90562,10188,9,3,1
54,88,108894,15919,37,1,1
54,90,29860,9181,14,1,1
54,91,82473,34210,12,3,1
54,93,13204,6530,11,4,1
55,11,10312,1564,20,1,1
55,49,21012,14355,18,1,1
55,75,77330,11535,7,3,2
55,81,68662,11527,54,1,1
56,20,168764,49405,28,40,2
56,34,50251,20616,16,3,1
56,35,46132,6858,15,1,1
56,49,116513,91776,15,12,3
56,51,16516,1005,19,13,1
56,90,60642,85588,13,6,3
56,92,9852,1785,21,2,2
57,33,34501,11001,15,1,1
57,90,7039,1240,47,1,1
57,93,10513,1741,33,3,1
57,94,119475,41111,24,5,3
57,95,178256,13853,27,3,2
57,99,230464,73593,15,13,5
58,50,93114,93339,14,1,1
58,94,27697,5529,13,7,2
58,96,12193,1840,27,1,1
59,25,202238,70390,8,3,1
59,94,155064,47223,25,2,2
59,95,134452,98751,12,4,3
59,96,58874,37877,13,9,1
59,97,132176,89967,14,15,1
59,103,83817,77687,18,8,2
60,14,533067,117547,5,1,1
60,16,34811,329,30,1,1
60,71,40451,26119,10,4,1
60,93,190277,24959,20,4,3
60,94,98662,39680,18,11,6
60,95,39844,46955,9,1,1
60,111,49345,32967,9,7,2
60,121,58138,11123,7,1,1
61,14,531900,119988,8,1,1
61,17,18243,10291,10,1,1
61,18,72669,25838,9,3,2
61,99,20319,28966,9,2,2
61,103,150661,13463,196,2,1
61,108,47435,11582,7,4,2
61,110,95998,39840,10,1,1
61,116,43370,15694,35,4,3
62,16,55690,10566,15,1,1
62,17,42035,10035,14,2,2
62,61,364347,49318,15,1,1
63,42,10206,12557,32,1,1
63,61,218701,31810,20,9,3
63,78,61796,32208,9,4,2
63,79,97008,21059,33,7,2
63,98,65154,37636,10,7,2
64,5,106359,51704,5,2,1
64,35,41957,10180,14,4,2
64,41,49719,11082,13,1,1
64,42,39046,29165,10,2,1
64,60,54104,5252,20,1,1
64,62,9530,1583,21,2,1
64,80,43345,11015,12,5,1
64,93,17927,8894,11,1,1
65,11,76966,32510,12,15,1
65,12,90033,40881,9,3,1
65,31,49131,38282,13,6,2
65,61,258475,48072,21,2,1
65,69,16532,2721,16,1,1
65,77,63635,41738,11,1,1
65,78,58767,25750,16,4,3
65,98,77736,95262,21,1,1
66,11,58585,24505,10,4,2
66,12,100463,24061,30,1,1
66,35,23066,2880,10,1,1
66,37,67339,33013,11,10,2
66,71,17772,2548,14,3,1
66,77,53224,35425,14,3,1
66,80,44310,10210,16,2,1
66,82,249255,41881,12,1,1
66,105,100975,33979,13,1,1
67,30,106633,33128,11,6,3
67,36,59739,19413,10,13,4
67,37,63776,42851,15,4,2
67,47,2229,1605,22,1,1
67,77,17498,19091,10,1,1
67,93,26524,11005,11,1,1
67,112,11528,14520,8,2,1
68,29,39840,32269,22,1,1
68,30,10945,5942,18,2,2
68,31,191828,38407,17,1,1
68,32,131418,41370,9,8,4
68,38,115584,22661,40,1,1
68,74,153444,10835,38,1,1
68,79,96437,43038,13,1,1
69,29,89650,37384,14,1,1
69,30,71767,22756,14,5,2
69,31,161676,39675,9,22,3
70,36,19525,3056,10,1,1
70,59,57320,11202,9,1,1
70,74,28560,18097,16,8,2
70,97,89116,29751,11,6,1
70,117,32615,9291,13,30,2
71,7,90287,33982,9,2,1
72,7,55914,11347,19,4,1
72,13,63198,17618,34,1,1
72,58,100443,48394,22,47,3
72,70,26619,26903,13,2,1
72,98,41276,39062,12,1,1
72,118,49350,11497,5,3,1
72,120,57226,11424,5,1,1
73,2,8946,1537,23,7,1
73,5,4583,1097,68,2,1
73,59,71166,29751,12,3,3
73,63,36996,88686,8,2,2
73,65,55931,33741,9,14,2
73,68,86584,35096,10,4,1
73,69,12975,10402,13,4,1
73,70,77323,30678,10,6,3
73,98,41799,38665,10,7,2
73,99,101434,38473,11,1,1
73,123,44985,11487,12,1,1
74,47,61676,28079,10,45,1
74,55,3623,3792,87,1,1
74,64,46713,18179,26,4,3
74,65,75097,24936,11,8,2
74,96,73392,42708,6,7,2
74,117,82546,28477,8,1,1
74,118,81065,30633,10,5,4
74,119,1980,12966,10,1,1
74,120,34815,16451,11,5,1
74,121,92819,40491,9,2,1
74,122,45015,41625,10,1,1
75,20,6773,1742,20,1,1
75,28,47062,22024,9,2,1
75,39,100713,35214,13,6,1
75,49,306150,29987,22,2,2
75,59,108115,9039,20,1,1
75,76,75659,33164,20,1,1
75,97,5009,4351,15,1,1
75,122,188201,203749,7,1,1
76,81,114702,24026,17,12,3
76,97,55513,44348,9,1,1
77,10,61989,21078,13,2,1
77,20,46214,11575,7,4,1
77,39,23857,29191,14,1,1
77,49,78817,33936,10,1,1
77,50,45455,25761,16,2,2
77,51,252780,50877,23,1,1
77,81,31614,19331,12,12,8
77,95,66139,42998,9,1,1
77,105,57999,11321,12,1,1
78,43,4116,1598,49,1,1
78,49,21644,6041,18,41,2
78,50,12009,5990,461,2,2
78,78,77906,31792,10,3,1
78,81,144785,32454,7,10,2
78,82,121003,35708,9,4,1
78,95,83008,39845,9,11,2
78,96,7693,1388,20,1,1
78,104,47855,11828,20,5,1
78,105,47333,26139,10,1,1
78,116,13090,2847,10,1,1
78,117,53286,11598,9,2,2
79,12,11882,6790,15,4,1
79,16,4497,3642,30,3,1
79,63,38795,24900,15,12,1
79,80,46931,11631,9,7,1
79,117,135669,32859,31,3,2
80,9,106227,27846,10,1,1
80,11,4360,7353,10,1,1
80,51,177463,40264,9,4,1
80,91,91796,29944,10,1,1
80,118,41907,11114,10,1,1
81,43,38594,11454,12,2,1
81,50,87808,25400,31,5,1
81,53,48953,9824,19,4,1
81,101,105716,38755,12,1,1
82,28,14983,2496,21,1,1
83,18,72728,40190,10,4,1
83,44,6218,5222,11,1,1
83,50,226426,42881,9,1,1
83,73,25497,2756,43,3,1
83,88,86334,38127,21,1,1
83,90,46487,18978,11,2,2
83,117,88172,32944,12,4,1
84,18,15053,5565,22,3,2
84,19,16191,391,7,1,1
84,43,52344,23934,11,3,1
84,50,312367,22732,29,5,3
84,51,4635,1278,24,1,1
84,77,91128,33561,9,1,1
84,88,57474,31351,18,35,1
84,89,98239,39677,9,20,2
85,20,41205,31888,19,10,1
85,31,33693,19228,9,1,1
85,50,206417,33606,20,2,2
85,51,121783,30794,16,11,5
