x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
10,3,79548,10413,36,49,1
12,36,16444,7598,39,4,1
12,37,12877,5639,45,1,1
12,39,12578,976,30,10,2
12,40,6276,1948,32,1,1
13,35,5431,1253,64,8,4
13,36,15938,5650,30,4,1
13,37,15890,2688,33,1,1
14,37,10866,1590,28,3,2
16,43,5692,1424,30,2,2
16,44,3577,1328,28,2,2
17,42,7180,1897,28,2,1
19,47,10026,8826,21,1,1
20,47,70296,66456,9,10,7
20,48,43022,9040,14,5,2
21,47,22824,4289,9,1,1
21,48,10322,9812,12,1,1
21,49,63356,28337,14,4,1
22,31,17418,1379,36,2,1
22,48,2116,2233,26,1,1
22,49,32167,9685,21,42,3
23,32,111486,29426,35,5,1
23,33,10568,1731,37,1,1
23,34,7290,1141,45,7,5
24,34,18809,5476,31,14,4
24,35,55544,20468,13,2,2
24,36,50480,29066,25,1,1
24,50,4305,4100,27,6,3
25,27,3425,511,32,2,1
25,34,12268,1601,27,1,1
25,35,40986,15448,15,6,3
25,36,45025,13842,15,28,4
25,37,37648,25825,18,6,1
25,38,44551,27771,13,3,1
31,48,1753,846,82,1,1
31,49,1983,1063,42,1,1
32,16,11801,1485,26,1,1
32,17,10345,1617,26,2,1
33,9,54186,11421,23,1,1
33,10,61874,39120,13,1,1
33,38,13295,1731,22,1,1
34,38,40834,13497,17,9,5
34,39,45705,10921,22,12,4
34,40,62442,26746,17,6,1
35,31,33093,11394,32,1,1
36,31,44293,11336,17,2,2
36,32,19415,3035,12,2,2
36,48,7625,1417,27,1,1
37,32,21748,13478,11,2,2
37,39,5515,4947,57,1,1
38,32,6732,10135,21,5,4
38,33,35923,14401,14,16,2
39,32,56426,11799,15,2,2
39,33,59224,8966,11,10,6
39,34,39521,11031,14,2,2
39,38,1030,67,14,1,1
40,31,395,212,14,2,2
40,32,7755,1745,18,1,1
40,33,40350,11394,12,3,1
40,34,41927,13176,19,9,7
41,86,158660,9260,79,1,1
43,50,21190,2925,12,1,1
45,51,40501,11472,27,2,2
46,51,30480,4756,25,13,3
47,52,9324,2138,26,1,1
48,46,6372,1161,34,2,1
49,27,34195,192,29,1,1
49,49,9480,1563,23,2,1
50,49,9482,1292,39,1,1
53,18,6195,747,24,1,1
54,18,57968,20036,16,8,6
55,18,7501,2315,57,5,4
56,18,1769,977,36,1,1
56,19,6935,2086,42,8,5
57,18,10333,1561,29,2,1
57,19,33439,10243,14,3,3
58,18,12507,1371,287,1,1
58,19,136477,43543,11,4,4
59,18,19493,3269,37,8,4
59,19,58607,12232,13,1,1
60,18,10635,1417,33,7,5
60,19,39791,18354,16,2,2
61,18,53822,11158,25,1,1
67,5,49784,13438,35,2,1
68,5,105170,16206,45,1,1
68,10,6682,1891,22,2,1
69,15,60933,25359,16,2,1
71,15,78610,36210,16,1,1
72,8,8014,1493,26,2,1
73,6,425857,52484,30,1,1
73,8,72876,36347,38,8,2
73,9,5693,1829,22,1,1
74,6,66092,23570,15,1,1
74,7,13516,3847,40,2,2
75,5,58573,11051,38,1,1
75,6,18522,11513,24,2,1
77,14,63304,6809,90,3,2
83,1,160352,17682,30,2,2
83,3,672743,52430,33,1,1
83,24,12336,1338,34,9,8
84,1,71589,52201,9,2,1
84,2,59053,45265,28,1,1
84,3,155718,30488,34,6,2
84,4,53179,28675,29,16,1
84,23,57066,43183,14,1,1
84,24,35840,11097,31,8,4
85,2,81268,25855,16,7,4
85,3,298274,37837,27,9,3
85,4,56665,7812,29,3,3
85,5,39,4389,307,1,1
86,1,103534,34823,21,29,6
86,3,147057,33626,36,11,5
86,4,108385,29024,26,23,11
86,5,36209,8709,13,1,1
87,1,57126,20570,29,3,3
87,2,63946,20561,20,6,2
88,1,63588,27820,28,2,1
88,3,360,21,129,2,1
89,1,21358,8833,22,1,1
89,2,281802,36229,19,11,6
89,3,45934,13972,10,4,2
90,1,435,822,43,1,1
90,2,246517,27681,24,17,2
90,3,128126,20272,24,19,7
90,4,9436,2213,58,1,1
91,2,37385,13035,29,27,7
91,4,59209,21053,26,4,3
92,2,10273,11058,40,1,1
92,3,53248,14785,18,14,9
92,5,25309,13659,19,4,3
93,4,49125,5640,28,14,11
93,5,96878,19144,37,13,8
93,22,43938,40424,9,4,3
94,4,74398,7573,23,6,5
94,5,40572,25218,10,15,2
94,6,29285,17626,14,9,3
