x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
1,6,66651,10455,13,20,2
10,22,72810,10909,11,1,1
10,22,32970,10959,13,1,1
10,23,34454,10615,10,1,1
14,34,37658,10849,11,1,1
20,38,118859,113649,9,1,1
20,50,15876,10804,23,1,1
21,37,102696,69268,6,1,1
21,38,14566,6378,44,1,1
22,38,108831,99121,5,2,2
23,19,326,410,31,1,1
23,37,109485,62779,7,1,1
24,50,32938,10480,14,6,1
29,20,32366,10659,10,1,1
37,4,110622,112093,5,1,1
39,37,499694,184987,5,1,1
40,36,53654,45386,17,7,1
40,37,124177,126520,5,7,2
42,47,72708,9861,9,1,1
44,30,111739,102526,5,1,1
44,37,65091,48308,5,1,1
45,30,14486,14016,6,1,1
46,30,110249,107282,5,1,1
46,37,50344,60413,6,1,1
46,74,32138,10853,12,1,1
47,30,106924,69058,5,1,1
51,40,69866,21542,17,9,1
51,41,33024,9917,22,1,1
51,64,47414,60107,8,1,1
53,40,29309,10499,22,3,1
54,39,32621,10610,9,1,1
56,39,32503,10088,10,1,1
57,55,78715,133918,7,1,1
58,68,48739,63380,6,1,1
59,68,74661,95820,5,4,1
59,68,55054,88920,5,2,1
59,69,103047,110855,7,1,1
60,68,87637,71986,6,65,3
61,74,76270,10606,8,5,1
62,35,49799,10819,12,1,1
63,37,16598,4325,28,7,2
64,36,18304,5077,45,9,2
66,73,45965,489,626,1,1
68,36,26250,10067,9,6,1
69,79,243299,187192,4,1,1
70,65,21518,7954,30,17,2
70,82,104941,68315,5,1,1
70,108,60363,11336,11,2,1
70,109,23503,11021,16,3,1
71,108,13401,11197,10,5,2
72,80,60606,3270,13,1,1
72,107,24308,10730,15,5,1
74,86,33304,10626,19,2,1
75,85,75468,8348,8,1,1
76,111,259,241,97,1,1
78,89,25675,8444,25,1,1
82,96,20735,7565,19,4,1
83,69,35098,10720,10,1,1
84,70,32770,10739,10,1,1
84,94,28394,7981,42,10,1
86,124,78089,10678,24,1,1
90,106,32792,10621,7,2,1
91,63,30957,10987,13,3,2
91,91,204649,196747,7,1,1
91,92,138776,137655,5,1,1
91,115,16250,4671,96,4,2
92,92,101406,75627,6,4,2
92,92,95829,49370,8,2,1
92,110,20545,7537,37,4,1
93,64,38293,11071,10,1,1
93,91,99794,156349,4,3,2
94,93,21887,50073,4,1,1
94,124,50472,10945,10,3,2
95,92,44271,26120,6,2,2
95,93,118183,105499,4,5,4
97,64,32242,10995,9,2,1
98,51,58538,81024,5,2,1
98,51,73027,114877,6,2,1
99,119,72193,10808,12,1,1
100,118,34476,9817,12,1,1
101,0,33250,10843,18,1,1
108,81,32921,11043,8,5,2
114,66,5452,3209,50,4,1
120,104,112192,69225,7,1,1
120,106,43118,44879,5,3,2
120,106,23950,23303,39,3,1
121,104,113008,111114,6,1,1
121,105,85390,105293,5,1,1
121,107,90941,81668,5,7,2
122,112,24926,29600,4,1,1
123,109,29822,20211,10,3,1
123,110,4953,13339,4,1,1
123,111,21643,3229,8,1,1
127,39,2910,2706,6,2,1
