x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,0,28362,23778,20,28362
0,27,16127,6683,26,16127
0,75,311230311,32222,62070,311230311
0,76,123031123,321,563,123031123
0,77,13976,13129,18,13976
0,78,6,0,311230311,6
0,79,0,230311231,11,0
0,80,20,15,5,20
0,81,40,15,0,40
0,126,49892,55337,9,49892
0,127,74471,3,13,74471
1,3,343,74,0,343
1,6,71,0,311231003,71
1,33,18575,2618,44,18575
1,40,10,59,51,10
1,49,47386,50622,6,47386
1,75,0,230311322,23,0
1,76,0,31130033,3531,0
1,78,21,8,0,21
1,79,26,3311230,31123112,26
1,80,1374,208,3,1374
1,81,17,82,31,17
1,82,0,112303112,1330,0
1,98,66,22,1,66
1,100,2,3311230,31013221,2
1,104,311230310,13132,39472,311230310
1,127,446,854,3,446
2,3,13,153,66,13
2,7,0,230322112,0,0
2,19,23,11,5,23
2,20,148,60,0,148
2,31,1,0,123032131,1
2,32,0,32123320,14953,0
2,44,66,46,33112303,66
2,73,23,1,1,23
2,75,5,3311230,31132233,5
2,76,1,0,123031130,1
2,77,1,331123031,130112,1
2,78,19601,30,1,19601
2,79,32,2,1,32
2,80,31123103,64560,66875,31123103
2,81,50864,47301,17,50864
2,82,27,0,303112133,27
2,87,5,1,1,5
2,96,31112131,3242,5666,31112131
2,97,16059,8054,26,16059
2,99,1,0,311230310,1
2,112,303100320,3,2,303100320
2,125,16,0,123031003,16
2,126,0,31002322,12860,0
2,127,123031002,320,740,123031002
3,20,4,9,7,4
3,21,45,0,123032211,45
3,32,1,331123032,123333,1
3,33,123032122,210,950,123032122
3,44,28,27,0,28
3,69,123031133,320,973,123031133
3,71,4436,17610,29,4436
3,72,27,1,1,27
3,74,1,1,0,1
3,75,1,0,311230311,1
3,76,1,1,0,1
3,78,885,44,27,885
3,79,28,6,3,28
3,80,311230311,23110,54545,311230311
3,82,93,24,33112303,93
3,94,1,3311230,31113200,1
3,96,311230311,12133,5596,311230311
5,4,692,759,19,692
5,5,24066,12,157,24066
5,7,95,20,0,95
5,8,21,0,311230322,21
5,19,806,18,1,806
5,69,8,1,1,8
5,70,1,0,123031200,1
5,74,10402,25,3,10402
5,76,3798,27,2,3798
5,79,9,6,7,9
5,84,469,923,17,469
5,97,0,230311130,31,0
5,119,3,3,0,3
6,6,15,72,26,15
6,7,31,34,17,31
6,70,1,1,0,1
6,71,0,31200022,8053,0
6,72,511,331,23,511
6,76,4,3,4,4
6,78,21,2,1,21
6,85,712,62,14,712
6,86,4,1,1,4
6,93,1,0,311230311,1
6,103,0,230310132,20,0
6,112,0,112303101,202,0
6,112,9,1,33112303,9
6,113,33112303,1003303,1505,33112303
6,114,0,0,3,0
7,15,49185,42054,28,49185
7,35,980,242,31,980
7,71,3,331123031,200023,3
8,2,123100323,22,24,123100323
8,9,9,3311230,32211201,9
8,11,311230322,11132,37648,311230322
8,12,32211130,20015,15891,32211130
8,16,2,6,5,2
8,69,3186,90,12,3186
8,70,25,2,1,25
8,89,2,1,0,2
8,110,1,1,0,1
8,113,1,0,303101022,1
10,2,0,100323023,35202,0
10,16,0,112303221,1103,0
10,31,868,18,1,868
10,54,8,2,33112303,8
10,58,1,0,303201033,1
10,71,0,3,6,0
10,71,7840,635,32,7840
10,77,3,2,0,3
10,78,19,7,33112303,19
10,89,14725,4649,25,14725
10,110,11190,940,25,11190
10,111,78,35,2,78
11,25,0,112303220,1113,0
11,26,33112303,2132230,11152,33112303
11,42,53444,16,11,53444
11,43,96,9,23,96
11,49,2,0,303201321,2
11,70,0,112303120,2010,0
11,77,24,14,3,24
11,83,17132,37728,9,17132
11,84,3,0,123031121,3
11,88,123031121,223,305,123031121
12,16,16,0,303221111,16
12,17,303221103,3,8,303221103
12,39,0,230320133,21,0
12,41,311230320,13320,14974,311230320
12,43,4194,410,34,4194
12,71,303120111,2,0,303120111
12,76,3086,43,3,3086
12,77,41,14,40,41
12,112,53,4,2,53
12,116,18837,3395,22,18837
12,117,5,1,3,5
12,118,1999,25,7,1999
12,119,36,5,1,36
13,15,65,8,0,65
13,16,15,6,33112303,15
13,17,33112303,2211102,31150,33112303
13,42,32013313,66594,46046,32013313
13,71,33112303,1201130,1613,33112303
13,76,10055,10382,36,10055
13,88,0,31121231,50872,0
13,112,769,19,1,769
15,2,8,331123100,323030,8
15,30,4,8,2,4
15,51,303201313,0,2,303201313
15,91,8,331123031,121233,8
16,11,52715,35,50,52715
16,24,1,0,303220301,1
16,69,1,0,303120203,1
16,82,303113202,0,3,303113202
17,17,60,33,58,60
17,18,32,2,1,32
17,24,2,1,33112303,2
17,27,303213222,2,9,303213222
17,34,9,1,1,9
17,50,0,112303201,3132,0
17,52,33112303,2013131,69424,33112303
17,69,5,1,33112303,5
17,82,33112303,1132021,60629,33112303
17,103,14378,18,7,14378
17,104,34,3,2,34
17,105,5,1,0,5
17,107,31013123,38543,58280,31013123
18,12,865,495,29,865
18,13,33,62,21,33
18,15,36653,32721,29,36653
18,16,5799,67,278,5799
18,23,1,1,0,1
18,34,22,3,1,22
18,35,2,1,0,2
18,77,31132221,6399,4303,31132221
18,81,6,0,303113202,6
18,82,0,112303113,2022,0
18,85,2,2,0,2
18,102,116,29,29,116
18,104,7,3,1,7
20,0,43525,40100,11,43525
20,3,11,250,71,11
20,6,154,58,0,154
20,15,1357,37,440,1357
20,21,123032211,231,902,123032211
20,22,57033,67188,13,57033
20,23,913,685,10,913
20,28,32210213,23333,26905,32210213
20,77,0,230312223,10,0
20,79,1078,36,2,1078
20,80,60,32,11,60
20,81,68,6,1,68
20,82,1,1,0,1
20,85,7,5,7,7
21,2,54541,7,9,54541
21,15,6,4,7,6
21,21,0,32211232,16173,0
21,23,44102,43297,9,44102
21,24,22739,18,1,22739
21,50,6,1,0,6
21,51,3,3311230,32013323,3
21,61,311230320,12102,11972,311230320
21,67,38,1,0,38
21,77,1,3311230,31230330,1
21,79,20734,815,19,20734
21,99,1,1,0,1
22,14,2,3311230,32213031,2
22,15,29328,26278,31,29328
22,21,1,0,123032211,1
22,22,2,331123032,211233,2
22,27,1,3311230,32210300,1
22,29,311230322,10221,68422,311230322
22,45,1,331123032,23322,1
22,51,8,0,311230320,8
22,61,2,3311230,32012111,2
22,62,0,230320121,10,0
22,63,32012032,10526,2306,32012032
22,68,23,1,1,23
22,72,1,331123031,311310,1
22,73,0,31310310,5793,0
22,76,34,1,1,34
22,77,1,0,311230312,1
22,78,31222121,2053,389,31222121
22,100,1,6,3,1
23,27,1,0,311230322,1
23,28,0,230322102,31,0
23,33,31,24,2,31
23,67,46301,4,1,46301
23,68,10,4,1,10
23,77,6,1,0,6
23,78,311230312,22132,32673,311230312
25,27,115,7,2,115
25,28,2,1,0,2
25,54,7,331123032,13033,7
25,55,0,32013031,27173,0
25,64,1,0,311230320,1
25,67,29103,28153,12,29103
25,72,74,5,0,74
25,73,1,0,123031312,1
25,77,4,1,1,4
26,20,2,3,5,2
26,21,244,63,0,244
26,54,1,0,123032013,1
26,56,123032013,30,900,123032013
26,57,13618,941,20,13618
26,71,18,7,3,18
26,72,6,1,1,6
27,3,18,11,2,18
27,15,33112303,2211320,49581,33112303
27,16,303221131,3,3,303221131
27,71,1834,32,1,1834
28,9,2,0,311230322,2
28,20,26,168,45,26
28,23,123032211,10,408,123032211
28,27,174,12,7,174
