x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,2,120020331,1221213,259828
0,39,102466,5,3
0,40,1,1,120020313
0,47,15758,21918,11
0,48,68,10,6
0,49,1,1,0
1,27,313112323,2,7
1,28,6,2,1
1,39,23575,23862,5
1,40,1,1,0
1,41,1,0,313031000
1,42,5,1,1
1,46,12101331,59303,59293
1,48,35377,11,3
1,49,11,10,2
1,51,120020311,2011321,92996
1,52,311201113,1,3
2,7,16,2,2
2,7,41,32,5
2,8,1,1,120020331
2,9,0,20331122,302
2,10,331122030,0,8
2,26,2,0,313112331
2,27,120020313,1123302,308755
2,28,37273,73223,7
2,29,8819,6,1
2,39,30311002,45437,25698
2,40,58,6,7
2,41,27,8,1
2,42,372466,354642,5
2,43,4999,7,3
2,44,6,1,1
2,47,2031121,1333,55455
2,51,0,20311201,3103
2,54,1,1,0
2,97,48534,48219,22
2,101,6634,527,145
2,127,1,331123112,33010
3,6,193693,200798,5
3,7,9737,16,1
3,8,1,1,0
3,9,3,0,331122030
3,10,120020331,1220301,65170
3,24,99,29199,5
3,26,17,4,120020313
3,27,0,20313112,3310
3,29,1,9,5
3,43,3,4,6
3,50,1,0,311203111
3,121,0,231202003,2
3,127,1,0,123112100
5,7,4,12002033,11220332
5,8,11220323,34155,36912
5,9,67015,41963,22
5,27,36,4,17
5,28,5,5,2
5,29,4,2,0
5,42,0,20313030,3333
5,43,120020313,303330,76852
5,44,313030331,1,8
5,51,1,1,120020311
5,118,816,340,15
5,120,3766,787,7
5,122,1,1,0
5,123,1,3311231,20200303
6,7,0,33112203,31
6,7,1,0,2033112
6,8,2033112,20330,34893
6,39,1,0,2031303
6,40,2031303,11010,47341
6,74,2031111,31101,62873
6,75,11131100,393669,299042
6,81,33951,33041,5
6,108,1,0,123121000
6,114,0,120311301,24022
6,121,54,11,4
6,122,19,4,3
6,123,1,0,311231202
6,124,6,3,1
6,127,1,1,0
7,2,2,2,0
7,3,331122121,2,9
7,18,4,0,5
7,19,4,4,1
7,27,422065,4,16
7,38,9,1,1
7,39,1,1,0
7,40,3,12002031,30311113
7,67,21,5,4
7,72,1,12002031,11132331
7,73,0,31111312,11
7,124,4335,24,1
8,1,27,5,2
8,2,6,1,1
8,18,123142,138811,4
8,19,1348,4,4
8,20,4,9,2
8,41,0,31303110,11
8,63,311121020,3,1
8,65,274760,172511,11
8,66,9,1,1
8,67,7710,10,5
8,68,8,1,1
8,69,6,5,1
8,70,4,1,1
8,71,5,1,0
8,72,1,0,2031111
8,115,3,331123120,311303
8,124,4,8,5
8,125,23,1,1
10,2,988,871,4
10,7,7,0,203311221
10,16,98656,6,5
10,17,6,15,11
10,18,82,4,4
10,19,3,2,0
10,20,120020313,1212012,14220
10,26,1,0,2031312
10,27,0,31312001,21
10,38,6,1,1
10,61,7,2,2
10,65,25509,35690,31
10,66,1,13,2
10,67,1,0,311121101
10,68,120020311,1210210,207178
10,69,203111210,22,484
10,70,10138,2051,85
10,71,260228,6,8
10,80,0,210210231,72088
10,81,10210010,17238,698
10,125,29654,21,6
11,7,1,1,0
11,10,3,2,0
11,16,962,42,4
11,17,9,7,5
11,18,207729,6,3
11,19,27,2,1
11,20,0,20313121,2013
11,21,313121121,1,2
11,23,2,2,0
11,24,0,131210321,54467
11,25,203131210,313,558
11,26,1,1,0
11,27,1,12002031,31201111
11,66,135988,26,3
11,67,1,1,120020311
11,68,0,20311121,313
11,69,0,111210023,78532
11,71,441,918,9
11,79,29,0,123210211
11,80,2,331123210,211000
11,81,311232102,10101,42451
11,92,1,4,2
11,115,3,1,0
11,126,5,22,3
12,0,23465,4031,8
12,10,4,10,5
12,15,203131220,311,711
12,18,31213033,121586,111331
12,19,38059,74517,4
12,20,1,0,313121210
12,25,2,200203131,210323
12,26,113431,5,3
12,27,35,1,1
12,28,31200000,75752,79769
12,57,1,4,4
12,58,1327,6,2
12,59,7,1,1
12,68,2,2,0
12,69,1,0,203111210
12,70,2,200203111,210030
12,79,7,2,1
12,80,27,11,0
12,81,1,3311232,10210110
12,102,0,210001101,1448
12,103,123203320,330,371
12,114,2,1,1
12,126,9,91,1
13,10,74469,10,2
13,11,8,17,10
13,17,99035,102654,4
13,18,2031312,13122,79361
13,20,5,2,120020313
13,25,1,0,203131210
13,26,502,249,4
13,27,5,1,1
13,28,2031312,103,75636
13,33,193,105,5
13,56,93662,92765,5
13,68,8,1,1
13,69,1,1,0
13,79,7113,22,3
13,80,2,9,7
13,81,24,0,311232102
13,82,0,232102101,2
13,91,10,11,3
13,98,321002333,0,7
13,102,1,331123210,10120
13,112,4,9,6
13,113,787,77,1
13,114,33,4,1
13,121,9240,1030,25
15,10,2,200203311,221031
15,11,203311221,22,572
15,12,952,573,16
15,18,9,1,0
15,19,1,0,2031312
15,28,89594,40022,5
15,64,2031112,11122,36537
15,80,0,2,0
15,81,26848,20180,30
15,82,59066,4,2
15,98,40794,9,2
15,99,0,112321002,3332
15,100,33112321,23331,32813
15,101,10,2,2
15,115,2134,154,72
16,0,9,2,1
16,1,3,200203311,222201
16,2,0,311222200,545932
16,4,1,0,2033112
16,9,1,4,1
16,11,0,311221030,120309
16,12,54725,92323,17
16,82,542,673,34
16,85,82,27,33112321
16,92,7464,18,24
16,95,4,1,0
16,96,2,0,311232100
16,98,24238,29585,11
16,99,5,0,321002333
16,103,1,0,123210010
16,116,123120311,132,67
16,127,10639,617,37
17,3,15,3,1
17,4,2,2,0
17,5,0,33112220,21
17,6,11222012,237162,262763
17,7,4144,13,14
17,7,3,1,8
17,8,4,5,1
17,51,0,31121101,1
17,65,11211121,531132,433935
17,80,6017,783,16
17,82,123210210,213,26
17,83,22,15,7
17,84,85,23,0
17,85,86,19,1
17,86,4,1,0
17,88,0,112321003,3220
17,92,2,8,9
17,94,49920,70329,8
17,95,52691,15,2
17,96,28,43,12
17,97,0,232100320,23
17,98,10030332,72011,43983
17,99,72,4,1
17,100,30,9,33112321
17,101,5498,20,2
17,104,1,1,0
18,0,8425,4,2
18,1,3,3,0
18,2,1,0,203311222
18,3,190958,3,6
18,4,3,1,1
18,5,1,12002033,11222023
18,6,2033112,22013,59526
18,20,1,12002031,31213301
18,21,0,31312132,13
18,35,26450,13,1
18,64,0,31112111,23
18,84,16,12,3
18,85,26851,12,7
18,86,17,1,1
18,87,16,0,321003322
18,90,33112321,33203,14608
18,91,321003320,2,4
18,92,47849,49148,18
18,93,123210032,123,150
18,95,630,732,8
18,96,153,272,17
18,97,3,3311232,10032030
18,98,311232100,32022,5763
18,99,21,7,6
18,100,1,1,0
18,101,3,3,2
18,104,0,2,1
20,0,0,20331210,1233
20,1,9116,5,2
20,2,6,1,1
20,3,0,33113113,10
20,4,2033113,11100,42057
20,20,313122303,1,7
20,26,1,200203131,221220
20,52,0,20311212,2101
20,62,1,200203111,300020
20,62,1,0,203111302
20,77,311232110,13202,49812
20,85,0,112321022,333
20,87,321021300,0,4
20,93,0,210032330,34798
20,95,20,28,8
20,96,48,0,311232100
20,97,33890,32127,25
20,98,29,21,70
20,99,7,0,321003222
20,100,33112321,32213,16008
20,101,0,8,0
20,102,2236,35,7
20,104,181,15,0
20,118,4,1,0
20,122,312113120,1,5
20,125,0,112311231,2113
20,126,23123,48113,19
21,1,5,2,4
21,2,5,2,2
21,3,1,12002033,11311330
21,8,34,4,1
21,9,5,1,1
21,23,1,0,203131221
21,28,0,131220330,78961
21,30,201089,269869,5
21,71,4,0,2031112
21,86,33112321,220123,20728
21,93,2,331123210,32331
21,94,123210032,323,621
21,95,44,98,23
21,96,23,12,0
21,98,22537,60,39
21,99,16,10,33112321
21,100,0,112321003,2220
21,101,25478,17575,32
21,104,7,1,4
21,105,0,210032131,11019
21,120,33112312,1200311,3583
21,127,9,6,7
22,0,1,1,120020331
22,1,331201133,3,3
22,2,79955,79652,3
22,9,324071,5,3
22,10,331122320,3,3
22,11,74751,66833,5
22,42,65076,64128,5
22,49,2031121,30212,13699
22,52,1,0,311213001
22,59,2,0,2031121
22,60,1,12002031,12110212
22,83,10313302,7284,5630
22,94,33,0,123210032
22,95,798,791,23
22,96,15523,41,46
22,97,0,232100323,2
22,98,10032300,42842,45625
22,99,29,43,20
22,100,9,4,0
22,126,33112311,2312033,93353
22,127,311231203,2,7
23,95,33559,32179,26
23,98,311232100,32301,36143
23,104,22,164,36
24,0,6,2,0
24,1,120020331,2100200,138332
24,5,11302233,264505,244819
24,7,2033112,30023,25217
24,7,0,33112300,31
24,8,11230021,261327,210291
24,9,57876,17229,4
24,10,120020331,1223220,348765
24,18,0,20313122,3210
24,19,120020313,1223122,310412
24,48,4,12002031,12130231
24,49,0,31121302,13
25,0,20,3,0
25,2,221880,6,18
25,4,241,185,5
25,5,3,2,0
25,6,3,0,2033113
25,7,525,813,21
25,8,1,0,2033112
25,9,1,12002033,11230032
25,10,2,1,120020331
25,11,2,0,331122322
25,12,0,20331122,3221
25,14,611,394,14
25,19,73338,5,1
25,49,1,0,2031121
25,50,15,1,1
25,54,331,847,11
25,55,11,1,1
25,105,18,0,123210032
25,111,7,2,6
25,124,1,1,33112311
26,0,6,2,2
26,1,12111331,550178,519593
26,2,36896,17672,5
26,3,203311320,322,370
26,4,211770,239707,9
26,5,11,72,2
26,7,60692,87990,4
26,7,203311232,122,265
26,8,1,1,0
26,10,1,1,0
26,15,222523,7,2
26,16,5,1,1
26,17,1,1,0
26,18,31231113,138225,165189
26,19,47235,30062,11
26,20,1,0,313122323
26,24,2,1,0
26,34,5,1,1
26,35,6,1,1
26,49,3,1,0
26,50,87,11,6
26,51,1,1,0
26,54,40620,37350,24
26,55,113684,9,2
26,56,4,2,0
26,106,1,331123210,32132
26,112,44,1,1
26,123,0,112312120,3030
27,0,144,898,9
27,1,2,12002033,12112211
27,2,2033121,12031,36299
27,3,1,0,203311322
27,4,0,311321102,53259
27,5,8,3,1
27,7,0,311232310,9970
27,7,1,200203311,233000
27,8,3,2,1
27,17,4,5,2
27,18,1,12002031,31300201
