x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,4,0,131212301,31,0
0,5,206022,3,3,206022
0,8,14,6,0,14
0,9,1,0,312122120,1
0,10,8,0,4,8
0,11,5,3,3,5
0,12,1706,5,1,1706
0,13,10,34,20,10
0,14,312122021,0,8,312122021
0,15,85788,74470,9,85788
0,16,213112323,222,912,213112323
0,17,170046,48155,13,170046
0,18,8,0,2131123,8
0,20,3,3,0,3
0,21,9,200213112,323023,9
0,22,182606,6,64,182606
0,23,7,39,24,7
0,24,69,19,0,69
0,25,9,0,311232112,9
0,26,3,7,3,3
0,27,3,177,76,3
0,28,87578,5,121,87578
0,29,7,36,25,7
0,30,311232031,3,7,311232031
0,31,145225,110056,8,145225
0,32,33,8,120021311,33
0,33,0,21311230,2211,0
0,34,6908,6,40,6908
0,40,0,112300133,95320,0
0,42,5,1,0,5
0,45,8,1,8,8
0,50,6,0,311132313,6
0,52,1,12002131,11322212,1
0,53,2131113,21230,4541,2131113
0,54,5,1,1,5
0,55,14,6,120021311,14
0,56,0,111310010,169572,0
0,58,9,5,0,9
0,59,25,12002131,11301311,25
0,60,3,3,0,3
0,61,1,200213111,233202,1
0,62,138667,5,3,138667
0,63,5,2,1,5
0,64,11,2,0,11
0,65,1,12002131,11013021,1
0,66,170973,4,2,170973
0,70,0,131110103,2,0
0,75,1,1,0,1
0,76,15,3,0,15
0,77,1,0,310333333,1
0,78,5,2,5,5
0,79,5,5,3,5
0,80,28296,25,1,28296
0,81,82,38,2,82
0,84,506,718,13,506
0,85,5,4,3,5
0,98,0,21131313,113,0
0,99,131313011,1,4,131313011
0,114,1,0,2113120,1
1,4,1,12002131,21230233,1
1,5,41330,60294,3,41330
1,6,83,12,1,83
1,8,8,4,1,8
1,9,1,1,120021312,1
1,10,77442,74669,3,77442
1,11,4348,8,2,4348
1,12,25108,69907,7,25108
1,13,30,4,5,30
1,14,120021312,1220211,244016,120021312
1,16,0,112323223,12962,0
1,18,28,5,0,28
1,19,11,12002131,12323200,11
1,20,6,3,3,6
1,21,19,0,213112323,19
1,22,695,195,4,695
1,23,7,57,25,7
1,24,3,10,6,3
1,25,3,3,120021311,3
1,26,286467,278700,4,286467
1,27,6435,4,63,6435
1,28,68247,23327,7,68247
1,29,44,10,10,44
1,30,120021311,2320320,108066,120021311
1,32,27,12,0,27
1,33,6,0,311230221,6
1,34,3,3,6,3
1,35,4,30,18,4
1,36,16473,9,37,16473
1,37,63,5,17,63
1,38,0,21311230,2012,0
1,39,120021311,2302011,212152,120021311
1,40,1,200213112,300200,1
1,41,213112300,122,750,213112300
1,42,5,1,1,5
1,43,1,0,2131122,1
1,44,6912,3,4,6912
1,45,6,18,8,6
1,46,213112233,11,13,213112233
1,47,109486,71363,7,109486
1,48,11323212,260407,328715,11323212
1,49,77172,65331,12,77172
1,50,3,2,120021311,3
1,51,0,21311132,3123,0
1,52,2,0,2131113,2
1,53,0,131113220,0,0
1,54,68,4,2,68
1,55,20,4,0,20
1,56,5,200213111,310011,5
1,57,213111310,3,912,213111310
1,58,4,2,2,4
1,59,19,0,2131113,19
1,60,5,1,1,5
1,61,2,0,213111233,2
1,62,229,707,6,229
1,63,4,22,4,4
1,64,4,13,1,4
1,65,2,0,2131110,2
1,66,99054,58227,3,99054
1,67,61,3,3,61
1,68,688,873,4,688
1,69,166682,8,5,166682
1,70,1,12002131,11010303,1
1,75,4,2,1,4
1,76,118,15,1,118
1,77,70,7,120021311,70
1,78,246154,220800,4,246154
1,79,672,2,4,672
1,80,83007,62150,178,83007
1,81,13,4,3,13
1,82,120021132,2223330,274772,120021132
1,83,132222230,3,3,132222230
1,84,14801,4896,19,14801
1,85,26484,5,1,26484
1,87,9,27,3,9
1,88,81637,53043,14,81637
1,92,6,13,1,6
1,97,120582,8,13,120582
1,98,2,0,131313012,2
1,99,120021131,3130112,223746,120021131
1,100,211313121,0,433,211313121
1,108,0,21131311,2103,0
1,113,96967,52754,4,96967
1,114,4,1,0,4
1,115,1,12002113,12022311,1
1,119,9370,13,3,9370
1,120,96,3,0,96
1,123,0,113120032,2,0
1,124,3,0,131200312,3
1,127,0,21131200,3120,0
2,2,184138,178230,4,184138
2,4,1,0,2131212,1
2,5,2131212,30123,99953,2131212
2,8,19320,34706,17,19320
2,9,3,4,7,3
2,10,120021312,1221121,55354,120021312
2,12,2131212,20300,5716,2131212
2,14,37,24,120021312,37
2,15,0,21312122,212,0
2,16,30,7,0,30
2,17,1,200213112,323300,1
2,18,98490,7,19,98490
2,19,4,1,1,4
2,20,5,2,8,5
2,21,6,46,19,6
2,22,213112323,21,287,213112323
2,23,299108,289517,7,299108
2,24,70152,36210,3,70152
2,25,52,3,2,52
2,26,120021311,2321113,172743,120021311
2,28,2131123,21002,69271,2131123
