x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,62,12,4,0,12
0,63,14,1,1,14
0,65,3033003,159780,150936,3033003
0,66,66606,71249,5,66606
0,67,2,0,330303231,2
0,69,120021330,3032310,199869,120021330
0,74,24981,58281,7,24981
0,81,0,21313010,1322,0
0,87,18,40,11,18
0,95,3,1,1,3
0,96,1,0,2131300,1
0,98,38891,52722,6,38891
0,99,329018,219524,4,329018
0,102,0,130012123,126932,0
1,3,4,4,2,4
1,4,0,21331312,2213,0
1,7,7,0,2133131,7
1,8,4,12002133,13122101,4
1,10,2133131,22032,90240,2133131
1,15,2133100,202,92676,2133100
1,17,66786,27473,32,66786
1,18,1,0,330333002,1
1,19,0,21330333,20,0
1,20,120021330,3323333,121653,120021330
1,26,3323022,133820,191555,3323022
1,29,50475,31,1,50475
1,33,330331001,2,0,330331001
1,35,3416,4,65,3416
1,36,1,200213303,303311,1
1,42,3,12002133,3303133,3
1,47,18,9,0,18
1,53,3,2,120021330,3
1,61,8,4,1,8
1,62,4,2,1,4
1,63,4,1,1,4
1,64,1,1,0,1
1,65,2133030,33010,460,2133030
1,67,1,1,120021330,1
1,73,3023311,147564,122546,3023311
1,75,1,1,0,1
1,81,3,0,313010132,3
1,87,50,6,93,50
1,92,313010111,0,2,313010111
1,95,3,1,1,3
1,96,1,1,0,1
1,97,30012322,276291,229035,30012322
1,100,4,0,2,4
1,101,4,0,213130012,4
1,102,7,200213130,12130,7
1,103,9,2,5,9
1,123,44136,51413,7,44136
1,124,974,724,5,974
1,127,312123131,0,8,312123131
2,3,45,9,13,45
2,4,12,7,120021331,12
2,18,30,1,1,30
2,19,1,1,120021330,1
2,25,5,12002133,3323110,5
2,30,2,0,330331002,2
2,33,120021330,3310013,294439,120021330
2,35,0,6,5,0
2,36,6,3,2,6
2,37,4,0,213303303,4
2,61,71640,50898,4,71640
2,62,370078,4,2,370078
2,63,96627,11,6,96627
2,65,4,0,2133030,4
2,66,0,133030330,20,0
2,68,3,3,0,3
2,72,0,133030302,2,0
2,75,5,18,4,5
2,82,35,13,120021313,35
2,90,38,19,0,38
2,92,120021313,101111,268797,120021313
2,95,852,558,2,852
2,96,21334,3,4,21334
2,97,4,12002131,30012331,4
2,98,2131300,12323,1908,2131300
2,99,120021313,12300,351251,120021313
2,100,313001223,3,1,313001223
2,101,5,14,7,5
2,102,19,8,0,19
3,3,146692,6,25,146692
3,4,5,4,0,5
3,5,6,0,331312222,6
3,15,0,133100002,10,0
3,17,3332302,66457,19011,3332302
3,18,19,38,31,19
3,19,17,2,0,17
3,29,85566,52445,8,85566
3,33,0,21330331,21,0
3,35,251336,270429,6,251336
3,36,6,20,3,6
3,37,5,2,0,5
3,38,255682,4,2,255682
3,40,5,4,2,5
3,41,2,2,2,2
3,45,0,133033031,32,0
3,54,7,4,0,7
3,56,213303121,222,306,213303121
3,59,2133031,21102,3108,2133031
3,60,3121032,222704,232094,3121032
3,66,6,12002133,3033022,6
3,69,0,21330303,2311,0
3,71,1,12002133,3030322,1
3,74,2133030,30201,73630,2133030
3,80,17,9,0,17
3,98,0,131300123,30,0
3,99,0,21313001,2301,0
3,101,4638,10,4,4638
3,102,4,6,4,4
3,114,2131220,1301,17915,2131220
3,115,12,1,1,12
3,116,5,3,1,5
3,122,6,5,3,6
5,6,7,12,4,7
5,7,11,13,7,11
5,15,1,0,2133100,1
5,17,1,12002133,10000221,1
5,22,12,3,0,12
5,39,213303303,231,285,213303303
5,40,95811,89340,2,95811
5,41,968,973,3,968
5,42,10,3,0,10
5,54,5,2,2,5
5,56,2,0,213303121,2
5,57,0,303121223,150042,0
5,59,4,20,5,4
5,60,2,1,0,2
5,62,0,133031211,21,0
5,65,200001,217502,5,200001
5,66,982,845,14,982
5,73,1,1,0,1
5,74,1,0,2133030,1
5,83,120021313,101321,247174,120021313
5,91,9,4,120021313,9
5,93,11,0,313010111,11
5,96,0,130021111,35942,0
5,98,211860,132853,7,211860
5,99,13,7,120021313,13
5,100,1,0,313001230,1
5,107,676,39,2,676
5,111,218298,181902,6,218298
5,112,201158,6,6,201158
5,113,1,12002131,22110113,1
5,115,6,7,3,6
5,116,1,1,120021312,1
5,117,14624,5188,29,14624
5,118,668,4,2,668
5,119,120021312,1321221,487077,120021312
5,121,2972,4,3,2972
5,122,4,16,4,4
5,123,3,0,213121320,3
6,2,19815,6842,9,19815
6,8,7,2,0,7
6,27,2133033,23101,83378,2133033
6,46,6,63,22,6
6,49,10,17,15,10
6,51,0,133031223,23,0
6,53,157699,5,32,157699
6,54,67,2,9,67
6,55,4,1,1,4
6,56,28,4,0,28
6,57,2,200213303,121232,2
6,59,292386,3,4,292386
6,60,5,7,4,5
6,61,2,0,2133031,2
6,62,2,12002133,3121122,2
6,63,0,303033321,190662,0
6,67,20,5,1,20
6,70,4,1,1,4
6,73,2,1,1,2
6,82,5,35,7,5
6,86,313010132,0,7,313010132
6,89,191012,8,6,191012
6,94,0,21313010,1112,0
6,99,20,5,0,20
6,112,306,272,9,306
6,113,1,0,2131221,1
6,114,0,131221101,11,0
6,115,91,11,1,91
6,116,5,3,0,5
6,118,3,7,9,3
6,119,0,21312132,1232,0
6,120,312132120,3,0,312132120
6,121,2,5,5,2
6,123,4,2,0,4
6,124,2,200213121,320330,2
6,125,213121320,313,363,213121320
6,127,4,2,120021312,4
7,1,13122310,297598,22263,13122310
7,12,0,133131221,0,0
7,19,53367,17,2,53367
7,23,6,8,3,6
7,24,5,0,2133033,5
7,26,0,133033231,3,0
7,31,57,7,0,57
7,33,10,3,120021330,10
7,38,0,303303310,36010,0
7,44,7,0,2133033,7
7,46,161,658,3,161
7,47,196769,5,35,196769
7,51,16,0,2133031,16
7,53,3122321,193094,181093,3122321
7,54,92645,92065,8,92645
7,55,7,1,1,7
7,59,190343,168517,7,190343
7,60,615,269,7,615
7,64,9,200213303,33322,9
7,65,213303033,312,791,213303033
7,82,95,7,94,95
7,99,16,13,12,16
7,103,120021313,10232,245933,120021313
7,106,2251,586,42,2251
7,110,7,5,1,7
7,111,0,122111021,166886,0
7,112,213122111,20,374,213122111
7,113,11,4,3,11
7,114,1,1,0,1
7,116,5847,14,3,5847
7,117,0,21312133,3021,0
7,118,312133301,0,7,312133301
7,119,5,1,0,5
7,120,1,0,312132200,1
7,121,234959,260677,4,234959
7,126,0,121320321,163660,0
8,6,71155,14,44,71155
8,52,8,12002133,3122330,8
8,53,2133031,22322,6080,2133031
8,55,5823,6,6,5823
8,64,2,0,213303033,2
8,67,43268,21,3,43268
8,71,4,2,1,4
8,75,4068,98,7,4068
8,78,48,7,4,48
8,88,30101132,108848,120110,30101132
8,89,62255,49025,5,62255
8,98,213130020,103,898,213130020
8,99,109475,3,26,109475
8,100,5,7,4,5
8,105,313001013,1,3,313001013
8,114,5,5,1,5
8,115,22001300,40865,15965,22001300
8,116,53803,29913,6,53803
8,117,1,0,312133302,1
8,118,120021312,1333012,2923,120021312
8,120,9,1,120021312,9
10,8,7,200213313,122123,7
10,16,0,310011031,48036,0
10,20,12,1,1,12
10,21,1,1,0,1
10,52,3,9,7,3
10,53,213303123,12,772,213303123
10,54,288252,144576,6,288252
10,59,0,7,7,0
10,67,726,9,3,726
10,77,49556,31,5,49556
