x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,75,47674,54329,8,5,3
0,77,446628,459206,6,2,2
0,78,264804,307042,8,2,2
0,107,9418,1856,16,1,1
1,53,295637,258126,9,6,2
1,55,51044,42735,8,3,1
2,112,363467,328788,5,1,1
2,113,453910,468774,3,19,2
3,55,451950,367206,9,2,1
3,118,33261,4978,13,2,1
5,22,261382,306189,8,1,1
5,23,55426,44892,8,4,1
6,24,166840,178958,9,28,8
6,25,237109,293722,7,1,1
7,21,170469,129218,8,22,4
7,23,204208,229221,7,29,5
7,24,117297,123926,10,45,8
7,25,257244,275986,7,1,1
7,27,355662,220166,8,28,2
8,15,25342,21380,12,1,1
8,22,156334,177019,12,4,1
8,110,310504,314790,4,1,1
9,26,78345,102971,9,1,1
10,109,131881,116201,7,10,2
10,110,149422,139601,8,11,1
10,113,234706,160959,9,1,1
11,123,296369,302691,3,1,1
12,38,23244,4930,14,1,1
12,68,219345,283203,4,5,3
13,42,499313,525878,10,1,1
13,66,83307,102326,3,1,1
13,67,94427,86496,6,2,1
13,115,455005,483904,9,5,1
13,119,232509,270481,16,68,3
13,120,810115,510808,5,1,1
15,87,265734,189901,11,1,1
15,116,283028,302825,4,3,1
15,117,163990,162591,7,2,2
15,118,128377,149665,9,3,1
17,118,71619,75989,5,1,1
20,69,618712,616177,8,1,1
20,123,494208,494937,4,2,1
21,119,433876,348977,4,1,1
21,120,364766,412699,6,2,1
23,32,282175,217155,9,1,1
23,68,504522,357981,5,1,1
24,52,905133,602040,7,2,2
24,53,252744,127265,12,5,2
24,67,134159,201534,5,1,1
25,52,120687,90576,10,3,2
26,53,393638,332399,6,30,6
27,53,306164,309968,6,1,1
28,97,386283,376212,7,9,5
28,98,335131,331345,9,3,3
29,55,91453,307864,8,1,1
29,56,27929,28170,9,1,1
29,58,311970,274955,7,2,1
29,59,404302,295116,12,15,1
29,98,297048,323758,9,2,2
30,55,614328,623756,9,1,1
30,56,220724,211901,6,36,6
31,57,331868,332640,10,12,4
31,59,309467,309617,7,1,1
32,56,49768,69918,8,7,5
32,57,211239,231899,7,36,7
32,58,205308,137661,8,6,4
32,122,82834,23603,42,8,1
33,56,386457,358361,8,9,5
33,57,172547,195334,6,21,3
33,58,246544,194288,8,19,5
34,55,2045,897,10,1,1
35,62,296880,307546,9,1,1
36,63,123537,128299,7,6,3
36,64,277339,276140,9,3,2
36,75,54127,7489,45,1,1
37,26,11325,745,79,1,1
37,63,400539,392405,5,6,1
37,77,360798,413120,6,1,1
37,78,396304,423482,6,14,4
38,23,29834,3531,15,2,2
38,75,334656,258694,7,39,3
38,76,223515,280755,7,9,4
38,78,212712,208064,6,3,2
40,27,194996,137928,9,6,1
41,28,275679,305137,9,5,3
41,30,456495,461428,10,3,1
42,55,273541,280046,7,9,5
43,52,6134,2894,54,1,1
44,54,80009,81773,9,3,2
47,98,60274,46446,3,1,1
47,99,290841,288842,4,10,1
48,78,299935,413165,4,3,1
48,80,636618,603120,6,2,2
49,79,284351,332164,5,14,5
50,81,191155,300634,9,2,1
50,97,153134,136955,24,2,2
50,98,235187,110947,8,1,1
51,72,17152,3740,34,4,2
51,75,215122,193993,10,14,2
51,79,31160,26445,8,1,1
52,45,643208,340620,4,1,1
52,47,304576,297730,7,9,2
53,68,558111,517087,8,4,1
53,75,475988,429621,7,7,5
53,76,455277,454562,6,15,6
53,77,491152,300966,8,1,1
53,102,34709,4351,13,1,1
54,64,276668,465681,6,2,1
54,73,79723,110706,9,1,1
54,75,402423,357301,7,41,6
54,76,248803,262561,7,20,6
54,77,368762,260896,7,21,4
55,62,1756,18286,22,1,1
55,74,349347,367498,8,11,4
56,76,224947,214572,6,18,5
56,77,530332,303461,8,2,2
56,112,300694,339795,12,3,1
57,110,119294,180887,12,13,1
58,112,329997,348227,8,3,2
59,110,217616,260304,8,1,1
59,111,487734,459382,8,1,1
59,113,147566,154725,7,2,2
61,114,226307,176616,7,6,1
63,127,335220,236901,5,22,2
66,51,189555,140557,7,3,1
68,106,278269,312516,7,2,1
69,3,9707,5555,6,1,1
69,49,189919,154183,10,2,1
70,50,358200,336432,8,2,1
72,70,93590,9769,11,4,1
73,68,7600,2257,49,8,3
74,69,58568,7086,21,18,4
74,72,15668,513,53,4,1
75,72,244925,238375,6,30,5
76,7,418583,370935,6,3,1
76,84,218615,236503,19,41,3
76,85,221909,209105,13,5,5
77,82,278598,293289,5,15,3
77,84,260694,260189,5,50,7
78,8,520428,523820,6,1,1
78,17,32241,23443,21,7,3
78,18,198194,192573,9,24,5
78,113,17276,3575,13,1,1
79,6,334096,281959,5,8,3
79,83,181268,481199,7,3,1
79,85,2943,78943,7,1,1
79,102,47586,56078,6,1,1
79,104,343109,423255,6,3,2
80,5,120523,114287,7,5,3
80,6,123678,106145,7,11,1
80,18,178593,142034,7,12,4
80,20,326947,358886,6,3,2
80,21,143294,71021,7,16,4
80,98,25429,5032,14,8,1
80,105,70700,51337,7,2,2
81,7,300233,310172,9,1,1
81,18,306891,284419,5,1,1
81,19,286226,223240,4,20,2
81,97,24117,4869,18,3,2
81,98,14751,3679,92,7,3
81,102,230776,228831,9,128,11
81,103,285684,338529,6,50,4
81,105,34210,26318,6,35,2
82,10,17167,6975,13,1,1
82,12,110970,98670,14,12,3
82,21,348690,280377,5,2,1
82,100,321310,308036,8,16,5
82,102,193489,221005,10,45,8
82,103,283849,333219,7,12,4
83,4,40209,38899,7,2,2
83,7,295970,316146,7,2,2
83,14,227116,233243,6,4,4
83,20,392324,276379,7,1,1
83,102,329949,301622,7,4,3
83,103,218207,176751,7,1,1
84,2,26958,1856,23,3,2
84,4,62920,49663,5,4,4
84,5,29488,36405,11,6,4
84,8,41723,49611,17,2,2
84,11,249768,194111,5,4,3
84,12,307226,281693,5,20,5
84,13,137238,148553,8,27,13
85,6,181862,179830,8,19,7
85,8,200678,201881,6,4,2
85,9,244980,291001,7,1,1
85,10,213125,207213,5,3,1
85,75,32619,52747,5,2,1
86,5,181190,168880,6,4,4
86,6,138141,130888,13,44,35
86,8,176856,154112,16,12,5
86,9,178142,155338,9,14,8
86,12,247717,143448,9,4,3
86,13,281354,251077,7,13,8
86,14,234260,210296,7,39,16
87,3,18092,17413,6,9,9
87,5,190833,177684,15,19,9
87,6,123682,103012,8,71,45
87,7,127316,107511,9,41,27
87,10,333491,260074,6,34,15
87,11,264884,214097,8,12,6
87,13,466089,309913,5,2,2
87,14,269880,236559,5,21,10
88,4,4157,2503,6,1,1
88,9,61238,61833,14,13,8
88,10,264035,155644,8,12,5
88,11,307765,298455,7,23,4
88,117,299732,302390,7,8,4
89,0,569633,519450,8,1,1
89,6,192516,152566,8,3,3
89,7,133580,77173,25,3,3
89,8,22308,10440,5,6,6
89,10,52322,53229,5,4,2
89,11,175914,217323,17,3,2
89,18,220018,217756,6,1,1
90,4,9535,4526,6,1,1
90,5,17631,16955,5,3,2
90,7,260442,275723,6,4,3
90,15,28332,12430,23,1,1
90,22,523256,391101,9,1,1
90,23,281540,340549,7,7,1
90,24,236180,300560,7,2,1
90,31,256914,769298,7,3,2
90,32,243529,274492,6,7,2
90,116,171228,144576,7,1,1
90,118,243606,276331,8,9,5
90,119,229558,185157,6,2,2
91,5,160441,167940,6,6,3
91,7,183084,185510,4,24,11
91,20,57043,23882,25,7,4
91,21,34800,52166,8,1,1
91,26,62636,60037,6,2,1
91,30,555807,321981,6,1,1
91,116,240938,235887,5,35,4
92,23,325417,519782,7,3,2
92,31,102331,103163,6,7,2
92,32,336416,437384,6,5,3
93,5,311294,334106,6,6,2
93,6,293175,278782,6,7,4
93,23,537292,476734,6,1,1
93,24,177241,134349,7,59,1
93,25,193898,190285,8,6,2
93,29,26145,15743,6,1,1
93,31,291688,209073,7,5,3
93,32,500791,371386,6,3,2
93,33,5895,629,72,1,1
93,81,306008,310324,7,7,3
93,82,127276,135807,7,4,2
94,21,210552,218353,7,51,1
94,22,184008,227745,6,7,2
94,29,547673,592410,6,1,1
94,30,614611,561256,7,4,2
94,32,194122,210058,7,15,5
95,19,206491,110950,7,1,1
95,21,228209,205619,7,22,3
95,22,149273,114105,8,4,3
95,25,28343,40088,6,2,1
95,33,521230,555587,6,2,1
95,80,380024,398805,6,8,7
95,82,240341,191779,5,13,3
