x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
1,88,55556,55057,12,4,2
1,89,4366,2303,33,2,1
2,82,2064,3131,59,2,1
2,83,4327,3086,30,1,1
4,14,7816,4525,13,2,1
5,62,187202,78308,10,5,1
6,14,80085,15036,11,1,1
7,75,11833,3262,20,1,1
8,71,94186,16360,59,1,1
8,76,30331,86387,28,2,2
8,78,6714,666,28,1,1
9,54,11711,16747,11,1,1
9,55,49163.333333333336,145317,36,62,15
9,56,24401,35979,18,21,2
9,75,40416,40090,16,1,1
10,55,56835,90882,12,1,1
10,56,74504,73215,14,22,6
11,58,66027.5,128931,54,8,3
11,93,8423,6346,191,3,2
12,94,1504,4081,178,1,1
13,52,52988,52179,10,1,1
14,13,38740,76660,17,2,1
16,14,29911,25237,28,1,1
16,15,60206,20986,23,1,1
19,17,25961,46419,18,31,1
20,9,64249,66837,22,3,1
21,8,45650,46885,22,1,1
21,10,17611,44285,26,2,1
23,10,2318,549,51,1,1
23,13,28450,10775,77,1,1
24,5,26579,28288,21,6,1
24,16,40381,26686,8,36,2
24,17,28938,7521,8,3,1
25,17,9496,29002,10,8,1
26,44,9904,4765,21,1,1
26,69,492,1875,16,1,1
28,23,77219.5,18533,158,3,2
30,4,14732,21501,19,4,1
30,5,16240.5,52184,38,2,2
30,6,46941,7530,12,1,1
30,116,51472,33310,12,1,1
30,117,42459,60306,8,5,1
30,118,25050,37021,11,1,1
31,4,23012,38000,15,6,1
31,5,24284,39840,17,2,1
31,117,66301,134613,8,2,1
35,73,25137,34677,18,1,1
36,48,5591,19924,16,1,1
37,45,28653,41405,6,4,3
37,46,66864,68229,2,2,2
37,47,44907,52071,3,2,1
37,74,18673,33651,16,4,1
38,36,10865,1712,34,1,1
38,37,82787,92764,3,2,2
38,41,36824,53703,4,2,1
38,42,41517,43951,5,1,1
38,43,35951,54969,4,1,1
38,44,38683.333333333336,144072,17,11,6
38,45,56956,192815,5,11,6
38,46,43793.5,77705,49,7,5
38,47,53576,72673,6,7,3
39,31,575,93841,10,1,1
39,40,59867,47396,4,1,1
39,41,30785,8168,20,1,1
39,42,10925,15958,12,2,1
39,43,72099,87491,3,1,1
39,44,43446,57885,4,59,7
39,45,61253,177424,14,42,11
39,46,59943.5,123689,4,4,3
39,47,46671.5,121518,5,6,2
39,48,1682,25751,15,2,1
39,75,65906,119763,24,10,2
40,31,64532,54056,12,3,1
40,32,14791,16709,14,3,1
40,41,35558,225754,13,41,16
40,42,80333.5,261620,12,8,3
40,43,43485.333333333336,283788,24,37,7
40,44,56879.75,232694,28,125,32
40,45,41148,132367,15,11,4
40,46,8791,47024,4,3,1
40,47,56717.666666666664,197000,11,23,4
40,48,38499,66311,10,5,1
40,49,29614,27789,15,2,1
40,56,37007,71172,20,4,1
41,40,48722,50786,3,1,1
41,41,47637.666666666664,225182,11,47,23
41,42,96721.66666666667,428434,20,77,14
41,43,59454,253638,28,93,24
41,44,12995,24590,2,4,2
41,45,44012,180887,35,38,9
41,46,33474,158797,20,14,9
41,47,62833,60293,10,14,3
41,48,3299,2248,43,3,1
42,40,38958,74787,2,1,1
42,41,54044.5,138425,13,71,21
42,42,69637.33333333333,318451,30,44,12
42,43,43305,115155,12,26,8
42,44,40052.333333333336,164466,52,7,3
42,45,275336.5,632190,21,10,3
42,46,56202,119986,11,10,2
42,47,53363.5,277196,39,38,10
43,40,30478,58978,4,7,3
43,41,66886.33333333333,246545,19,141,23
43,42,51362.5,122212,25,11,3
43,43,30444,14992,11,1,1
43,44,29171,87335,3,2,1
43,45,59150,185773,24,66,7
43,46,41678,183091,18,22,10
43,47,51693,168722,21,55,13
43,48,32394.5,88884,15,48,10
44,41,39314.5,137358,14,11,3
44,44,79619,84651,2,12,1
