x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,117,38405,47148,4
6,110,5176,2321,7
7,115,5328,2389,5
7,120,213008,61149,3
7,122,294020,80183,3
8,122,398084,99972,2
8,123,297516,80064,2
10,103,4363,1407,6
10,107,5831,2355,7
11,127,36941,29408,9
12,103,5054,2311,8
13,123,253399,192688,22
13,125,159046,125427,8
13,127,94533,44116,2
14,122,43696,38226,3
14,123,238186,150611,4
14,125,165783,129809,12
14,127,198671,144642,5
15,108,3111,1559,60
16,110,21213,11985,12
16,112,7620,3071,37
16,113,3436,1931,9
16,120,284534,80244,2
16,122,154346,95848,5
16,123,136056,86538,6
16,125,204582,140363,8
16,127,297608,133768,3
17,123,192458,89678,6
17,125,155098,119759,7
17,127,142202,83880,6
18,110,14462,1305,11
18,113,6409,4018,19
19,113,160689,17497,71
19,125,167894,157214,12
19,127,164098,112057,12
20,113,16095,8087,11
20,125,116700,92752,19
20,127,137575,82452,13
22,118,214778,18917,74
22,123,241676,11746,75
22,125,117196,54093,28
22,127,133026,107772,11
23,125,184170,108795,4
23,127,121706,109829,12
24,108,7671,2727,17
25,107,3109,48,15
25,125,34873,51099,2
25,127,93482,82267,9
26,123,11187,13572,34
27,49,5390,2250,4
28,57,39749,22065,5
31,55,4015,1328,7
31,57,1916,371,68
38,47,73102,12948,101
38,50,115616,12391,82
40,50,156970,10146,73
41,52,26531,11438,51
47,44,9065,4853,6
48,87,5444,2417,3
54,2,5299,2403,12
67,100,35446,8823,48
70,79,12231,1441,628
78,107,4302,1310,6
84,115,3581,2353,13
103,25,27216,2344,3
104,25,31905,34434,46
105,110,20902,15564,3
108,113,12977,9057,21
