x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,114,15194,6001,25,1,1
9,0,48761,49324,20,12,2
10,1,497967,459102,5,1,1
16,3,44387,17063,33,4,1
17,3,44649,16176,30,2,2
17,4,514626,481682,5,1,1
17,7,74463,15970,29,1,1
18,8,18878,12324,8,1,1
18,8,371701,400230,4,3,2
19,7,150606,148172,4,1,1
20,6,70337,57592,4,1,1
22,7,184892,186901,4,16,2
22,9,120108,204946,5,3,1
23,8,81301,80416,4,2,1
24,8,59624,13443,6,1,1
27,0,14347,5892,15,5,1
27,4,376483,205379,4,1,1
30,0,182543,236116,9,1,1
33,18,47620,7554,24,1,1
34,17,25624,7934,37,2,1
34,18,29690,31458,36,1,1
37,11,393249,507221,4,1,1
37,17,338450,532918,4,1,1
38,17,162341,160560,10,2,2
39,17,417784,328210,4,1,1
40,18,15406,2598,12,1,1
40,35,45063,57958,49,1,1
40,62,206151,221254,13,4,2
41,6,10725,9128,6,1,1
41,18,394375,311383,9,7,1
41,57,45153,284815,12,1,1
41,58,96570,97194,13,3,2
41,59,98751,107791,12,1,1
41,59,145977,189870,11,37,5
41,59,108440,117313,12,4,2
41,62,168927,186249,12,5,2
41,63,385541,483771,8,1,1
44,61,104859,99799,13,1,1
44,62,14723,6255,35,1,1
45,28,25833,26788,29,1,1
45,31,40814,42539,29,1,1
45,62,374159,423920,8,9,3
46,30,14764,5692,32,1,1
46,61,238991,250646,14,1,1
46,63,377917,525739,14,1,1
47,18,52619,49680,30,4,1
47,54,247739,259863,12,1,1
48,56,269417,339952,11,14,3
48,62,415954,531353,13,1,1
48,72,12796,4878,95,1,1
49,57,109241,108344,14,1,1
49,69,171174,117500,7,2,1
49,69,45115,16244,9,1,1
50,71,56061,56824,20,2,2
51,70,38820,39611,32,1,1
51,71,42318,16457,36,20,2
51,72,17704,8964,37,1,1
52,67,151452,70644,38,24,3
55,73,14810,5884,36,1,1
56,73,14482,5817,39,1,1
57,52,10022,24889,32,7,1
58,30,474557,358150,4,1,1
58,31,37859,10625,33,1,1
58,31,134587,133684,6,2,2
58,46,13976,6705,32,3,1
58,68,131866,139385,7,7,3
58,69,265288,261266,8,1,1
59,30,353993,44107,7,1,1
59,31,311790,290064,7,3,2
59,69,198679,238207,5,4,2
59,75,524137,462312,7,2,2
60,33,97440,87905,12,2,1
60,69,209423,230359,14,4,4
60,69,27076,18616,32,2,1
61,69,15033,5893,29,1,1
62,56,103367,52750,37,2,2
62,57,93639,35486,34,4,2
62,80,169755,152653,9,1,1
63,34,33505,19852,45,2,1
63,58,451171,395319,6,4,2
63,67,93421,93326,7,2,1
63,70,253950,260403,7,1,1
64,58,56851,77080,8,11,1
65,66,85625,229760,11,1,1
66,66,105110,115887,11,1,1
67,61,90759,93250,6,1,1
67,62,92742,92632,6,1,1
68,63,9254,73635,23,1,1
68,63,111464,105612,11,1,1
70,37,522994,467859,6,1,1
72,40,97944,88747,5,2,2
72,41,87544,103744,6,2,2
75,92,39851,40317,30,7,1
77,38,434417,327438,6,2,1
77,92,30170,30252,48,2,1
78,100,266710,200616,7,6,1
79,99,85340,92545,5,2,1
79,100,113047,109655,7,44,5
81,99,438098,399624,6,1,1
82,40,135806,115186,5,2,1
82,40,79215,89175,6,1,1
83,42,35258,1360,10,1,1
83,103,32668,40548,7,1,1
84,40,14564,4528,35,4,1
84,42,313151,305394,6,4,2
85,41,152516,173822,11,2,2
85,42,74545,104592,8,3,2
85,42,516732,506582,4,1,1
85,43,81006,202492,22,1,1
85,114,10734,3575,30,1,1
86,43,76507,91913,7,1,1
86,46,25979,16300,43,1,1
87,44,207290,173813,9,4,2
87,52,414371,373065,12,8,1
88,34,10428,87676,330,2,2
88,41,258327,260820,10,6,4
88,42,166211,162821,5,3,2
88,43,175416,117801,5,4,3
88,44,237750,163777,8,5,2
88,101,346552,217366,6,9,4
89,39,26484,23971,27,2,1
89,41,234499,265079,9,14,5
89,42,238745,223358,7,6,4
89,42,101585,110298,11,1,1
89,43,259273,218723,6,3,1
89,108,516068,447789,7,1,1
89,109,78095,87189,6,2,1
89,110,86499,100758,10,1,1
90,42,52416,48239,12,1,1
90,43,428158,310272,6,1,1
96,45,52188,7774,31,2,1
101,53,35527,18570,42,2,1
106,111,469006,338435,5,2,1
108,120,500737,489759,13,1,1
110,48,48111,43701,29,12,1
111,49,42145,31134,34,2,1
112,117,230412,262122,13,1,1
113,49,32253,10142,59,4,1
113,117,11913,6341,67,1,1
114,117,502084,476049,15,2,1
116,50,24862,12184,55,2,1
119,51,25732,26674,31,1,1
