x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,91,21472,13046,3,2,1
1,79,11996,22761,4,1,1
2,81,48157,29299,9,1,1
3,90,18981,30368,5,14,1
4,80,39535,44730,6,2,2
4,81,35117,40022,8,3,2
5,83,16465,27318,2,1,1
5,88,51716,29576,2,2,2
6,35,196491,215233,12,8,1
6,36,344067,285734,11,1,1
6,83,31859,35174,3,1,1
6,88,222892,243299,3,1,1
6,90,34248,32004,2,3,2
7,89,160515,190673,2,3,2
8,83,65260,93733,2,1,1
8,85,29452,2389,3,1,1
9,37,22139,22673,10,5,2
9,61,18299,19538,11,2,2
9,85,128867,141979,3,47,15
9,86,87630,75241,5,37,10
9,88,71863,88780,3,1,1
9,89,77792,80049,4,10,2
10,39,21818,22578,10,2,1
10,81,19059,7160,5,3,2
10,82,23722,31805,7,5,2
10,84,44948,48857,5,11,8
10,87,89149,68857,20,8,7
10,88,65588,69212,22,22,6
11,38,20218,35974,16,1,1
11,83,140991,114165,8,16,8
11,84,39121,38659,17,40,7
11,85,61896,70511,9,10,8
11,91,21076,12393,8,1,1
12,83,79444,94911,3,61,8
12,84,57864,54074,10,25,13
12,86,75198,73333,5,48,18
12,87,108591,100618,5,12,7
12,88,20841,30910,3,1,1
12,92,30146,47832,11,2,1
12,124,71773,76398,10,19,9
12,125,6667,8504,2,1,1
13,79,140437,198258,2,9,3
13,80,287349,382105,2,1,1
13,82,55032,64699,2,1,1
13,86,89791,80996,4,50,22
13,87,92908,93041,3,26,16
13,88,74188,54416,4,17,7
13,90,31427,32793,1,1,1
13,120,8094,19272,5,2,2
13,121,49420,58429,3,2,1
13,123,118025,93009,8,24,15
13,127,40916,21109,14,7,3
14,82,34014,33471,2,4,1
14,83,64834,62878,9,68,9
14,85,55321,57302,2,36,15
14,87,68490,74108,6,8,7
14,89,207667,133481,4,49,12
14,90,236798,102947,6,8,7
14,102,113630,54441,3,1,1
14,122,65213,42461,9,15,3
14,123,83088,41102,13,15,8
14,124,116652,114299,6,36,16
14,126,62557,46666,10,23,14
15,82,36511,36102,7,17,8
15,84,47940,44379,4,58,22
15,85,60050,54325,6,56,29
15,86,70669,74350,7,25,16
15,89,92346,45109,6,18,12
15,90,72966,81716,7,17,7
15,123,76156,49106,9,14,7
15,125,38970,25129,12,27,13
15,126,43394,35054,8,24,11
15,127,75495,21194,12,9,6
16,65,73676,75078,3,2,1
16,80,79186,107053,1,6,1
16,81,47323,49693,4,39,12
16,84,114519,134869,3,184,20
16,85,88870,81593,3,21,10
16,86,84858,71705,10,14,9
16,88,100998,88144,5,26,11
16,125,98927,97392,15,12,5
16,126,66528,37164,11,34,11
16,127,119094,34488,7,5,5
17,60,17810,20335,10,1,1
17,61,31634,27261,11,3,2
17,65,54360,98065,2,1,1
17,76,9300,9306,33,1,1
17,79,142554,164528,3,60,9
17,80,40970,39974,2,2,2
17,81,19755,43388,2,3,3
17,83,50913,55731,6,59,21
17,85,52565,32780,17,4,3
17,87,22645,23445,9,2,2
17,88,19819,21212,2,5,2
17,89,52638,71510,2,5,2
17,124,63718,45072,9,3,3
17,126,53676,38218,11,26,12
18,52,22994,23097,12,1,1
18,68,72848,42512,2,7,1
18,80,28636,19463,26,7,2
18,82,47598,44678,4,3,2
18,83,61671,73968,6,23,13
18,84,32314,27996,5,10,6
18,87,52280,71830,4,8,3
18,108,65103,88245,2,1,1
18,124,40491,16638,12,5,4
18,125,76405,29791,11,56,14
19,84,50321,62990,137,11,5
19,91,24912,27755,23,1,1
19,110,45041,82042,3,6,4
19,124,125109,147521,8,4,3
19,125,47766,35482,10,7,6
19,127,201262,245034,5,30,7
20,2,15172,19839,11,1,1
20,86,8519,9473,7,1,1
20,87,53065,52509,6,4,1
22,125,86851,204699,9,2,1
23,85,51738,52116,3,4,1
24,63,59706,79991,10,19,5
24,85,52650,89763,2,1,1
24,87,7426,14458,3,1,1
26,63,19405,5745,26,1,1
28,35,11001,11422,12,1,1
29,120,9494,6344,20,2,1
31,34,22456,22921,13,2,1
32,118,27377,578,31,1,1
33,81,36944,42727,11,60,3
34,80,15272,16089,10,2,1
34,81,20146,17256,10,26,2
34,114,17573,2690,36,8,2
35,40,15694,18689,10,1,1
35,65,21150,21871,11,1,1
36,99,10083,4811,35,1,1
37,40,20784,22993,13,1,1
37,47,75977,44893,17,3,1
37,64,24805,24514,13,7,3
37,66,20384,21857,11,2,1
38,47,27421,21962,12,3,2
39,48,39109,41016,23,1,1
40,16,21963,8993,16,6,1
42,6,433,1226,27,1,1
42,7,446,521,34,1,1
43,20,11252,16376,40,4,2
45,41,6486,8225,11,2,1
46,41,98744,111164,10,8,5
48,59,27954,18380,16,1,1
50,109,34342,35503,13,18,2
54,60,35708,14387,17,2,1
60,84,46154,8171,25,37,1
65,115,32844,21742,16,3,2
75,2,18286,31198,9,2,2
75,10,32093,47101,4,1,1
76,2,316,1861,6,1,1
76,31,12789,93988,23,1,1
81,3,47627,48077,3,3,2
83,8,42445,30004,3,1,1
85,85,29186,4876,30,1,1
92,96,10254,792,37,3,1
93,99,58079,36677,7,2,2
93,100,149556,113748,6,9,1
93,101,19086,23513,4,1,1
94,99,53579,54779,4,8,5
94,100,125156,117662,4,10,4
94,102,1073,43644,6,1,1
94,103,49003,38614,6,2,2
95,95,16026,18979,5,3,1
95,101,91056,99053,6,29,8
95,102,66195,61737,9,51,5
96,99,111640,96352,12,17,8
96,102,40526,32583,20,1,1
96,105,22955,30183,5,3,1
97,98,116010,123854,5,7,2
97,100,88237,64254,5,38,9
97,101,57748,61152,4,5,3
98,99,45182,42120,4,5,3
98,100,68160,75508,4,18,6
99,97,217261,319137,4,8,3
100,98,201833,290553,4,23,3
100,99,111808,98529,5,7,5
103,8,16962,4674,25,2,1
126,52,2111,2224,29,3,1
126,53,25518,29077,21,2,1
