x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,87,31205,24,9,31205
1,15,8,5,2,8
1,16,1,1,0,1
1,23,170,915,9,170
1,24,11,24,12,11
1,26,0,12200333,1,0
1,27,36,6,3,36
1,27,3,1,1,3
1,28,101220022,132,884,101220022
1,29,302058,101884,28,302058
1,30,26,13,1,26
1,31,19,3,0,19
1,32,27664,3290,36,27664
1,33,27309,32,9,27309
1,34,31310121,3310301,128686,31310121
1,36,9,1,1,9
1,37,1,0,101213303,1
1,38,0,12123303,12,0
1,39,12330022,110243,38939,12330022
1,40,47800,26,25,47800
1,41,41,1,1,41
1,42,96984,99846,27,96984
1,43,3185,31,1,3185
1,44,1,0,131012123,1
1,45,0,12123032,31,0
1,50,101212203,310,352,101212203
1,54,954,29,2,954
1,55,27,5,2,27
1,56,4,2,1,4
1,58,911,354,51,911
1,59,28,4,2,28
1,94,9,0,332233133,9
2,11,5,0,122012132,5
2,14,0,310122012,1320,0
2,15,5920,1893,19,5920
2,16,9474,10,9,9474
2,20,835,197,67,835
2,21,1,3131012,20120101,1
2,22,131012201,20013,2619,131012201
2,30,121332113,3,5,121332113
2,32,0,1,2,0
2,33,1857,29,1,1857
2,34,13312232,76621,20043,13312232
2,35,52988,18660,29,52988
2,36,48,1,31310121,48
2,37,0,310121331,1212,0
2,38,0,212333110,1510,0
2,40,7,3,0,7
2,41,1,3131012,12330330,1
2,42,9,9,9,9
2,43,2000,67,2,2000
2,44,0,212320033,72242,0
2,46,1,1,0,1
2,55,101018,30416,34,101018
2,56,4,7,6,4
2,57,1,313101212,103103,1
2,58,101212102,111,554,101212102
2,60,177762,45142,29,177762
2,84,53679,19657,26,53679
2,96,0,233133320,215015,0
2,102,36107,37182,31,36107
2,106,25,39,8,25
2,116,143,18,0,143
3,0,122223202,3,5,122223202
3,3,7,3,1,7
3,10,7,4,2,7
3,11,11,2,31310122,11
3,16,6,0,4,6
3,17,9,10,3,9
3,20,83955,6303,24,83955
3,21,1,0,131012201,1
3,22,0,12201200,22,0
3,23,175366,38420,9,175366
3,27,3,2,31310122,3
3,27,17,7,0,17
3,29,148006,30723,28,148006
3,32,7452,12004,27,7452
3,34,131012133,12300,97288,131012133
3,36,18,1,0,18
3,37,1,0,121331123,1
3,38,1,313101212,333330,1
3,39,101212332,22,75,101212332
3,40,31,2,1,31
3,41,1,0,131012123,1
3,42,435915,14449,28,435915
3,44,1,313101212,320131,1
3,45,101212320,32,324,101212320
3,46,3,1,1,3
3,58,0,212102302,134215,0
3,91,2,1,0,2
3,95,8,311332233,133321,8
3,113,9,8,2,9
4,1,31310122,2232200,36233,31310122
4,7,56,23,4,56
4,11,1,1,0,1
4,19,3,313101220,121222,3
4,20,101220121,211,563,101220121
4,21,7,7,2,7
4,22,3,1,0,3
4,23,0,220101001,58726,0
4,27,9,2,2,9
4,27,13095,18,13,13095
4,28,0,310122003,3132,0
4,29,122003312,3,3,122003312
4,30,31310121,3321212,25193,31310121
4,35,0,12133130,20,0
4,36,8766,31,1,8766
4,37,34,1,1,34
4,38,9,1,1,9
4,39,1,0,101212333,1
4,40,37,233,77,37
4,41,38,10,2,38
4,42,31310121,2321221,79053,31310121
4,44,6,2,1,6
4,45,1,0,101212320,1
4,46,30,1,1,30
5,97,332233133,313,499,332233133
5,104,15,24,19,15
5,113,312554,211785,21,312554
5,122,2,1,0,2
5,124,1,3113322,33130200,1
5,126,0,322331301,30,0
5,127,113322331,30113,20075,113322331
6,0,1,0,122223330,1
6,1,0,310122223,3211,0
6,2,7037,2843,39,7037
6,3,3,3,5,3
6,4,68,10,1,68
6,7,2946,17,1,2946
6,20,0,220121213,334474,0
6,21,49354,7,3,49354
6,22,35,1,1,35
6,23,1,313101220,101010,1
6,24,101220033,332,537,101220033
6,27,49,24,1,49
6,27,73908,18984,10,73908
6,28,1,0,122003313,1
6,29,31310122,33130,64413,31310122
6,37,77,54,1,77
6,38,233,2,2,233
6,39,3,2,0,3
6,40,305434,227224,31,305434
6,41,28725,26,2,28725
6,42,0,310121232,1223,0
6,43,121232113,0,8,121232113
6,44,25,1,1,25
6,45,17,1,0,17
6,46,4033,21,47,4033
6,51,0,212203311,28606,0
6,54,121211020,3,5,121211020
6,57,1,0,101212103,1
6,82,2,0,223320110,2
6,112,223313133,1,9,223313133
6,114,28,33,16,28
6,116,3,1,1,3
6,119,0,233130223,184057,0
6,120,332233130,222,388,332233130
6,121,119831,20463,29,119831
