x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,9,27,13,9,27
0,94,1,26,2,1
0,95,31,1,1,31
0,96,44,2,0,44
0,97,3952,17,3,3952
0,123,54,30,1,54
1,47,13013302,142084,33253,13013302
2,59,2,3131013,13010331,2
2,80,3,2,0,3
2,94,131012301,30013,81655,131012301
2,108,28743,26,7,28743
2,109,28,1,1,28
3,17,2,0,101313030,2
3,21,101313030,112,799,101313030
3,28,131013130,23033,88922,131013130
3,98,6,2,7,6
4,16,9,4,0,9
4,26,23,11,5,23
4,27,3,3131013,13023101,3
4,28,0,13130231,0,0
4,29,13023032,152114,34598,13023032
4,40,0,310131302,3011,0
4,54,4,3,31310131,4
4,55,3,0,131301322,3
4,57,0,310131301,3222,0
4,70,25,1,1,25
4,94,0,12301300,20,0
4,96,29015,26,2,29015
4,97,3072,706,38,3072
4,111,29,2,1,29
5,6,2835,26,69,2835
5,14,5305,27,7,5305
5,15,9,6,4,9
5,26,35316,29,16,35316
5,33,46441,35517,28,46441
5,40,1,0,131302301,1
5,46,131013130,13303,53830,131013130
5,70,14,24,1,14
5,95,30130012,309185,101824,30130012
5,96,87158,31364,28,87158
6,3,79455,133296,23,79455
6,4,1,3131013,13231103,1
7,45,0,13130220,20,0
7,46,13022012,40297,7403,13022012
7,47,25137,24,1,25137
7,66,4,3131013,13013311,4
7,70,0,13130133,10,0
8,1,0,310131323,2001,0
8,2,131323133,3,4,131323133
8,4,2,0,131013132,2
8,44,35,9,0,35
8,45,6,3131013,13022021,6
8,46,131013130,22013,24222,131013130
8,47,12704,1006,41,12704
8,105,27,14,3,27
9,0,110,17,0,110
9,1,19,0,131323200,19
9,2,31310131,3232000,152348,31310131
9,44,24,59,16,24
9,45,16,0,131013130,16
9,66,68,17,0,68
9,109,88096,96773,26,88096
9,110,5,25,1,5
10,0,23,15,6,23
10,1,92,26,31310131,92
10,23,16,32,2,16
10,41,5,7,4,5
10,44,25,47,15,25
10,67,3,0,131013130,3
