x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
6,19,82065,9126,29
10,20,80426,19898,35
10,25,27149,3667,48
11,55,12786,3894,56
12,23,12266,5211,81
22,62,50967,5833,56
25,17,20977,2370,35
27,104,2209,10750,62
28,46,69727,4358,57
29,29,2884,2544,636
29,80,18639,4348,653
31,34,21789,7137,57
33,56,26660,21065,26
36,10,20395,3346,37
39,65,61404,7756,50
39,67,10519,6251,52
40,59,112908,12792,59
40,61,73367,6175,41
45,23,149736,10964,57
48,7,240576,23873,43
48,71,5463,5083,14
48,80,58014,13360,20
49,68,104120,12677,55
49,82,209232,22831,23
50,7,151908,161283,13
50,8,170831,191464,13
50,77,54149,18623,19
50,80,88940,18366,16
50,82,54110,17587,16
51,76,97364,45484,20
51,77,46125,17643,19
51,80,24380,15906,46
51,82,66387,24107,20
52,65,62169,6340,24
52,76,23260,7807,53
52,79,94923,15451,45
52,80,29040,14938,18
52,83,74803,20533,20
53,70,27028,3792,48
53,77,54104,18354,10
53,79,52258,22013,18
53,82,44296,19504,19
53,83,94970,13722,32
54,35,53904,13288,52
54,76,148197,20554,13
54,77,61468,17929,18
54,80,26811,14882,27
54,82,50471,17246,34
55,80,126592,9498,75
55,83,46767,15111,19
55,85,89414,16703,18
56,31,33652,8479,651
56,82,151341,20691,26
56,83,25225,4048,23
56,88,27268,4522,29
57,80,63116,24668,24
57,82,80329,18000,20
58,31,30944,9704,635
58,80,127084,17527,16
58,83,72812,13943,44
58,85,30627,9995,19
58,107,12418,3996,42
59,82,99152,17788,69
59,83,73503,10866,23
59,88,192784,13857,59
60,76,47608,15040,21
60,77,448,3147,27
60,82,90355,35037,23
60,85,50393,15056,20
61,74,52108,6479,41
61,83,73142,9277,47
62,76,29979,9010,44
62,83,96846,28171,19
62,86,44383,18124,19
62,88,37510,12089,27
63,20,31608,3372,45
63,77,81914,9824,36
63,80,1530,715,72
63,85,146295,19971,46
64,86,65623,18523,20
64,88,67682,4417,79
64,97,45907,14917,637
64,115,22183,1801,34
65,70,23375,4523,74
65,97,108779,11106,57
68,37,94196,10529,52
68,74,165936,10232,53
69,25,67500,2212,38
69,83,41190,5106,38
73,17,62785,13768,624
73,37,18577,5187,49
74,32,44491,5590,51
74,37,74139,11090,49
75,23,65568,5729,31
75,40,60870,5403,47
76,26,25937,4411,233
76,41,32798,2800,62
77,38,53399,4904,39
77,64,24457,3940,53
78,26,15297,2122,26
78,41,45810,8473,35
79,38,112846,10825,55
79,40,161502,14180,58
79,82,48561,3317,38
79,100,82397,9050,41
80,38,127132,15936,39
80,41,61982,10192,25
80,43,38789,11331,21
80,55,49487,13609,58
80,98,1080,247,66
81,28,28656,3927,43
81,40,18613,11258,22
82,29,35301,4396,44
82,35,37973,3312,32
82,38,384351,32130,12
82,40,206605,23578,16
82,52,29861,18393,58
83,41,53952,18332,14
83,43,52610,18373,17
83,113,126037,14186,54
84,28,362,537,109
84,41,47281,16330,50
84,68,261239,14470,48
85,35,14229,4725,73
85,40,82256,9322,38
85,70,54995,3181,49
86,37,67610,6131,29
86,41,18446,6110,48
86,70,107213,8047,49
86,86,80236,16054,64
87,25,70993,8414,52
87,40,27594,4447,38
88,37,71408,6303,43
88,74,173765,12539,47
89,22,45338,4641,51
89,34,60214,11242,52
90,2,137873,12995,50
90,37,46541,2937,33
90,50,19928,4370,40
92,25,58165,5733,55
92,38,53015,5294,47
93,25,63189,15441,51
94,88,10656,838,651
96,89,11415,640,657
96,100,602,1564,57
96,103,5638,394,49
96,112,26073,3747,49
97,110,26327,4215,54
97,112,55877,15190,53
98,47,6388,279,50
98,49,39584,3334,57
100,46,154386,12425,54
100,106,60138,4206,34
102,50,15543,7388,99
102,86,46589,3741,43
103,112,43224,4356,47
104,94,48141,2907,41
104,110,3735,627,145
113,73,52617,14593,54
116,82,131216,15971,46
122,107,165276,17326,58
