x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,108,9529,3576,5
0,109,17743,30845,28
5,82,13230,808,42
39,91,10200,7402,5
39,94,14371,6710,5
41,87,26692,14300,3
41,91,15309,6578,24
41,93,5615,4556,11
42,90,7428,2873,22
42,91,8770,6190,13
42,93,9794,6016,12
43,88,9882,36107,3
43,93,8057,6228,8
44,87,870,12964,108
44,88,12332,19706,5
44,90,12284,5226,8
44,91,14383,533,9
45,88,6327,785,9
45,90,4319,2299,21
45,93,10678,5730,20
46,85,1165,1904,19
47,90,11110,858,21
47,91,4782,3519,29
97,67,28216,29599,7
98,70,2498,291,9
99,67,23071,15853,7
100,64,25434,28356,14
100,66,18257,31053,35
100,67,9047,6730,21
100,69,13140,10944,16
101,67,27616,3185,26
101,69,25728,14011,5
101,70,6966,1009,37
103,66,21808,11202,8
