x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,9,41243,68286,6,1,1
0,12,100995,106886,6,1,1
0,15,57272,38565,7,1,1
0,56,15675,12206,4,7,1
0,77,41435,44909,3,3,1
1,13,28032,40859,4,6,2
1,94,47381,57126,3,2,1
1,99,23509,22106,4,1,1
2,12,31932,37218,5,1,1
2,117,32162,41908,3,1,1
2,120,94035,93831,5,1,1
3,11,32699,32591,6,1,1
3,12,27939,50358,4,11,2
3,26,44469,40337,16,6,1
3,100,24645,18979,4,1,1
3,118,77026,67959,3,2,2
4,22,16380,44480,6,4,1
4,61,31062,39744,3,1,1
4,105,167211,15054,73,6,2
5,64,26883,35540,7,1,1
5,101,52781,43937,4,3,1
6,62,3833,19134,3,2,1
6,63,13956,4793,5,1,1
6,65,75342,86895,4,1,1
7,105,93819,8617,71,1,1
8,60,248815,202996,4,2,1
8,63,228572,316362,6,1,1
8,65,21845,34462,3,2,2
9,10,100005,112171,7,1,1
9,64,71892,77807,7,16,1
10,62,48213,102607,5,1,1
10,64,26774,24931,6,4,3
10,69,34394,50347,4,2,2
11,60,57885,76785,6,3,2
11,61,76344,255603,5,14,5
11,63,35806,35376,13,5,1
12,56,34691,33490,4,1,1
12,59,55978,55560,4,5,2
12,61,23160,48196,6,8,3
13,49,85859,92944,4,2,1
13,66,45415,44173,5,1,1
13,67,8711,6325,8,1,1
14,46,94497,94660,4,1,1
14,109,23478,60099,3,12,2
16,48,88115,72628,5,2,1
16,82,46836,43049,4,7,1
16,110,83951,80968,13,1,1
18,13,36437,30512,5,1,1
18,14,37502,35482,4,1,1
19,35,12925,14581,6,4,1
19,82,33129,49681,14,1,1
19,125,40346,38525,5,17,3
20,23,94595,108664,4,6,1
20,75,70567,58669,3,3,2
21,74,74450,82773,5,29,3
21,75,45586,59518,4,2,2
21,76,22270,17325,4,1,1
21,85,209900,201562,3,5,3
21,87,37821,44786,5,4,2
22,72,37446,34395,10,1,1
22,75,94088,118299,4,2,2
22,86,202314,355121,3,1,1
22,87,28762,24751,5,6,3
23,37,73737,63707,27,4,2
24,38,157013,93281,3,5,1
24,39,31919,35371,3,1,1
24,53,30550,22528,78,1,1
24,69,46080,65130,6,1,1
25,54,54631,58084,4,1,1
25,91,105483,120737,4,1,1
25,102,39274,38787,5,3,3
26,5,54001,62734,3,21,1
26,52,98810,110982,5,1,1
26,54,20539,20812,8,1,1
26,56,60006,84088,4,1,1
26,57,72009,87451,3,3,1
26,90,426617,321485,4,6,2
26,96,39449,50002,3,1,1
26,103,94703,93604,3,1,1
26,112,61294,90257,2,1,1
27,11,16165,31338,3,1,1
27,87,30472,47246,3,12,1
27,91,26666,27310,3,3,2
27,92,45864,32572,3,2,1
28,2,93688,94081,6,1,1
28,54,104546,88863,5,1,1
28,91,33776,59816,2,5,2
28,102,44320,53712,4,1,1
29,3,64576,85109,5,1,1
29,4,17480,19725,15,1,1
