x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
6,103,93298,93958,6,2,2
7,93,59130,49666,5,2,2
7,101,28672,36773,5,1,1
7,102,52613,65852,4,24,2
7,102,30385,31259,3,20,2
7,103,64248,64531,2,6,2
7,104,91978,94587,2,2,1
7,108,7519,675,17,9,1
8,102,27832,33304,4,10,1
8,103,27141,23912,3,5,1
8,104,74069,93351,3,1,1
8,104,6842,47793,3,2,1
9,104,37501,53774,3,3,2
9,104,26031,36018,7,4,1
9,105,13355,22356,3,4,2
10,102,19235,24734,2,2,2
10,103,19344,29122,2,1,1
10,104,58080,60978,3,3,1
11,102,66426,103359,5,4,3
11,103,26537,77241,3,4,2
11,103,24781,68801,3,13,2
11,104,41987,55609,9,2,2
11,105,65651,73141,5,12,3
11,106,6222,4245,17,14,2
12,102,88055,58315,3,1,1
12,103,11690,14201,3,1,1
12,103,45119,47032,5,8,4
12,104,41074,38845,3,4,3
12,105,7282,5845,3,29,1
13,104,56322,54827,3,2,2
13,105,43933,48415,1,2,2
15,107,80822,92339,5,1,1
16,105,8488,12484,5,1,1
16,106,54449,93741,4,1,1
20,0,2652,439,43,3,1
27,41,31384,30780,8,2,1
39,25,13830,20479,3,6,1
39,27,4340,379,22,1,1
41,9,441418,425033,5,1,1
41,12,112614,149511,4,2,2
41,14,45715,49379,2,5,1
42,14,304134,233135,6,3,2
42,15,52157,62404,3,2,1
48,0,473408,373897,3,2,1
48,1,3028,733,28,1,1
51,65,436,2041,10,2,1
60,2,47129,40382,3,1,1
61,11,30259,48303,5,1,1
63,1,97454,133935,2,7,4
65,0,31902,34637,30,1,1
65,0,235982,297346,4,6,1
66,0,179449,231649,4,8,1
67,0,121582,175466,5,9,2
67,1,265245,134811,4,1,1
67,7,1451,1778,13,1,1
68,0,154471,130952,5,25,1
68,1,215282,116264,5,4,1
69,0,35691,38947,4,6,3
69,6,108340,141974,10,7,3
69,7,5639,1188,12,6,2
84,21,2789,4069,10,1,1
87,1,4464,17342,4,1,1
88,1,7445,26098,3,2,1
88,2,9210,16996,5,2,1
88,3,7153,15413,6,16,1
