x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,22,8518,948,37,2,1
0,60,323937,260324,21,7,1
0,74,623324,346805,14,23,1
0,75,102426,107800,13,6,3
0,91,57630,52536,13,2,2
0,92,127240,57925,10,1,1
1,5,283279,211084,13,4,1
1,21,209851,117013,19,1,1
1,22,328279,348602,15,47,3
1,23,60993,2548,36,1,1
1,24,20305,10018,32,1,1
1,52,43921,18275,45,13,2
1,64,213821,166072,24,7,1
1,75,14357,530,20,1,1
1,76,8466,9404,8,1,1
1,88,13862,767,29,1,1
1,89,65719,1443,33,2,2
1,90,538432,637077,17,1,1
1,92,36330,44874,16,9,2
1,93,167685,200584,12,1,1
1,107,236485,217639,11,2,1
2,2,387295,333050,13,3,1
2,5,333612,313217,17,2,2
2,7,65472,80704,16,3,2
2,23,8593,388,44,8,1
2,82,283783,345294,11,1,1
2,88,14559,682,28,4,2
2,89,130536,106632,9,2,1
2,90,283876,400751,11,3,2
2,91,264931,209826,12,3,3
2,93,29350,44322,12,2,1
2,96,144733,301928,37,1,1
2,97,239366,290513,17,2,2
2,100,57209,2269,15,1,1
2,105,174546,125166,18,1,1
2,106,238864,377674,15,1,1
3,3,179120,185680,15,3,3
3,4,325760,212421,16,2,2
3,6,55216,32256,23,7,3
3,61,344330,313898,9,7,1
3,62,3180,318,82,1,1
3,89,387121,377097,13,1,1
3,94,135232,288278,10,1,1
3,95,90151,92829,8,2,1
3,96,177613,116554,11,16,6
3,107,238915,231329,11,4,2
3,108,70053,64918,15,1,1
4,3,531582,366209,19,2,1
4,7,417523,227139,18,1,1
4,24,390544,216928,14,3,1
4,89,462460,370843,9,4,2
4,90,133444,108917,9,2,1
4,92,329495,128402,12,4,2
4,94,150843,132636,15,2,1
4,95,593670,299175,10,1,1
4,96,854108,543417,10,13,3
4,97,21386,1544,30,1,1
4,98,422563,328048,13,3,2
5,2,1470850,742380,10,2,1
5,5,90767,100744,35,7,5
5,91,256403,261960,13,7,5
5,92,114383,106182,11,3,3
5,93,117328,152727,9,4,2
5,95,179089,127873,14,5,4
5,96,428090,457294,12,3,2
5,101,44518,10236,16,1,1
6,4,178811,172089,13,6,1
6,26,14852,784,21,1,1
6,90,242859,207402,13,6,5
6,91,353486,289046,12,9,4
6,92,400953,388869,14,2,2
6,93,470363,244829,12,6,3
6,94,278614,235872,15,26,16
6,97,158711,92658,10,2,2
6,98,265690,332421,11,2,2
6,120,527165,388162,9,1,1
7,30,12229,1800,39,40,2
7,32,6642,664,22,1,1
7,49,351703,242971,17,6,3
7,50,467086,328274,12,85,4
7,88,349609,170637,13,1,1
7,89,220078,140742,19,6,4
7,91,20886,14931,13,1,1
7,93,209426,187715,13,5,4
7,96,57724,72636,22,12,3
7,97,42913,45812,11,2,2
7,98,432303,343411,12,5,3
7,114,362914,136664,15,1,1
8,50,6703,949,41,1,1
8,87,209184,179554,13,3,1
8,88,109792,37582,12,1,1
8,89,292782,326518,11,1,1
8,90,136485,73439,21,3,3
8,92,383342,322756,11,7,7
8,94,364748,371882,14,12,9
8,95,343029,247206,14,8,5
8,97,308366,296469,15,4,3
8,119,401060,317713,13,6,4
9,27,95482,121184,12,1,1
9,87,41730,34321,8,2,1
9,89,209887,217027,12,1,1
9,93,237732,232151,12,9,3
9,94,225842,163894,11,12,8
9,95,112320,151456,10,1,1
9,96,78842,85382,12,8,2
9,98,156907,141883,16,4,1
9,102,959205,388732,10,2,1
9,119,244222,184688,9,1,1
9,120,243418,1064,13,3,1
10,88,439378,396029,14,2,1
10,89,328899,201209,8,1,1
10,93,245452,92366,23,14,7
10,94,409032,249835,12,19,9
10,95,526982,332276,11,3,1
10,96,401852,195370,12,2,2
10,97,90590,93556,11,2,1
10,119,122892,77994,10,2,1
11,10,355671,359668,11,4,1
11,58,196434,221779,8,1,1
11,74,271435,74693,9,2,1
11,76,294199,79307,9,1,1
11,77,213949,215822,9,6,2
11,90,382017,237964,12,4,3
11,91,170849,71446,10,2,1
11,93,26644,46005,9,1,1
11,94,359341,405939,15,1,1
11,95,285092,272404,13,13,3
12,66,145551,168274,10,3,1
12,75,197146,104733,13,16,4
12,77,110882,57980,26,7,2
12,89,118205,125441,13,2,2
12,90,309982,229722,11,17,4
13,75,276434,280990,12,3,1
13,76,467536,173003,8,1,1
13,85,232399,17472,52,2,1
13,89,333783,142908,26,2,2
13,90,217999,206458,10,18,2
13,92,393422,187163,13,2,1
13,96,151244,147578,9,4,2
13,108,473366,265710,11,1,1
14,17,164196,16876,57,2,1
14,58,7067,670,25,2,1
14,91,355708,408456,12,4,2
14,104,6522,14793,10,3,2
15,98,385219,208230,8,1,1
16,33,14266,975,22,1,1
16,100,168798,144068,8,9,1
17,31,42013,10766,21,3,3
17,33,17669,1567,17,1,1
17,87,31210,27260,13,1,1
19,20,255463,264348,13,8,3
19,59,223731,421849,9,2,1
19,89,128456,155405,11,2,1
19,99,54301,51632,12,1,1
20,57,66527,75808,20,2,1
20,89,237020,142874,10,1,1
20,106,750297,580425,12,1,1
21,89,27933,13102,11,1,1
24,91,94113,94887,13,1,1
25,6,439714,428161,15,1,1
25,101,47128,61666,22,1,1
26,6,56378,87310,15,1,1
26,48,112138,120484,7,2,1
26,102,347959,278088,14,1,1
26,104,28819,13168,8,1,1
27,2,2254,285,56,4,2
27,48,367045,361052,11,25,6
27,101,130813,185716,9,8,2
27,102,297292,297568,13,1,1
27,103,131766,63745,9,3,1
27,111,42787,36900,10,1,1
28,6,429588,417806,16,1,1
28,35,83006,15664,19,2,2
28,45,139437,133794,9,3,1
28,47,53194,111752,21,5,2
28,103,3259,556,63,1,1
28,110,269482,172884,10,9,1
29,33,35172,12440,18,3,2
29,48,212972,217551,14,2,2
29,110,239194,222974,9,1,1
30,45,35925,33516,10,3,1
30,46,123570,101956,9,4,2
30,90,13031,21925,11,1,1
30,111,103689,96254,13,3,3
31,24,2884,642,59,3,1
31,67,548703,509722,10,1,1
31,68,254280,218977,10,3,2
31,90,316499,169670,15,1,1
31,112,16377,16380,12,1,1
32,20,20345,826,19,1,1
32,73,521059,625590,12,1,1
32,74,257458,193771,12,5,2
32,111,53140,57152,13,33,2
32,112,41513,33488,15,5,1
32,123,23224,1106,37,1,1
33,16,36897,11198,11,2,1
33,68,27446,21777,10,1,1
33,72,43779,19180,25,1,1
34,66,547569,536830,9,1,1
35,6,38625,10037,59,6,1
35,22,8870,551,19,1,1
35,73,390942,459861,15,1,1
36,23,201019,14788,90,1,1
36,77,626304,476746,10,1,1
37,44,300990,280834,15,21,1
37,75,835282,682741,11,1,1
37,117,318421,311143,11,2,2
37,119,306334,165737,15,1,1
38,1,7231,563,72,1,1
38,9,427366,383860,9,1,1
38,43,252025,262221,11,7,4
38,77,342010,312321,11,3,1
38,78,792453,640483,10,9,1
38,89,488358,318534,13,1,1
39,27,22292,9651,15,4,2
39,41,556341,433479,16,6,2
40,10,289934,241053,10,7,1
40,14,661386,512570,8,7,1
40,49,69617,3602,30,3,1
40,79,428528,344355,9,4,1
41,10,16463,2959,14,9,2
41,12,29617,6656,20,2,1
41,50,295097,164565,16,5,2
41,51,386231,411161,10,3,1
41,82,683233,530578,10,67,1
41,118,458109,314709,15,1,1
