x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,127,9493,8529,17
1,120,6406,9569,10
1,122,7187,6287,15
1,123,5023,15728,18
1,125,13692,28129,11
1,127,11186,13737,7
2,118,3688,4220,11
2,120,1945,2624,19
2,123,2943,14242,20
2,125,4815,13680,12
2,127,2935,8029,43
4,123,26544,9216,5
4,127,16750,10302,21
5,120,2336,37508,6
5,122,23110,10517,11
5,123,17949,8502,3
5,127,34478,15919,2
6,115,1675,2516,25
7,122,2113,3320,37
7,127,12984,6015,3
8,102,14939,9790,17
8,117,4593,4601,14
8,122,11264,10126,20
8,125,33807,18595,3
10,103,1033,2364,9
11,103,30665,29870,5
11,105,18726,18770,13
11,120,8402,5177,21
12,107,21062,21379,13
13,103,49822,68353,17
13,107,21299,25733,14
13,125,3848,3719,23
14,125,9039,9051,34
14,127,28982,9783,8
15,122,32932,18516,4
16,110,11705,9335,4
17,98,711,22033,58
17,122,2475,17883,14
17,125,5494,5476,6
17,127,1274,14342,11
18,95,17392,27272,7
18,113,15250,21277,4
19,92,630,1756,88
19,113,388,23454,6
19,123,27097,9384,49
20,120,8051,27588,8
21,92,3249,2131,12
21,95,1637,1702,12
21,120,4375,18052,19
22,92,10677,5080,18
24,92,28324,9319,4
25,82,34394,24324,8
25,103,5287,3363,88
25,110,1328,2180,13
25,112,4459,15755,19
25,117,594,8544,8
25,125,544,17345,10
27,102,14357,6631,5
27,110,3224,4258,25
27,113,6788,5778,11
27,115,7082,10926,13
27,117,2052,7492,12
27,118,7,9174,5
28,103,10068,14494,217
28,113,533,1512,16
29,118,10876,8799,22
32,98,15068,35362,5
32,105,44554,66185,6
32,108,327,1751,135
32,122,15790,11021,5
33,97,19938,6130,3
33,100,20266,10374,3
34,93,1075,2324,120
35,97,936,2513,87
35,102,19387,6804,5
35,112,10418,9972,13
36,95,3997,11847,41
36,102,27915,13768,4
36,115,21294,21435,23
37,112,23880,22227,18
37,113,9671,9592,15
37,115,9684,9856,21
38,102,17261,45412,3
38,110,10318,19262,14
38,112,25318,26665,15
39,82,2858,1875,5
39,98,22457,8497,3
39,100,12062,6835,3
39,113,20138,20314,22
39,115,20159,20125,22
40,95,26875,10340,3
40,113,28940,36820,22
41,87,2184,3223,4
41,127,7428,5328,14
42,98,23553,9051,47
42,100,3586,3706,4
42,113,11354,6351,5
43,98,9715,6152,6
44,85,4063,6423,8
44,125,4605,6917,129
46,98,16203,10624,14
46,110,4094,2659,17
46,120,17147,40143,20
47,90,12340,1452,113
47,108,2371,1029,20
47,110,2383,1740,17
47,112,20623,9260,4
48,82,5451,4293,10
48,125,1464,728,6
49,74,4650,5750,34
49,122,19854,21663,13
50,123,15709,17443,8
50,127,16263,17951,5
51,74,1373,7585,15
51,82,9626,5802,273
51,117,7456,881,16
51,118,16110,7582,4
51,120,27538,33078,13
51,122,11672,10384,14
51,127,17630,15609,16
52,72,18066,18066,119
52,75,2366,2749,8
52,112,12264,3971,3
52,117,27727,12961,12
53,110,26566,9126,10
53,123,21017,20296,14
53,127,13532,16382,31
54,83,5282,5263,13
54,85,26683,33812,5
55,72,2330,1531,28
57,72,5998,7671,37
57,74,3606,3866,67
57,85,2579,4882,48
57,107,3477,1817,11
58,87,11574,5254,9
58,95,30488,73754,3
58,122,4668,4667,4
59,117,21074,19764,5
60,74,9977,20602,30
60,108,16620,5486,4
60,118,4961,9467,5
60,122,26109,10504,3
61,70,5646,5391,22
61,110,3632,5671,17
61,117,21874,17335,4
61,122,7077,8430,22
61,123,15430,14236,10
61,125,14386,13859,15
62,108,41568,15033,4
62,113,1274,1260,6
62,115,28497,10938,6
62,117,592,664,7
63,118,1775,1791,6
63,120,14600,7432,3
63,122,16028,5305,31
63,123,18974,11911,7
63,125,15404,11485,17
63,127,21171,6929,9
64,70,55127,37563,14
64,92,3317,4400,38
64,118,7344,7344,44
64,120,17407,6804,15
64,122,29045,23581,7
64,123,29101,11277,4
64,125,17738,10816,14
65,69,9889,19339,12
65,92,3077,2510,39
65,112,4585,4541,10
65,113,3828,4698,33
65,115,4431,4637,9
65,117,7736,7583,9
65,118,5275,6002,37
65,127,13412,9699,7
66,107,6860,7625,5
66,122,19211,8917,4
66,123,27298,15946,6
66,125,21127,9886,7
66,127,28597,11262,5
67,69,4190,3869,64
67,113,3880,3806,7
67,120,24201,8603,3
67,122,14969,12587,3
67,123,21486,12952,30
67,125,22499,16607,4
68,93,3832,3947,9
68,95,6053,7316,11
68,127,17758,7683,3
69,79,6860,7729,7
69,108,11964,13713,78
69,120,18678,8558,5
69,122,9983,7232,21
69,123,37252,12085,5
69,125,23017,13259,9
69,127,43539,16805,4
70,95,8960,7769,7
70,102,5805,5927,53
70,120,40036,13534,4
70,122,15317,5617,67
70,123,19013,4969,3
70,125,27887,17252,5
71,87,30127,12626,3
71,92,4018,4168,66
72,107,17865,8013,3
72,112,2145,2779,80
72,127,31344,10152,5
73,90,3384,8123,7
73,98,1831,10351,23
73,113,24089,3025,4
73,120,9896,9461,23
73,125,29874,9161,4
74,113,12756,14677,13
74,115,20071,19910,6
74,118,43477,18989,5
75,98,5341,7388,106
75,112,7982,7477,9
75,122,19862,20065,21
75,127,6007,6842,43
76,98,4741,5881,16
76,100,7478,8064,8
76,117,15219,20728,16
76,118,19672,4688,4
76,127,6422,8480,18
77,97,28385,34235,6
77,115,11417,12313,19
77,117,20903,21172,23
78,67,2992,6681,3
78,100,6210,3982,15
78,112,9637,9749,22
78,113,19057,7098,3
78,127,22947,19364,6
79,75,14305,16741,13
79,95,9140,2214,29
79,115,12543,12326,12
79,118,7635,7841,21
79,125,7676,9002,17
