x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
4,35,55815,53737,58,2,2
6,49,9233,9191,4,1,1
16,86,85771,94087,4,1,1
17,27,44491,30236,40,1,1
17,85,51455,43946,3,5,3
18,27,112716,100839,36,2,2
18,28,33921,42435,32,1,1
18,86,64707,92516,6,5,1
19,29,144235,133395,37,4,1
19,39,36552,101944,30,1,1
20,39,31683,80959,32,7,1
20,86,61166,51921,4,3,2
20,87,83022,93552,4,1,1
21,50,38007,14358,3,2,2
21,52,19699,4113,12,5,4
21,86,68304,93529,3,1,1
24,59,33330,27877,4,4,1
26,60,36164,52486,7,16,4
26,61,43599,49686,4,1,1
28,60,65017,84814,2,3,2
29,61,56068,60742,4,10,6
29,62,12286,16600,9,2,1
30,39,5206,1630,71,1,1
30,61,37874,46554,3,3,3
31,54,155741,152543,4,4,2
31,55,290031,316493,5,1,1
31,56,205318,247054,5,1,1
31,61,66336,93506,3,1,1
31,62,64841,34027,9,6,2
32,53,149392,194423,3,1,1
32,55,171979,172196,4,33,3
32,55,161683,189598,4,11,3
32,61,17960,22538,3,1,1
33,55,212783,250273,6,1,1
33,56,106660,160954,3,2,1
33,81,92335,93421,3,2,1
33,83,62507,70798,3,2,2
34,55,220083,180326,5,4,3
34,82,12425,15380,8,4,3
34,83,58141,69345,3,15,7
35,60,32546,17581,61,1,1
35,84,38150,38921,5,3,2
36,84,110803,99335,6,2,1
37,84,48346,51604,3,3,1
41,58,27141,11605,59,3,2
42,59,13063,10320,470,2,1
43,84,57875,59821,3,3,2
44,52,18726,29774,56,1,1
44,85,68675,60014,4,2,2
45,51,4968,3424,77,3,2
45,84,43687,46436,3,40,6
45,85,57899,68702,3,3,1
46,85,75870,93574,3,6,2
48,64,47568,71202,4,1,1
49,37,187650,128656,5,2,1
49,52,30813,7207,59,5,1
51,34,3350,332,26,1,1
52,65,8986,6718,31,1,1
57,34,19674,6146,31,1,1
57,43,73507,20887,5,1,1
58,41,3729,323,22,1,1
59,40,67410,36124,10,1,1
59,42,51527,59584,5,2,1
60,40,158004,143747,5,13,3
61,40,34177,36155,3,4,2
63,75,33546,49324,3,1,1
63,76,5053,388,20,6,1
64,75,77640,123236,5,7,1
64,84,15048,26749,3,1,1
65,73,106276,124151,7,1,1
65,76,31733,42211,6,1,1
65,80,3739,454,18,2,1
65,81,59977,65644,3,3,2
65,82,32558,90110,3,1,1
65,83,46891,69475,3,5,3
65,83,54011,59623,4,2,2
66,76,24017,19583,6,1,1
66,79,5976,480,29,1,1
67,41,106111,119188,6,1,1
68,77,5386,450,11,1,1
68,79,35495,33806,4,1,1
68,81,29206,30723,13,14,2
68,82,18722,18822,33,13,2
68,83,210558,227597,7,1,1
69,76,70417,57168,7,11,2
69,77,38315,37054,7,10,3
69,79,93631,93741,4,3,1
70,80,77141,66373,3,4,1
70,87,39891,48074,3,6,1
70,90,25206,34869,4,1,1
71,83,50307,42662,8,5,2
75,0,3668,345,29,1,1
76,1,101379,142883,10,2,1
82,2,199851,251696,9,1,1
82,81,62559,48338,4,7,4
83,82,336589,217650,6,1,1
83,83,75984,80665,5,18,4
83,84,58135,62721,7,8,5
83,85,52621,53963,2,3,3
84,84,45692,49670,3,7,4
85,7,28501,59676,4,3,1
85,9,25157,29285,8,2,2
85,10,1426,573,57,1,1
85,10,54022,43115,2,3,3
85,85,36039,40384,3,5,1
86,1,212603,228837,4,1,1
86,2,79885,82770,6,2,2
86,6,28592,89574,4,1,1
86,10,37834,17801,7,1,1
86,87,88436,57897,3,2,1
87,0,23110,2996,3,1,1
87,2,115792,134114,4,2,1
87,9,18303,43705,2,2,1
88,4,37677,47870,2,1,1
88,5,100714,81898,2,10,5
88,6,69681,71747,2,6,3
89,4,9575,7622,3,1,1
89,88,22503,16716,63,1,1
90,120,11739,8661,93,4,2
92,119,16618,12346,28,3,1
93,102,14231,14078,48,7,1
94,102,30419,37144,5,1,1
94,106,55111,44576,5,2,1
95,94,133451,138695,4,95,14
