x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,53,10790,2690,5,1,1
1,55,24969,15674,52,2,1
1,69,33851,5357,7,1,1
2,52,27364,10961,22,1,1
2,54,17369,11630,6,1,1
2,62,17935,12233,6,2,1
2,64,691,7108,8,2,1
3,53,33251,5606,6,1,1
4,63,33814,11264,15,5,2
7,65,7511,701,82,5,1
8,64,10370,618,19,1,1
9,54,11001,611,25,1,1
10,46,2237,2011,5,1,1
11,45,21476,8172,5,5,2
11,48,16125,16313,3,2,2
11,49,34524,4717,3,1,1
12,49,48697,14481,3,2,1
12,68,24479,11023,7,3,1
14,65,31824,27012,30,2,2
16,69,2011,2474,56,1,1
18,7,6675,1880,28,1,1
18,72,14022,6352,51,1,1
22,44,14942,4378,6,4,2
25,78,247,25,6,5,1
29,26,29050,6609,37,5,1
32,26,29573,7511,31,2,1
43,81,18071,8282,26,3,2
48,4,1905,6056,46,3,2
49,6,10484,5463,28,1,1
50,4,2207,6001,79,1,1
50,7,3764,2748,57,3,1
51,6,9534,2998,51,2,1
51,27,30096,3870,35,1,1
54,69,24152,13941,7,1,1
54,70,28452,10860,7,2,2
58,23,6775,434,9,1,1
61,92,37243,11319,8,1,1
62,20,19741,4658,8,1,1
62,23,23528,6589,7,13,1
62,94,22351,642,32,1,1
63,19,22231,7249,6,3,1
63,21,8631,5995,21,2,2
63,22,25269,11533,10,21,1
63,25,1662,646,39,1,1
63,99,17718,1561,7,1,1
64,8,14704,7361,28,1,1
64,10,3987,1987,217,2,2
64,11,6810,168,27,1,1
64,28,8595,2012,62,1,1
64,81,8211,1529,24,2,1
64,97,6515,1428,33,5,2
65,11,3184,1968,43,7,1
65,41,14950,7967,29,1,1
65,100,476,6384,8,1,1
66,97,9512,3697,19,1,1
66,102,18412,3929,32,3,1
67,22,5836,1661,79,2,1
67,23,15245,648,22,5,2
67,100,1447,961,79,4,1
67,110,13593,3487,18,1,1
68,22,23891,5486,44,6,3
68,25,11860,1198,13,1,1
68,98,27653,6117,22,6,4
68,99,16837,6456,21,11,4
68,101,72147,11073,26,4,3
68,102,42217,8141,16,54,4
69,100,12120,11018,17,4,1
69,101,20028,10214,30,24,4
70,20,39405,12940,7,8,1
70,22,28116,6950,10,5,4
70,101,5361,5041,38,3,3
70,103,15113,4813,41,4,3
71,20,14728,3086,45,1,1
71,24,11337,5258,14,10,2
72,17,9847,727,33,2,2
72,19,7139,3709,48,5,2
72,22,6805,3251,23,2,2
72,23,23760,6732,13,2,1
72,24,16753,6857,26,9,2
73,3,7464,1784,26,1,1
73,101,6034,3716,50,1,1
74,15,7889,3891,44,1,1
75,36,3167,646,50,2,1
76,37,9942,1965,52,1,1
76,38,4498,3147,36,3,3
77,37,6034,3265,25,1,1
77,38,9254,5316,54,37,2
77,51,9633,4003,37,14,2
80,0,5563,829,70,1,1
82,0,6122,572,21,4,2
82,78,5304,993,30,4,1
83,120,19962,3422,34,1,1
98,102,27577,9305,7,3,2
107,79,29662,7644,22,7,1
108,79,37140,5799,6,4,1
117,89,23755,4596,12,3,1
119,93,7156,829,35,7,3
119,95,2537,433,308,1,1
