x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
5,4,60705,65502,13
6,39,61826,14148,61
7,24,33221,126469,42
10,13,30560,9515,46
13,18,24827,7504,52
13,59,8896,18263,40
14,18,76559,8053,68
14,34,1704,6883,179
17,47,194832,18848,47
17,55,275136,12883,50
19,9,63860,90795,9
19,127,48647,23364,20
20,114,21088,6567,21
21,113,17579,10791,16
22,15,20336,7226,43
23,14,17953,3219,35
24,11,83107,19269,40
24,94,248620,19863,62
25,3,30170,7083,98
25,94,274998,22727,54
26,115,48699,19503,19
28,42,186254,230554,6
30,66,67185,11310,31
31,27,32666,12741,161
38,118,225666,14118,62
39,28,28279,11542,49
41,24,31109,13867,54
41,39,11571,3250,47
41,40,15632,9495,63
42,40,15735,8610,45
42,41,58952,10157,47
43,33,45823,27604,47
43,67,80124,17320,6
48,65,77875,15826,10
50,33,34068,3897,57
51,10,66882,17544,51
52,51,151268,14383,50
52,103,251390,18810,63
53,46,33389,51488,47
53,52,77298,16674,59
54,27,17467,11370,51
55,61,28377,9023,50
60,26,72270,11063,52
60,97,29052,7940,65
61,16,4955,529,29
61,26,49319,13773,42
62,26,41833,4723,54
62,49,43640,66268,44
63,96,29358,12576,49
64,21,55418,17240,50
66,33,223905,20487,47
67,42,81906,14759,20
68,22,350954,10833,39
71,8,45450,19109,39
71,24,192079,11214,63
73,34,176813,12536,41
75,33,100098,16194,50
75,34,321333,424984,5
76,33,21152,27347,12
76,34,254853,189979,4
76,115,36851,20768,46
77,21,102952,46397,5
77,34,93970,100261,3
78,23,76623,18686,39
78,30,65087,11035,62
78,35,207308,144943,12
78,36,121324,16285,50
78,54,53226,19769,45
78,122,63628,15297,58
79,24,295478,228581,5
79,34,155200,45266,35
80,22,256646,132922,5
80,35,547945,276258,4
80,38,273697,110368,12
80,90,160991,20448,54
81,34,20480,1597,61
81,35,264673,103014,18
81,36,232342,141303,6
81,38,121788,46651,22
81,90,263549,29639,56
81,118,15449,13748,45
82,36,311132,207323,6
83,36,494280,215235,4
83,38,178622,129705,4
86,110,48173,5652,68
86,125,29756,11575,13
87,3,22743,5956,45
87,36,250269,154783,5
87,38,208461,119597,21
87,40,238567,196908,5
88,38,45927,10326,3
88,39,256153,152211,25
88,41,197149,64372,4
89,36,361524,196515,6
89,39,259327,150125,11
89,40,76178,106134,4
89,42,193557,132811,7
89,43,407685,236174,5
90,38,347104,217968,5
90,39,297409,166391,4
90,40,335181,362747,3
90,41,337685,291505,19
90,43,371955,223741,6
90,45,291364,39415,13
90,46,70560,7952,51
91,38,326928,98003,5
91,40,325961,98733,5
91,42,93484,104014,5
91,45,432141,258523,5
91,46,244658,123448,6
91,47,63910,84028,5
92,39,157606,57630,7
92,41,350202,192063,13
92,42,52802,9895,6
92,43,322428,182170,4
92,46,113740,65952,5
92,47,184270,115261,10
93,35,93469,18107,40
93,39,37419,9189,6
93,40,158432,115483,5
93,42,57686,27755,10
93,43,199575,79394,6
93,45,228577,250709,4
93,48,216652,201699,14
93,82,135398,31006,7
94,38,273742,99020,5
94,40,313589,139788,7
94,41,269121,214060,4
94,43,217990,139506,7
94,45,445642,276491,3
94,46,242109,95161,8
95,40,485431,199457,5
95,41,235096,191809,12
95,42,113411,103820,8
95,45,492368,294638,14
95,46,192492,157520,20
95,47,167703,82389,8
95,114,19615,10320,69
96,28,9845,11851,52
96,41,19304,28091,6
96,43,260657,208064,28
96,46,635712,416009,4
96,47,229433,238483,21
97,43,8542,6159,5
97,45,527276,357881,4
97,48,12117,9038,56
98,40,74304,48492,6
99,41,61814,40418,4
99,51,21016,37622,56
100,43,290938,106585,5
100,54,211884,17526,46
100,125,194792,18044,57
102,35,266337,18185,51
103,46,81924,19163,40
104,47,194657,230349,21
105,109,81177,9335,55
107,47,13284,11766,16
108,103,67362,35414,15
108,110,16027,7383,216
111,119,24079,7666,49
114,49,63662,59927,3
116,126,251640,10707,58
117,42,50143,6324,32
120,103,37244,6786,20
124,59,10859,3907,50
126,92,268256,17044,52
