x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
1,62,72855,45712,20
5,94,178059,184896,7
5,95,48443,48915,7
7,94,115206,117209,8
7,95,79873,82317,9
7,97,65161,66737,8
7,99,63138,69703,6
7,102,7365,4657,27
8,94,17903,27013,5
8,95,122756,96209,10
8,97,66805,62685,9
8,99,16109,21878,10
8,120,68440,78725,6
8,125,18087,18477,12
9,109,40250,13416,3
9,125,19817,28249,2
9,127,17541,21901,4
10,94,59445,40762,15
10,95,28405,21931,7
10,97,75620,73137,9
10,99,78302,71879,8
10,100,67029,50134,6
10,102,26753,30102,4
10,104,39287,37945,4
10,105,38206,45918,5
11,95,38639,44401,4
11,97,76245,74265,9
11,99,73764,66363,11
11,100,94953,81426,9
11,102,84078,79316,4
11,104,25119,35877,4
11,125,36568,41780,2
12,65,19680,22443,17
13,77,28131,34151,2
13,95,30811,40387,5
13,99,64464,67949,6
13,100,58832,59426,7
13,102,32761,35982,4
14,99,34857,45684,4
14,100,37505,41461,4
15,55,15268,23550,6
16,99,60109,37397,8
17,13,22900,31707,13
17,15,50832,48058,5
17,107,22933,36227,3
18,60,19579,23892,15
18,62,22398,30419,17
20,67,38131,32822,13
20,99,57707,57084,11
21,114,25335,44147,5
22,47,41798,37858,5
22,60,21778,12920,14
22,62,32973,15201,55
22,67,41250,46204,13
22,72,23241,10837,10
23,13,29465,27230,3
23,62,63267,50518,13
23,107,1423,49026,4
24,37,4859,7382,32
24,107,21576,45994,3
25,42,16902,19491,9
25,72,39901,43092,11
26,92,13170,14632,5
26,100,26265,32951,2
26,107,44037,53534,3
27,100,20554,28339,3
27,107,70953,82398,2
28,40,25431,18675,4
29,87,20294,34802,8
30,40,44673,59973,8
32,60,8608,4845,10
33,26,47487,39883,3
33,112,30836,38460,3
34,42,36553,39775,4
35,85,16452,15954,15
35,117,8381,31866,12
36,119,10123,32413,12
37,15,17946,28123,6
38,85,19760,35463,13
38,87,19315,19515,13
40,21,35808,37172,6
40,75,3930,5264,13
40,119,30657,27910,7
40,122,5445,4440,32
41,80,36757,37672,12
41,84,36981,38550,13
41,90,16402,31816,12
42,84,168776,7544,177
44,1,13324,19898,10
44,3,16371,13892,12
44,75,143906,8746,154
