x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
4,36,29993,3953,738,1,1
21,113,29805,13855,106,3,2
21,115,10829,2243,13,3,1
22,115,36696,34268,45,1,1
22,117,28004,2364,11,3,2
23,116,17052,4097,66,41,9
23,117,24536,1668,15,4,3
24,119,26417,2962,23,1,1
25,116,15032,2635,21,20,5
25,117,15531,2904,15,2,2
26,116,14516,2250,48,19,10
26,118,19025,3673,23,47,12
26,119,5676,9758,13,5,2
27,115,11982,3002,13,2,1
27,120,20826,2738,11,6,3
28,117,19986,3379,15,20,6
28,118,23896,5928,17,25,9
29,111,17940,1704,19,1,1
29,112,21627,1972,25,8,6
29,114,25238,3048,14,1,1
29,119,36929,4590,11,3,1
29,120,23942,2793,28,1,1
30,114,34308,5011,13,3,3
30,121,22882,2774,27,2,2
31,113,17895,7057,19,47,6
31,118,22507,2741,60,24,2
32,109,9177,782,16,1,1
32,118,10556,1892,15,2,1
36,116,11562,1686,24,2,2
38,110,7527,576,215,1,1
81,45,8176,8438,50,1,1
