x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,125,94776,93978,18,1,1
2,122,80494,80942,15,14,2
2,123,65022,77792,18,1,1
3,123,38778,36317,15,3,2
4,120,39596,41858,6,1,1
4,121,38824,40175,6,1,1
5,121,79977,63045,15,7,4
5,122,40324,56405,39,50,3
5,124,52293,46727,7,1,1
6,121,90170,87741,5,1,1
6,123,60045,51703,8,4,2
6,123,23962,20045,12,2,2
6,124,34485,34061,14,5,2
7,120,86421,87559,11,1,1
7,121,3506,373,38,3,2
8,116,50427,51914,7,1,1
8,118,77292,97461,126,2,1
8,119,20935,25507,15,7,2
8,120,41942,39238,18,121,5
8,121,15404,10524,15,3,3
9,118,4657,443,18,1,1
9,119,49591,48784,5,5,2
9,120,318210,338021,5,3,1
10,116,39010,48926,10,6,4
10,118,87563,92154,13,5,4
10,119,78552,78175,6,9,1
10,121,5105,449,17,2,1
10,122,65318,76274,18,1,1
11,115,39311,35426,5,4,2
11,117,29193,25677,6,2,1
11,117,53394,67432,14,4,2
11,121,46965,44125,11,2,1
11,124,74875,87462,5,2,1
12,106,5272,378,24,1,1
12,113,51572,45346,16,1,1
12,116,71262,70527,6,3,2
12,117,84748,73689,7,7,2
12,118,5205,472,24,1,1
12,119,46072,54479,7,5,2
12,120,18716,23179,5,1,1
13,115,76211,90486,7,1,1
13,118,4142,326,18,2,2
13,120,80024,80459,5,22,7
13,121,87708,86938,10,5,1
13,124,169274,178580,7,8,1
14,110,18131,33544,16,1,1
14,110,11164,54713,5,1,1
14,111,49646,50386,21,2,1
14,112,51677,51343,14,1,1
14,119,22288,19138,111,8,3
14,120,94237,93491,7,1,1
14,123,379,514,5,1,1
15,111,42424,54665,7,11,1
15,112,70777,82396,7,3,1
15,120,60791,71566,8,3,2
15,122,22730,43831,9,2,1
18,75,6401,616,25,4,1
31,100,5190,432,45,3,1
104,20,5514,390,20,1,1
105,19,47397,46413,16,2,2
106,18,5382,274,45,2,1
110,6,5505,522,24,1,1
111,4,92975,91259,5,1,1
121,113,3931,562,22,3,1
121,114,3601,567,68,1,1
122,115,1746,276,68,1,1
