x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,5,3,313111000,223110
0,6,111000223,102,943
0,18,3,3,0
0,19,16,0,110331233
0,20,110331233,303,441
0,34,13,1,1
0,37,2,1,0
0,51,2,1,1
0,61,71409,17596,26
0,62,110321112,212,351
0,62,0,321112213,64241
0,78,85365,21089,24
0,80,28563,24,3
0,104,381,459,23
0,105,22,71,8
0,105,8917,28,4
0,106,131202113,1,5
0,107,9071,669,53
0,108,96213,74524,25
0,109,45380,26,72
0,110,1,3131013,10202031
1,5,3,0,111000223
1,6,0,223103,63103
1,13,530,1,1
1,22,22,1,1
1,51,19,6,5
1,54,2,1,0
1,55,2,0,131103211
1,63,16,2,2
1,65,6,0,131103211
1,111,131013102,1321,16147
1,112,0,310201202,311398
1,114,57,12,0
1,115,9,3131013,10201023
1,117,7,3,6
1,118,1,313101310,121323
1,119,101310121,231,379
1,120,1,0,131011331
1,121,31310131,112113,187740
1,122,44,3,1
1,123,1,1,0
1,124,147625,28367,27
1,125,46707,26,10
1,126,0,13032030,10
1,127,3202322,12375,1036
2,14,2,0,33130202
2,15,0,311033130,2013
2,22,1,1,0
2,23,2,0,33123232
2,24,56140,13018,17
2,102,6,313101312,30113
2,103,101312030,111,144
2,104,517845,52453,30
2,105,5,22,25
2,105,16144,3298,31
2,106,31310131,2022302,148884
2,109,770,454,27
2,111,0,13102013,22
2,112,3,313101310,201203
2,113,101310201,201,244
2,114,22,20,8
2,115,10,0,131013102
2,116,131012212,1,9
2,117,35044,5010,133
2,118,2,0,101310121
2,119,0,310121312,2798
2,120,1,1,31310131
2,121,0,310131011,2230
2,122,2304,76,2
2,123,1,1,1
2,125,995,54,25
2,126,2,3131013,3203011
2,127,131013032,3000,19466
3,41,50,33,1
3,59,20,6,5
3,65,5,3,2
3,66,11,0,110321112
3,70,51064,14501,146
3,72,91,22,42
3,89,7,4,2
3,103,131013120,30310,57059
3,105,8,4,9
3,106,7,1,1
3,107,7,0,101312030
3,108,45383,12193,61
3,109,546,75,1
3,111,131013102,3203,17383
3,112,8,2,6
3,113,3837,32,1
3,114,1,313101310,202203
3,115,101310202,120,564
3,116,75900,39703,28
3,117,86,23,50
3,118,31310131,200122,201670
3,120,10123001,33536,13370
3,121,12577,2851,137
3,122,1,0,131012221
3,123,31310131,122133,10071
3,124,0,303212123,116480
3,126,335,772,24
3,127,23,11,1
4,2,91902,48428,23
4,3,36,10,5
4,4,7,1,5
4,14,3,2,31311033
4,16,33130200,3,5
4,21,1847,18,6
4,22,25,7,2
4,23,1,1,31311033
4,25,9,2,7
4,43,22,2,0
4,47,31311032,1131231,41708
4,49,32113123,0,6
4,66,1,1,0
4,72,14314,22,7
4,81,12110100,28767,3135
4,89,37,2,1
4,92,4,2,0
4,104,12030303,125529,35924
4,105,218605,41677,21
4,105,131203013,3,4
4,106,25,22,10
4,107,40,6,0
4,109,583,117,26
4,110,1,3131013,10203333
4,111,0,13102032,33
4,112,147040,30637,27
4,114,1,0,101310202
4,115,0,310202130,156339
4,117,47891,24,12
4,118,0,310131020,130
4,119,131020011,3,7
4,120,131013101,23031,2925
4,122,1,1,31310131
4,123,0,310131012,2211
4,124,2,313101303,212133
4,125,101303212,110,259
4,126,39541,8662,26
4,127,19076,24,1
5,3,125709,27209,15
5,4,5681,22,20
5,8,1,0,131110002
5,21,9,7,9
5,22,49794,87938,13
5,23,89,36,5
5,24,31311033,1232302,82000
5,64,0,311032111,2312
5,66,24,19,5
5,86,3,3,9
6,2,232000,36161,9336
6,4,3,6,9
6,5,5,2,0
6,10,131110002,22102,20518
6,13,222101,156473,63105
6,17,31311033,1302012,13072
6,23,574,68,4
6,24,0,311033123,2321
6,25,33123223,2,4
6,34,7710,2324,24
6,35,964,595,15
