x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,0,10,1,1,10
0,9,27406,12880,11,27406
0,26,145575,47971,18,145575
0,34,8,6,5,8
0,38,97,12,40,97
0,41,17,172,67,17
0,51,6,313113023,101132,6
0,55,162263,23135,18,162263
0,66,112,22,0,112
0,68,113023033,300,12,113023033
0,71,131130230,33200,26275,131130230
0,73,78000,15,101,78000
0,76,15,37,10,15
0,79,6,1,8,6
0,84,7,313113003,221200,7
0,86,0,3221132,24318,0
0,87,19662,11,28,19662
0,95,1,1,0,1
0,96,1,0,113003211,1
0,99,1,3131130,3203332,1
0,100,131130032,3303,53126,131130032
0,101,17,13,9,17
0,102,1,1,31311300,1
0,103,0,3133321,24667,0
0,105,36,6,0,36
0,106,14,3131130,3133221,14
0,107,17,34,11,17
0,108,21,6,0,21
0,109,235509,44129,13,235509
1,5,31311303,12210,531,31311303
1,6,30011213,51900,13790,30011213
1,28,12,33,11,12
1,29,18,18,7,18
1,35,33,3,2,33
1,38,111416,12,152,111416
1,47,90,18,31311302,90
1,50,302310121,2,8,302310121
1,52,0,23101131,207510,0
1,62,21,0,131130231,21
1,64,7,6,7,7
1,114,884,18,1,884
1,116,56458,15528,11,56458
1,117,9954,13,1,9954
2,0,3529,42182,7,3529
2,1,68,36,25,68
2,5,0,311303001,2211,0
2,6,131130300,11220,34326,131130300
2,71,0,130230332,1,0
2,72,23033133,307633,184871,23033133
2,73,61095,1566,13,61095
2,75,26,15,36,26
2,82,80,33,0,80
2,93,15,131,21,15
2,95,8,1,1,8
2,99,1,0,131130032,1
2,100,0,130032033,10,0
2,101,28,16,11,28
2,102,34,11,0,34
2,103,1,313113003,133322,1
2,104,113003133,311,177,113003133
2,105,14,5,2,14
2,106,4,0,131130031,4
2,107,5480,13,213,5480
2,108,2,9,3,2
2,110,900,289,16,900
2,112,13873,791,18,13873
2,114,6,0,2,6
2,115,113003030,101,412,113003030
2,119,2,313113003,23102,2
2,120,0,3023101,124855,0
2,122,117027,35396,10,117027
2,124,38,10,0,38
2,125,8,3131130,3023020,8
2,126,0,130030230,13,0
3,29,18599,17,1,18599
3,34,24,132,10,24
3,35,78116,9,3,78116
3,36,3,0,131130231,3
3,38,39642,96005,13,39642
3,50,31311302,3101213,156607,31311302
3,51,6,4,0,6
3,52,15,0,113023101,15
3,60,730,692,14,730
3,61,18,25,8,18
3,62,2,2,0,2
3,87,703,488,22,703
3,97,5,313113003,211033,5
3,99,26,1,1,26
3,100,4,2,0,4
3,102,30945,14,3,30945
3,103,4,1,1,4
3,104,1,0,113003133,1
3,105,140,148,11,140
3,106,10,3,3,10
3,108,5,7,2,5
3,109,4,313113003,132320,4
3,110,113003132,312,907,113003132
3,111,300303021,2,3,300303021
3,118,482,823,63,482
3,125,8,0,131130030,8
3,127,1,0,131130030,1
4,1,159397,4,16,159397
4,2,2,2,0,2
4,4,22,1,31311303,22
4,5,1,0,303001221,1
4,6,0,130300112,30,0
4,29,529,168,16,529
4,36,113,30,0,113
4,43,55,64,31311302,55
4,46,18,47,19,18
4,47,75,21,0,75
4,49,19,0,302310122,19
4,50,0,311302310,1220,0
4,51,10,20,7,10
4,52,97,14,0,97
4,61,34534,15,16,34534
4,62,17,21,12,17
4,64,14,44,10,14
