x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,24,24379.333333333332,84626,83,27,11
0,25,65461,17483,26,1,1
0,91,58569,65532,15,8,1
1,23,27239,39904,30,1,1
1,30,78394,65390,28,1,1
1,51,32497,49147,13,1,1
1,91,69573.5,143911,33,2,2
1,93,56722,55872,11,7,1
1,100,49096.333333333336,152139,7,16,4
1,101,78961,77364,3,1,1
1,115,64047.5,123836,4,12,4
1,116,82528,51834,2,1,1
1,127,167410,189061,11,1,1
2,50,99286,115267,19,1,1
2,79,38679,32360,18,3,3
2,93,40856,50488,18,1,1
2,116,29291,43537,3,1,1
3,11,22621.5,61036,41,5,4
3,40,69702,83807,19,1,1
3,44,7568,4433,30,3,1
3,46,7241,4933,25,1,1
3,51,31226,20045,19,2,1
3,93,47106,41532,16,2,1
4,39,2564,16156,25,3,1
4,40,45852,76049,53,9,5
4,42,27827.666666666668,89435,64,6,4
4,43,127185.33333333333,381823,65,11,5
4,45,48021.5,91721,54,6,3
4,48,9661,9658,21,1,1
4,49,24730,67815,36,12,3
4,118,5978,3199,34,2,1
4,127,75928,87047,2,2,2
5,44,40004,133289,68,12,7
5,45,181085,176054,20,5,2
5,50,161844,13010,83,3,1
5,115,41659,42023,2,1,1
5,116,68457,34993,8,4,4
6,9,68511.5,143958,37,2,2
6,49,28724,40401,18,1,1
6,95,68794,27608,16,1,1
6,96,69265,70848,2,3,1
6,97,68270,63284,2,2,2
6,101,46470,53473,3,1,1
6,103,23949,19975,3,2,1
6,114,63339,74626,2,1,1
6,115,41153.5,42555,30,5,2
6,117,53114,149090,21,4,3
6,121,22896,5244,2,1,1
6,125,36253,27707,2,2,1
7,12,56241,70221,23,2,1
7,97,87250,93924,2,1,1
7,116,49571,9249,9,1,1
7,117,128250,33119,12,1,1
7,119,36394,36235,2,2,1
7,120,45313,73083,2,1,1
8,9,99883,107244,21,1,1
8,58,33369,51327,25,18,12
8,59,30081.333333333332,114069,42,8,8
8,95,49410,57539,2,13,1
8,97,73503,66226,2,3,1
8,116,41345,55662,2,2,1
8,117,83398,93701,3,1,1
8,119,53897,63815,2,1,1
9,8,105857,111491,21,1,1
9,9,101983,101523,20,1,1
9,44,91086.5,163913,44,2,2
9,45,22085,37858,19,1,1
9,46,93695,94881,19,1,1
9,58,30156,41947,15,2,1
9,59,137040.5,176318,43,13,9
9,98,95536,84731,3,1,1
10,8,42438,78382,43,5,4
10,46,18469,17495,21,1,1
10,49,65621,87430,22,2,1
10,57,43276.5,121111,59,2,2
10,58,14886,33032,37,5,5
10,100,77924,82348,3,1,1
10,110,23567,13721,4,2,1
11,45,39993,113722,62,5,3
11,48,47829.5,94672,40,5,2
11,54,8161,21585,17,1,1
11,57,51286,176059,29,13,12
11,58,47845,87698,66,14,8
11,59,32583,47282,29,2,2
11,97,53149,49323,3,4,1
11,101,37797,20667,2,1,1
11,103,69998,91287,30,2,1
11,112,43346.5,66501,8,8,3
12,43,175590,193775,17,10,3
12,46,42017,44517,13,1,1
12,51,59859,35286,25,30,1
12,52,32804,71585,23,11,10
12,53,41462.75,247517,53,13,8
12,54,60006.5,159669,11,7,3
12,58,88658,211731,14,11,6
12,59,90483,113927,12,6,6
12,101,65866,91872,3,1,1
12,102,91243.33333333333,286020,22,8,6
12,112,51801,47488,12,2,1
12,114,69707,43887,4,1,1
12,125,147613,147953,3,1,1
13,41,19127,18533,21,3,1
13,51,41838.5,131509,32,8,4
13,52,54433,16265,62,1,1
13,53,1426,54008,16,1,1
13,54,59537,58259,10,4,2
13,59,31728,39658,15,3,2
13,102,55879,45622,1,1,1
13,103,77999,78590,5,5,1
13,105,80288,246795,12,9,9
13,106,30931,23248,9,1,1
14,42,9234,693,23,1,1
14,53,66933,70702,14,3,2
14,54,58016,145665,22,9,7
14,55,8810,8765,4,1,1
14,56,47176,67213,5,1,1
14,58,23617,75596,30,14,2
14,104,169989,163787,9,7,2
14,105,62227.666666666664,146639,22,37,19
14,106,67701.5,143701,3,43,5
15,53,38950.5,75364,38,6,4
15,54,53094,60542,7,7,4
15,55,28697.5,88427,21,9,5
15,56,43670,44645,5,1,1
15,59,43877,118030,34,25,5
15,86,36856,41509,17,10,4
15,104,56290.5,182449,18,11,5
15,105,63371.333333333336,243188,27,55,18
15,106,128812,122436,4,11,2
15,107,66585.33333333333,208741,11,7,6
15,112,78800,91895,15,1,1
15,114,11898,30493,3,1,1
16,51,57856.5,118579,16,6,3
16,53,55055,70855,25,2,1
16,54,42092.666666666664,105109,58,59,18
16,56,36133,47068,8,8,2
16,86,21740,26963,16,1,1
16,87,79858,93464,18,1,1
16,102,59318.5,107114,5,7,3
16,103,99646,150149,17,6,1
16,104,28150,29917,3,3,2
16,105,30375,74583,36,10,3
16,106,159206,354965,4,15,4
16,107,62867,195808,16,18,8
16,108,96954,180005,6,5,3
16,109,95428,99724,15,2,1
16,111,60112,47951,16,2,1
16,116,200708,88594,44,8,2
16,117,55128,80275,47,10,4
17,39,37988,6123,58,1,1
17,53,39251,25215,11,3,1
17,54,2797,194,45,1,1
17,55,27549,52717,25,1,1
17,56,52756.5,140957,20,10,4
17,57,37347,33843,7,7,2
17,65,46285,53594,15,2,2
17,66,68738,90992,4,1,1
17,73,57182.666666666664,182963,69,10,4
17,76,123605,295642,6,3,2
17,81,7917,11323,3,2,2
17,100,18724,38286,3,1,1
17,102,46221.5,105846,5,15,4
17,106,58823.666666666664,228731,28,22,10
17,107,108486,104699,2,2,2
17,108,34039,118655,12,4,4
17,110,49470,46576,25,6,2
17,112,80912,38898,7,1,1
17,116,52933.666666666664,129856,56,5,4
17,117,93947,93447,16,1,1
17,118,97910,245007,16,2,1
18,13,20844.5,16738,56,2,2
18,53,25905,24386,57,6,3
18,59,48128,44712,8,2,2
18,73,8757.333333333334,48608,29,6,5
18,74,43049.5,90976,31,22,12
18,75,13686.5,21517,9,13,7
18,76,46882,136980,25,59,17
18,77,55094.5,87629,15,16,9
18,99,35059,50577,2,11,1
18,100,96523,101817,2,1,1
18,103,125021,10228,60,3,2
18,104,2318,11070,227,1,1
18,109,21765,40803,16,1,1
18,113,39281.5,106262,20,6,3
19,13,21107,9611,19,3,1
19,59,42083,97347,11,12,7
19,74,35391.666666666664,119382,38,64,13
19,75,78798.5,143832,18,11,6
19,76,38424.5,98501,14,23,15
19,77,62395,287953,24,33,26
19,98,33625,41223,20,3,2
19,114,144430,149674,2,1,1
19,117,31217,18185,4,1,1
20,64,64223,79070,9,2,2
20,76,59320,288120,9,11,7
20,77,42131.5,75356,22,6,3
20,78,65426,65704,3,4,3
