x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,0,30233212,1223010,254561,30233212
0,6,23321212,11033,70188,23321212
0,9,10587,27457,8,10587
0,18,361645,220979,9,361645
0,24,80,14,5,80
0,25,34,12,30233217,11.333333333333334
0,26,0,233212120,3212,0
0,28,0,321212030,0,0
0,43,0,102320122,44655,0
0,51,0,321022330,30,0
0,53,1,0,332102231,1
0,54,6,1,1,6
0,57,2,0,332102230,2
0,87,332102111,201,983,332102111
0,92,102906,10007,18,34302
0,93,2,233210211,210211356,1
0,94,30233210,2110322,528766,30233210
0,104,0,321011011,23,0
0,107,466562,11,1,466562
0,108,2,2,30233210,2
0,114,107624,6380,25,107624
0,119,2,302332101,332121151,1
0,120,332218312,101105421,525806,110739437.33333333
1,6,0,321212111,0,0
1,23,8,5,3,8
1,24,11182,5952,16,11182
1,25,4,3023321,21203320,4
1,26,5,3023321,233323322,2.5
1,34,6849,8,21,6849
1,38,332102321,201,886,332102321
1,46,9,3023321,25634355,4.5
1,49,23321037,13324,7956,11660518.5
1,50,17,1,1,17
1,52,2,3023321,2233031,2
1,55,4,1,0,4
1,90,712,757,20,712
1,104,1,3023321,1101131,1
1,110,210102300,3,2,210102300
1,115,20,4,3,20
1,120,6,7,1,3
1,122,18,5,2,18
1,123,1,1,0,1
1,124,13,1,1,13
2,1,212122300,3,8,212122300
2,6,5,3023321,21211101,5
2,12,8,0,212121101,8
2,25,2,321212033,23321225,1
2,31,1,0,23321212,1
2,45,3,0,210232030,3
2,62,0,321022230,30,0
2,77,3617,28,29,1808.5
2,81,18,21,5,18
2,82,1,1,0,1
2,83,1,321021132,23321041,0.5
2,85,13508,14873,16,13508
2,92,55,11,4,55
2,95,3,2,0,3
2,97,887,608,10,443.5
2,100,1102201,416876,500924,1102201
2,116,332101023,101022245,332154674,110700341
2,119,19,1,1,19
2,122,41658,14,1,41658
3,2,352769,101977,15,352769
3,3,2,5,5,2
3,4,3,0,23321212,3
3,26,332121203,101,833,332121203
3,28,321043,214778,11,160521.5
3,45,2,1,30233210,2
3,51,1,1,0,1
3,53,2,0,332102233,2
3,55,291936,21217,19,291936
3,56,17656,15,2,17656
3,60,332102223,300,383,332102223
3,63,23321022,23022,6814,23321022
3,65,1,1,0,1
3,66,332102121,332,239,332102121
3,71,441022,16236,43,220511
3,76,8,3,5,8
3,85,33,10,29,33
3,88,0,102111203,565223,0
3,90,594693,35311,13,594693
3,91,23321021,11033,94824,23321021
3,92,2111032,261860,212333,2111032
3,96,0,101103001,674958,0
3,97,712892,22916,18,356446
3,98,2,1,0,2
3,100,3,324034343,24423276,1
3,101,23321011,2220,70130,23321011
3,107,78860,11583,15,78860
3,114,434,13,2,434
3,116,6,302332106,22203,3
3,117,9,1,1,9
3,126,498201,104640,11,498201
4,18,30233212,234423132,250590,15116606
4,25,22,5,0,22
4,31,13,9,3,6.5
4,41,2,4,2,2
4,42,8,11,3,4
4,45,2,1,0,2
4,46,4777,7,4,2388.5
4,47,8,1,1,8
4,53,332102233,233,318,332102233
4,56,31,854,17,31
4,57,0,233210223,122,0
4,61,5,8,6,5
4,68,2,2,0,2
4,75,75,19,23,75
4,77,30233210,2121213,373593,30233210
4,82,207,18,1,207
4,83,22,1,1,22
4,84,23321021,13212,64884,23321021
4,85,2139160,50703,55955,1069580
4,87,20,302332104,111213,10
4,93,2,2,30233210,1
4,96,2,302332101,332204123,1
4,97,332101102,323,117,332101102
4,98,108,2,2,108
4,109,84,9,1,84
4,111,30233210,1023021,58572,30233210
4,119,9670,13,1,9670
5,26,0,121203102,399043,0
5,38,30233210,2321330,351428,30233210
5,41,256607,240362,10,256607
5,42,30220,31102,8,30220
5,47,0,0,6,0
5,51,3,4,2,3
5,59,30233210,2230120,56907,30233210
5,68,2,0,210212230,2
5,75,80153,17,7,80153
5,76,18,5,240445332,9
5,77,210212121,2,9,210212121
5,82,365656,318188,18,182828
5,86,455474,321657,11,455474
5,87,332138838,347,853,166069419
5,88,121014,12353,36,60507
5,89,41878,29,28,20939
5,90,20,12,0,20
5,94,40,2,332102111,20
5,95,1,0,332101110,1
5,96,2,302332101,110331,2
5,97,17,8,4,17
5,98,11,4,0,11
5,99,210111002,2,7,210111002
5,126,332100320,121,748,332100320
6,25,4,1,1,4
6,40,210232132,1,2,210232132
6,51,15,5,1,15
6,62,113327,11274,22,113327
6,64,24,13,4,8
6,67,1,1,30233210,1
6,71,2,102121333,332443941,1
6,72,23321026,302353404,218451,11660513
6,73,2121301,174758,37658,2121301
6,74,68607,77860,15,68607
6,77,0,233210212,1220,0
6,87,899,341,16,899
6,91,2112015,240926,210412062,1056007.5
6,92,56345,6560,14,28172.5
6,93,155694,30523,27,77847
6,97,226571,16,1,226571
6,98,13,6,4,13
6,100,437444,496534,18,437444
6,101,6,2,2,6
6,103,332101101,302,31,332101101
6,113,56096,23542,13,56096
6,115,1,233210102,210106332,0.5
7,27,2,302332121,203103,2
7,34,281932,8,2,281932
7,38,8,11,4,8
7,43,192974,6,3,192974
7,48,6,1,332102320,3
7,49,1,302332102,320123,1
7,58,1,0,210223013,1
7,64,5495,6,11,5495
7,70,9,8,8,9
7,72,0,321021213,3,0
7,90,62395,67654,14,62395
7,91,23321116,12037,30267695,7773705.333333333
7,92,31926,321022134,23321082,6385.2
7,93,6,5,30233214,3
7,94,210211152,9,6,70070384
7,95,10,7,6,3.3333333333333335
7,98,230519,11650,13,230519
7,100,21,6,3,21
7,106,45,276,12,45
7,107,1,0,23321011,1
8,0,3,0,212122301,3
8,36,11,14,1,11
8,39,17,2,30233210,17
8,48,240164,141274,9,240164
8,52,296520,213293,10,148260
8,65,22,4,2,22
8,84,332102120,10,99,332102120
8,87,1,1,0,1
8,88,8,302332102,332215113,4
8,89,13,3023325,2112313,6.5
8,90,23321024,12303,23412156,11660512
8,91,334234688,197191,332258801,83558672
8,92,511450,105161786,2386650,102290
8,93,51,3,0,51
8,94,30233210,235321531,614037,15116605
8,95,210227290,41905,21,105113645
8,96,15,4,1,15
8,98,200,47,18,200
8,99,21,3,1,10.5
8,100,30236520,234320158,210261438,7559130
8,118,30,23,5,30
8,123,8,7,2,8
8,125,5,4,1,5
9,3,0,233212122,3011,0
9,13,14,11,0,14
9,14,4,4,30233212,4
9,34,15,7,3,15
9,39,16,7,0,16
9,49,1,0,210230023,1
9,50,0,233210230,212,0
9,51,210230020,0,1,210230020
9,53,2681,102233314,277620,1340.5
9,66,23321027,23018,2535,11660513.5
9,67,2123010,368132,33141,2123010
9,68,210212216,9,1,105106108
9,69,233521,23473,16,233521
9,75,10,3023321,2121310,10
9,77,16,24,5,16
9,82,210212003,2,4,210212003
9,83,1,302332102,120012,1
9,86,0,102120011,370368,0
