x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
6,3,330323333,111,283,330323333
10,20,3,4,5,3
11,16,32333103,3,2,32333103
12,13,0,303233323,3,0
12,16,1,0,32333120,1
12,17,30233032,3331110,366681,30233032
13,17,0,233032333,1200,0
13,18,658282,621836,16,658282
14,13,3,3023303,23332333,3
14,18,8,1,30233032,8
15,1,0,323333120,358936,0
16,15,39588,19,2,39588
16,16,15,5,1,15
16,16,9,17,3,9
16,18,4,1,0,4
18,9,16,8,1,16
18,10,2,1,0,2
18,16,73808,11488,18,73808
19,14,1,0,23303233,1
21,7,11,7,2,11
21,17,23332100,638565,41464,23332100
22,0,2,302330323,333122,2
22,16,23303233,32230,50145,23303233
26,9,852,250,10,852
26,10,29160,8,1,29160
32,2,55343,19308,22,55343
36,1,23303300,1023,37869,23303300
36,2,30001013,401297,43950,30001013
36,9,239887,111430,14,239887
43,3,219379,11428,31,219379
48,4,3,4,1,3
48,7,22,5,2,22
50,7,5466,23,2,5466
50,8,1,1,1,1
