x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
111,82,2,2,0,2
112,84,0,233301333,23,0
113,87,2,3023233,30133331,2
116,92,30232333,133231,241498,30232333
116,93,333013323,0,2,333013323
117,85,1,0,23233301,1
118,74,23233302,211,68022,23233302
118,87,36,7,5,36
120,76,30200210,436996,35688,30200210
120,95,0,232333013,3232,0
121,91,5,3,30232333,5
122,91,1,1,0,1
124,93,26,8,4,26
125,93,86,22,22,86
125,94,6,0,333013323,6
126,77,0,330200021,101297,0
127,73,1,3023233,30200300,1
127,80,323330200,20,293,323330200
127,91,148969,17,25,148969
