x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
14,19,2,0,23233233,2
16,13,1,1,0,1
17,12,42,2,2,42
18,10,765,954,13,765
18,11,142145,7,7,142145
23,14,10,37,6,10
25,117,2881,8,11,2881
31,26,0,233233212,0,0
32,9,245668,207041,12,245668
33,27,23233233,21132,82561,23233233
33,28,23321131,213398,58853,23321131
36,6,9,1,3,9
36,26,1,3023233,23321201,1
38,1,354932,90287,10,354932
38,28,4,0,323323321,4
40,30,323323321,221,659,323323321
42,30,4,302323323,321223,4
42,31,0,323321222,192809,0
45,4,332332131,0,0,332332131
48,33,17,7,0,17
51,32,0,8,6,0
52,31,18,16,8,18
57,7,2476,7,1,2476
80,47,89,16,9,89
81,19,2,1,30232332,2
81,20,4,0,332332133,4
83,49,102818,10,7,102818
84,19,47,5,0,47
84,50,8,18,9,8
84,50,2131,40516,12,2131
85,16,53,6,12,53
85,17,5,4,2,5
85,52,2,2,0,2
85,53,15,10,30232332,15
108,73,332332110,2,9,332332110
109,73,30232332,3321103,363756,30232332
112,80,325320,225743,4,325320
114,68,0,232332332,1110,0
115,68,1,0,332332111,1
116,66,9,2,7,9
116,67,3596,14,1,3596
116,94,8,8,0,8
118,66,299180,223633,8,299180
119,64,30232332,3323332,7664,30232332
119,65,332332332,2,6,332332332
121,85,2,3023233,23323110,2
122,85,1,0,23233233,1
123,60,4,3,0,4
125,90,22,14,7,22
125,96,25,3,30232332,25
126,58,7,10,5,7
127,58,39,8,1,39
