x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,16,35768,32198,21,7,3
1,8,8302,10313,18,1,1
1,15,11427,9245,13,13,6
1,17,65659,70678,19,1,1
7,28,5106,2822,12,2,2
7,30,9027,6926,13,4,4
8,30,3414,5120,52,1,1
9,30,4793,4153,15,3,2
14,36,4339,5133,9,1,1
21,61,4485,4498,10,1,1
23,41,10396,10100,10,1,1
24,59,28554,18858,11,10,1
29,42,6856,10262,7,2,1
29,58,9124,6928,22,40,3
30,59,4926,5035,7,1,1
30,60,3970,3409,5,1,1
33,46,5426,3434,32,2,2
34,41,9070,5296,15,2,2
34,44,43211,37196,5,1,1
35,41,20586,11385,46,1,1
35,42,16956,10900,7,9,3
35,49,3308,1593,17,1,1
35,50,5522,3920,28,13,1
36,41,7531,6750,20,3,3
38,40,4240,5286,12,5,2
39,115,135471,5915,8,1,1
40,57,10198,10700,8,1,1
41,114,44948,4129,7,6,1
42,114,98058,5915,8,1,1
44,107,67656,8671,10,9,3
47,4,4566,4025,52,24,3
47,6,30786,15134,4,1,1
48,7,17210,10935,5,1,1
49,0,50409,10366,3,1,1
49,2,86327,22044,2,6,1
49,3,20401,7016,17,2,2
49,42,4251,1965,645,1,1
50,2,30534,10363,10,5,4
50,4,41847,16180,3,3,3
51,41,16928,3886,635,2,2
52,1,42766,11731,4,3,2
52,50,4252,678,32,2,1
52,51,4151,883,33,3,1
53,0,60562,19655,4,5,5
53,51,4247,917,33,1,1
59,55,30139,5082,14,14,8
59,56,18493,3375,6,4,3
60,53,10033,1009,17,3,2
60,57,12972,2188,11,1,1
61,45,19288,1970,9,1,1
61,54,15766,22831,28,1,1
61,55,4178,769,24,2,2
63,44,8994,11089,11,1,1
63,58,145941,5350,4,5,1
64,42,11566,1468,10,2,2
66,43,21278,1378,212,3,1
67,58,9401,695,87,7,3
67,87,28350,8004,14,3,1
68,56,6547,799,54,8,2
68,88,52818,10405,7,2,1
69,60,23714,1411,9,1,1
69,87,18685,2964,12,10,1
70,56,5587,732,17,2,2
71,86,4240,871,9,1,1
74,13,14830,3517,669,1,1
75,65,49859,1878,27,1,1
76,18,11343,3850,649,1,1
77,19,19368,13636,464,3,3
77,67,17935,1270,13,1,1
78,70,30869,7788,7,1,1
81,24,1814,18027,73,1,1
81,72,8301,588,32,1,1
82,65,21228,4763,18,7,2
82,69,26221,5794,25,15,3
82,71,10440,1867,26,8,5
83,68,38724,6430,9,10,2
83,72,15758,2259,9,1,1
84,66,12436,830,23,4,1
84,67,27101,4290,13,6,2
84,68,43127,7141,8,16,7
84,70,39908,12693,27,5,5
85,67,21667,1678,10,3,1
85,68,15886,3659,8,8,3
85,70,20353,1768,8,1,1
85,71,52826,4763,11,22,2
87,65,20703,4934,10,1,1
87,67,21397,1326,11,3,1
88,25,29899,4492,668,1,1
90,37,19351,4753,609,1,1
90,38,11732,3393,871,1,1
92,36,30457,5444,637,2,1
106,36,29013,1964,655,2,1
113,10,18476,2284,646,3,1
