x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,94,40263,27290,10,6,2
0,95,12913,927,21,1,1
1,13,40932,27835,20,1,1
1,19,9915,918,21,1,1
1,20,60231,52209,3,1,1
1,32,14081,21308,12,4,2
1,79,13032,19185,11,4,1
1,84,10978,34181,48,8,1
1,94,14688,45882,51,1,1
2,20,30024,63917,32,22,7
2,22,71829,63534,6,1,1
2,23,49052,56869,10,6,2
2,32,10321,12252,5,8,2
2,78,18785,33054,5,1,1
2,79,11840,21839,5,1,1
2,80,15182,1912,13,2,2
2,91,16877,24228,7,5,1
2,94,51527,121958,18,6,2
3,30,23515,23409,4,10,2
3,43,45701,23972,20,5,1
3,94,20780,44573,12,1,1
3,97,7145,15681,9,1,1
3,109,26713,12838,10,1,1
4,12,32237,40296,4,1,1
4,67,29238,7363,15,1,1
4,80,14501,9270,17,1,1
4,92,25298,62980,46,22,3
5,12,60250,86161,4,2,2
5,50,19932,5829,23,31,2
5,81,8810,1739,59,2,2
6,12,33009.5,34851,107,12,2
6,16,68671,89609,13,2,1
6,17,51432,72785,12,11,1
6,49,15504,3898,20,8,1
7,30,25885,5488,34,6,1
7,46,14569,3979,32,1,1
7,88,21975.5,37236,13,8,4
7,89,16282,4874,13,1,1
7,115,15483,14377,18,1,1
7,125,119276,97124,8,9,2
7,126,57104,38034,9,1,1
7,127,35967,36612,10,2,1
8,28,18072,27071,4,4,2
8,55,13259,18756,18,1,1
8,87,39499,45773,10,22,4
8,88,44855.666666666664,127063,32,11,6
8,89,4944,8700,23,1,1
8,127,46979,27996,8,1,1
9,11,33830,44166,5,1,1
9,51,4191,10289,34,1,1
9,53,28468,21119,18,1,1
9,88,71598,72668,4,3,1
9,99,8909,8785,3,1,1
10,26,71487,68856,3,6,1
10,51,8307,9086,17,3,1
10,106,24589,65186,3,1,1
11,19,65449,61184,3,2,1
11,21,11540,24744,5,1,1
11,24,42823,33050,3,2,1
