x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,2,9763,3030,50,7,1
0,3,36618,1812,35,1,1
0,8,212727,16267,60,14,2
0,9,143899,12313,41,5,2
0,14,46700,18214,29,1,1
0,15,47347,18904,22,1,1
0,17,31788.5,22463,46,57,12
0,21,315240.5,315150,22,3,2
0,22,118466,91289,12,20,7
0,23,6839,13108,32,1,1
0,24,87651,77119,21,5,1
0,25,29337,2897,7,1,1
0,30,15259,2160,16,1,1
0,37,961,3068,13,1,1
0,38,27495,12583,6,1,1
0,39,269594,49163,20,2,1
0,47,18635,873,23,1,1
0,56,254616.5,309694,46,7,3
0,57,166786,108696,20,4,4
0,60,26644,1684,24,2,1
0,63,39749,10051,23,2,1
0,64,18860,2687,14,1,1
0,66,15086.5,6934,33,12,3
0,67,3899,1062,12,10,1
0,73,203237,86180,10,40,7
0,74,196794.25,585325,39,151,41
0,75,5915,284,39,2,1
0,77,161819.33333333334,77884,48,33,7
0,78,39738,15665,9,4,4
0,79,5986,325,12,1,1
0,82,17982,3155,13,2,2
0,88,358417,190190,10,2,2
0,93,70320,34077,25,2,2
0,96,65438.25,67878,42,16,8
0,98,8109.5,820,48,3,2
0,99,143694.5,183785,34,124,44
0,100,92443,69970,35,57,25
0,101,90083.5,98622,50,198,42
0,102,95829,53400,26,18,10
0,103,186011,47719,10,14,3
0,107,50027,38848,22,15,5
0,111,164545,92461,5,5,4
0,112,156110.75,299084,54,263,32
0,113,31701,9566,20,4,3
0,121,28758,16429,53,19,14
0,124,155353,154410,5,6,4
0,125,48876,7837,20,9,5
0,126,49528,16069,12,11,5
0,127,133479,177867,33,5,4
1,2,8208,2865,47,4,1
1,3,19479,2387,24,3,2
1,4,19066,2137,11,1,1
1,5,29926,2955,14,1,1
1,6,16020,2507,60,4,1
1,7,15143,2207,83,1,1
1,18,28093,2913,18,1,1
1,24,73075,700,23,1,1
1,29,45458,21031,13,3,1
1,30,42128.5,27104,27,2,2
1,39,416347,393698,21,37,8
1,44,155423,251164,15,124,15
1,45,33498,8355,7,2,1
1,56,96547,82438,18,2,2
1,57,200650,204701,7,6,1
1,60,28394,3058,10,1,1
1,63,101020,19376,6,3,1
1,64,105222,17297,11,15,8
1,65,80405,38922,18,15,8
1,66,21435,11796,43,3,2
1,74,239770,210340,6,2,1
1,93,73675.5,31631,21,18,5
1,99,157392,73916,23,66,15
1,100,78201,15923,17,27,20
1,101,58148,41492,100,37,15
1,102,28061,26771,25,32,6
1,103,21001,900,16,2,1
1,104,14672,2835,20,21,1
1,107,21850,11198,12,27,2
1,108,68393,15477,17,9,4
1,109,77178,35121,128,33,9
1,110,32016,8103,6,9,1
1,111,140377,87165,9,17,8
1,112,415148,610959,27,10,7
1,113,74686,79079,27,2,1
1,115,14768,14542,25,4,3
1,116,37569,29636,27,16,7
1,117,131510,139857,7,5,2
1,118,88831,9210,13,2,1
