x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
4,83,6166,558,33,1,1
20,7,6233,9999,28,2,1
38,8,6713,448,101,1,1
43,82,4845,1941,35,1,1
46,10,5628,471,250,1,1
47,45,16062,17621,26,3,2
53,40,9391,594,25,1,1
54,37,7151,596,25,1,1
77,75,13810,32949,11,1,1
108,74,70885,53371,13,5,3
109,4,17490,5151,22,1,1
110,77,30599,47771,4,1,1
111,72,6092,671,23,4,1
111,77,600,1874,7,1,1
111,78,47071,22452,5,2,1
112,18,9171,1899,30,1,1
112,77,44389,36014,3,7,1
113,76,36277,25663,64,2,1
116,76,7466,450,35,1,1
117,63,9599,846,27,1,1
