x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,40,7484,651,27,3,1
0,48,512960,398221,6,1,1
1,18,445724,328827,6,3,1
1,42,256057,18196,61,1,1
1,47,135750,90599,9,2,1
1,48,440712,282542,6,1,1
1,49,357403,531278,18,1,1
1,67,69775,2274,33,1,1
1,68,228421,14661,14,1,1
2,55,196834,165775,10,1,1
2,56,788991,494112,10,1,1
2,60,344842,199680,9,11,2
2,66,333046,283119,7,1,1
2,67,102673,99542,7,12,2
3,55,186898,92701,9,4,2
3,61,71600,36219,12,2,1
3,66,109868,140577,12,6,4
3,67,1479216,602192,8,3,1
3,68,770556,530633,10,3,2
3,69,396072,382992,14,3,1
4,58,751124,631053,7,1,1
4,61,355058,331812,14,1,1
4,64,16393,1032,22,2,1
4,65,8071,522,51,2,2
4,67,150485,100271,6,18,2
4,93,930728,368253,7,3,2
4,95,168130,149222,10,1,1
5,41,8559,731,22,1,1
5,68,420577,212187,8,1,1
6,62,634956,232182,8,2,1
6,63,94479,86642,8,1,1
6,66,6000,490,26,1,1
6,68,300113,201626,10,4,3
6,69,3735,760,79,1,1
6,127,199608,110198,8,1,1
7,3,501903,200629,10,1,1
7,62,328376,251546,14,2,1
7,64,257194,202915,11,5,4
7,65,136850,144160,16,3,2
7,66,292875,245205,11,18,3
7,69,205771,184898,16,1,1
7,70,307228,369718,13,1,1
7,127,427139,419702,12,1,1
8,30,311818,266221,9,1,1
8,57,15822,29614,7,1,1
8,58,482183,294133,8,22,3
8,59,546651,657585,14,1,1
8,65,178323,171726,10,6,4
8,66,29082,11928,5,1,1
8,67,62029,81151,7,1,1
8,69,663335,492690,13,5,1
8,103,144468,103634,20,2,1
9,57,299222,125110,10,3,1
9,58,401590,253494,7,17,3
9,60,495769,400580,7,2,2
9,65,67152,47609,12,10,1
9,66,222042,173581,16,1,1
9,68,395636,319148,10,4,4
10,64,3723,736,15,1,1
10,65,28154,9909,8,1,1
10,66,213475,132859,9,10,2
11,61,17460,638,29,1,1
11,64,615092,515232,9,1,1
11,66,374103,305977,14,10,3
12,14,144929,145066,9,1,1
12,56,20568,1114,13,1,1
12,60,243253,194216,9,8,1
12,62,158290,103786,17,1,1
12,69,92273,93474,24,2,1
12,126,50791,36997,10,7,1
13,60,238035,272097,8,3,1
13,61,174442,195509,12,3,3
13,62,6889,402,24,1,1
13,65,306882,333898,9,13,2
13,66,428461,406748,9,2,1
14,67,154042,164122,7,4,1
14,70,202821,219746,6,1,1
14,104,1270,378,63,4,2
15,57,234726,196732,15,3,2
15,63,387014,380047,9,1,1
17,22,18354,5218,636,3,1
18,48,40456,39991,9,2,1
20,41,81157,94037,15,1,1
22,54,338503,265416,9,2,2
23,3,333838,297798,7,4,1
24,50,309765,242566,9,2,2
25,49,25931,47733,9,1,1
26,48,10074,558,37,1,1
27,22,7833,693,36,1,1
27,46,279557,134717,8,4,1
27,58,12572,665,37,1,1
28,47,425655,364660,7,3,1
28,53,452644,374230,9,1,1
29,13,4178,1081,34,1,1
31,16,713946,464504,19,1,1
31,77,384291,365737,8,2,1
31,78,87329,61730,9,1,1
32,43,160387,132666,30,2,1
32,77,104310,81853,7,2,1
33,29,479910,394789,21,8,2
33,34,128323,130392,22,3,2
34,29,286505,246234,9,2,2
34,34,73135,64927,8,6,1
34,37,220979,95308,18,2,1
34,75,121498,60833,26,1,1
35,0,8075,628,18,3,1
35,35,264208,298990,11,2,2
35,36,319872,296340,10,20,3
35,39,11050,757,14,2,2
35,61,4393,568,19,1,1
35,101,424812,399734,8,1,1
36,37,10864,659,27,4,1
36,39,12165,791,18,15,3
36,52,230637,155196,9,1,1
37,36,17973,7256,19,2,2
37,37,277632,270185,10,6,3
37,50,9560,4854,77,2,1
37,101,4910,1313,11,2,1
37,102,19282,1807,11,1,1
38,37,293465,215935,9,2,1
38,42,6203,417,48,1,1
38,52,295430,184271,8,2,1
38,101,260446,109302,10,2,1
38,102,22677,5922,10,1,1
39,28,15129,20257,13,1,1
39,30,194704,198345,8,1,1
39,35,441962,448975,9,1,1
39,43,313942,291264,10,5,1
39,50,37475,32020,12,8,2
40,37,52705,48592,20,16,4
40,57,182256,263041,7,2,1
40,72,488571,190991,9,1,1
40,101,136666,272505,10,1,1
41,34,22165,1270,30,2,1
41,72,223836,148223,13,2,2
42,63,387739,376943,8,7,2
43,61,376551,142386,10,1,1
44,0,494792,166270,8,2,1
44,46,116832,10063,75,1,1
44,114,49392,8931,42,3,1
45,19,99872,26542,36,1,1
45,71,6278,464,57,1,1
47,0,35905,41498,8,1,1
48,21,330835,223797,17,9,3
48,29,113370,89327,7,5,2
48,108,3618,716,68,1,1
49,11,160885,266342,8,1,1
49,21,1591884,867770,12,1,1
49,101,6788,20373,12,1,1
50,24,214377,270967,10,2,2
51,56,205597,197045,6,2,1
52,32,4147,4075,62,13,1
53,15,311289,247776,7,2,1
54,53,356597,206100,7,2,1
54,63,3570,754,31,1,1
55,9,14265,781,20,1,1
55,11,335503,214629,9,1,1
56,9,138980,213192,12,7,1
57,6,518182,175336,8,2,1
57,7,218196,178477,11,2,2
57,9,353846,266416,6,105,4
57,10,328296,292000,7,1,1
57,11,251897,354329,11,1,1
58,2,53912,52563,35,10,7
58,7,456079,283553,7,8,1
58,8,454923,427288,12,1,1
58,10,374784,325573,8,14,3
58,30,39944,12836,34,4,1
59,2,38097,40661,26,1,1
59,60,506,1510,66,1,1
60,2,59935,50019,22,2,2
60,3,76688,83876,34,2,2
60,45,182408,363756,8,2,2
60,58,3288,306,33,1,1
60,62,379027,267441,8,5,1
61,13,327199,277400,7,28,3
61,28,74846,10547,48,7,1
61,45,31774,29613,14,2,2
61,58,41538,12227,11,1,1
61,61,33850,11163,6,1,1
61,62,383906,378675,7,1,1
61,127,14568,724,34,1,1
62,7,38555,45511,15,2,1
62,13,26456,7920,9,2,1
62,45,192668,221539,7,1,1
62,59,118320,98546,12,10,2
63,6,73085,96205,10,8,3
63,20,178663,116882,14,4,1
63,21,230514,173297,17,3,2
63,90,4437,553,24,1,1
64,20,166173,161278,9,4,3
64,21,277827,312373,13,3,2
64,22,192289,176737,7,4,2
64,45,96133,110338,8,1,1
65,8,219999,224452,9,1,1
65,20,148113,218305,6,4,1
65,21,225350,162537,5,2,1
66,15,91695,93703,8,1,1
66,18,169910,151044,11,3,2
66,22,175067,73541,9,4,2
66,23,61549,70574,8,3,1
66,24,26440,63059,10,3,1
66,36,547723,371675,5,1,1
67,3,301745,246051,9,10,2
67,12,102164,113693,13,21,3
67,13,235042,170357,17,29,4
67,21,39472,15229,6,1,1
67,23,488264,206229,7,2,1
67,24,511303,199649,7,1,1
67,25,21917,18210,9,5,5
67,31,44556,52517,22,16,3
67,33,15982,10526,18,5,3
68,1,2384,463,54,1,1
68,10,266319,202354,9,2,2
68,11,468514,367468,13,5,3
68,12,155285,186679,18,29,1
68,13,400555,373532,11,12,3
68,18,34951,32104,9,4,1
68,19,18239,20599,17,3,3
68,42,413926,214376,7,1,1
69,5,711188,441768,8,2,1
69,6,44268,46999,8,1,1
69,8,81921,39409,6,1,1
69,10,254203,215588,17,7,5
69,11,263676,232361,16,16,6
69,12,470170,428964,7,9,3
69,18,179480,102371,6,3,2
69,20,265044,225427,10,2,2
69,28,16181,12372,32,8,2
69,43,347576,303479,7,4,2
70,2,156449,138601,18,7,1
70,5,96867,101415,7,5,2
70,6,419166,353756,11,5,3
70,7,556611,561645,9,1,1
70,8,93167,87589,17,1,1
70,10,208683,127155,12,5,2
70,11,338150,278566,8,11,6
70,18,444924,649919,13,1,1
70,19,497091,567714,8,1,1
70,21,505195,203179,7,1,1
70,23,282179,248963,12,4,3
70,45,13639,19659,9,1,1
71,4,38759,34336,44,1,1
71,5,163780,216770,14,3,2
71,6,397802,250432,12,2,1
71,7,498237,355852,13,13,5
71,8,393153,196852,12,1,1
71,12,408873,303746,9,7,5
71,13,72485,73345,21,7,4
71,14,240759,117703,8,3,2
71,24,274008,130154,6,1,1
71,26,211227,207146,6,4,2
71,32,446003,309918,9,1,1
71,43,282361,232089,7,1,1
72,11,129070,125694,23,4,4
72,12,261397,164607,12,6,5
72,13,103386,77345,13,27,14
72,14,214296,179858,10,6,5
