x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
1,79,2236,3854,55,2,1
9,12,511,3838,53,3,1
10,32,324,11115,136,4,1
14,29,2903,2743,57,1,1
14,31,492,6883,241,3,1
15,61,12662,5880,28,2,1
16,36,12873,671,31,1,1
16,38,6825,5430,29,2,1
16,84,571,4739,29,2,1
17,14,12129,1026,25,2,1
17,28,11058,13874,62,2,1
17,35,13460,786,21,1,1
19,56,9401,13121,32,6,1
20,25,616,8399,49,1,1
20,99,2231,5650,28,1,1
21,46,1357,4900,35,3,1
22,95,7981,15382,32,6,1
22,96,7703,9360,38,7,1
23,91,393,998,17,1,1
24,124,3568,4592,39,3,1
25,17,2303,22675,35,2,1
26,125,6547,32,71,1,1
27,127,3533,12949,41,33,2
28,96,13037,13850,30,4,1
30,125,3994,4615,41,14,4
30,126,8088,5077,30,4,1
32,52,7561,16126,45,1,1
33,126,1711,2758,88,12,3
37,44,9787,13679,43,16,4
37,127,17000,18074,37,5,1
38,43,12995,4090,50,8,2
38,123,3544,15446,77,20,2
38,124,3901,11406,50,28,2
44,29,13864,775,28,1,1
50,63,7763,3065,28,4,2
50,126,670,3944,231,2,1
51,30,926,8274,152,35,3
51,45,81,2221,327,1,1
52,37,2359,6119,41,6,1
53,31,1293,16594,23,1,1
57,49,941,4828,31,2,1
60,33,10025,730,18,1,1
60,35,11597,671,24,10,4
62,33,10215,499,41,5,2
62,34,11372,716,35,2,1
62,36,27150,8707,27,5,2
63,106,2907,856,30,30,1
63,107,3422,1319,31,261,1
64,105,3419,994,18,4,1
64,107,3328,1062,23,30,1
66,50,10146,562,31,16,2
66,51,5478,3019,43,3,1
68,115,13635,25599,26,1,1
69,127,10383,570,28,15,3
70,127,12243,759,26,32,6
71,124,27143,28890,44,6,2
71,126,10690,560,50,14,4
71,127,6505,820,141,21,10
73,126,11009,7866,63,3,2
75,24,12905,705,27,3,1
77,71,5645,6201,30,2,1
78,125,122,607,45,1,1
80,125,4926,556,92,3,1
81,43,6506,909,26,3,3
81,125,12186,674,29,1,1
81,126,9298,727,33,1,1
82,43,12841,806,23,2,2
82,44,10487,677,42,19,4
83,1,16634,655,464,2,1
83,126,7322,573,31,4,1
84,10,15878,4697,11,1,1
84,41,5312,12083,27,4,3
84,42,17952,8702,26,26,7
84,44,11016,738,38,14,1
85,40,7581,1646,31,2,2
85,41,9714,2193,21,30,5
85,42,21756,13655,16,31,10
85,44,11957,542,27,11,3
85,100,1727,14846,131,3,1
86,0,7012,683,23,1,1
86,39,17217,4790,9,1,1
86,41,13473,672,26,5,5
86,42,10152,596,45,8,7
87,44,5959,2823,138,8,4
88,0,1151,11524,32,2,1
88,41,16843,4998,10,2,1
88,119,11582,695,30,2,1
88,120,8747,675,25,12,3
89,34,7655,6000,28,1,1
89,117,8191,675,58,9,5
90,116,8819,689,25,1,1
91,99,25279,42780,27,3,1
91,117,9840,701,31,6,4
91,119,8725,1912,35,38,6
91,123,3480,2454,156,3,1
92,18,16864,9054,23,1,1
92,117,6395,594,311,2,1
92,118,8329,3584,46,17,2
93,18,35949,9145,21,29,1
94,35,15242,1861,10,2,2
94,64,10224,19208,30,1,1
95,64,4787,16075,34,10,1
95,118,1163,3330,35,2,1
96,114,17160,12683,26,1,1
104,49,5338,8579,55,6,4
109,98,8451,562,105,8,2
111,90,1030,16561,31,3,1
111,99,10824,863,25,2,1
111,100,14495,839,23,2,1
114,101,14096,9692,77,6,2
114,103,8411,410,34,3,2
114,104,5827,4599,28,2,1
115,61,4285,5717,66,1,1
115,87,1008,7151,25,1,1
115,105,7056,3118,31,5,2
116,94,4044,501,23,1,1
117,10,11889,1454,25,34,4
117,15,47865,19832,19,1,1
117,87,13796,12410,30,1,1
117,105,4088,6884,41,80,1
118,87,924,366,47,1,1
118,105,1021,566,211,1,1
119,14,12327,718,28,18,2
119,16,10625,818,27,2,2
119,77,7155,800,27,3,1
120,16,8902,6832,32,5,2
120,17,1140,2180,98,1,1
120,53,10182,765,32,1,1
120,79,3736,714,36,1,1
122,17,16632,4645,11,1,1
122,76,10044,571,21,1,1
123,73,13965,835,22,1,1
123,115,730,2591,275,2,1
123,120,5444,6965,55,4,1
125,120,5548,410,25,5,2
126,57,12439,767,19,1,1
126,102,2148,11787,30,2,1
127,57,8567,585,19,1,1
127,114,11801,725,45,6,3
127,116,8965,473,21,1,1
