x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,0,1,1,0,1
0,1,584131617,235899409,306331,83447373.85714285
0,2,23392403,325177203,35663926,2924050.375
0,3,12392985,75365,112501,4130995
0,4,30233221,2220230,374874,30233221
0,5,175835,195401,24,175835
0,6,43,15,12,10.75
0,7,19,203311019,651568,6.333333333333333
0,8,335513612,86476,23794,167756806
0,9,23355,23,2,23355
0,10,26625166,368465,173372,13312583
0,12,1,0,220330311,1
0,13,2,2,7,2
0,15,0,322032312,2,0
0,16,23322032,31200,31985,23322032
0,17,33510,77084,23,33510
0,23,250554241,3210212,173871,125277120.5
0,29,332203210,121,866,332203210
0,31,30482252,3141223,312614,10160750.666666666
0,32,11,6,3,11
0,33,332203101,3,390,332203101
0,36,23379734,25203,35051,11689867
0,39,362806819,742089239,332928594,30233901.583333332
0,40,236543,28,31,78847.66666666667
0,41,0,203033211,307597,0
0,44,60955,37,7,12191
0,49,75055,36,14,37527.5
0,56,2,302330303,112002,2
0,57,0,303112001,397773,0
0,59,2,0,23303023,2
0,60,2332120,424440,46167,2332120
0,61,570,37,1,570
0,63,5,3023307,2323331,2.5
0,66,23302324,3044322,55294418,7767441.333333333
0,67,330232003,305343634,32002206,110077334.33333333
0,76,492,11,4,246
0,78,367270,433474844,23786405,91817.5
0,79,31125769,508611,22226,10375256.333333334
0,80,28797,5600,30233061,7199.25
0,81,57721,14876,22,28860.5
0,84,22815,20547,11,22815
0,85,159296,205635,23,39824
0,86,45432432,301601811,83045,11358108
0,87,30233049,303231,159698,15116524.5
0,89,2,302330110,330242165,1
0,90,90295,57676,9,90295
0,91,635,649,6,635
0,92,330198874,402484966,340235496,23585633.85714286
0,93,43615753,233042002,30250583,3634646.0833333335
0,94,9481,501,30233037,1580.1666666666667
0,95,30274948,236049949,33665441,5045824.666666667
0,100,33020121,592353,333334991,16510060.5
0,101,363534335,235353325,243171,121178111.66666667
0,102,333601074,3056842,56246686,25661621.076923076
0,103,346566353,868677689,323619704,49509479
0,104,33011000,361727,88966,33011000
0,105,30232344,235343614,363813001,7558086
0,106,256977,556,108,128488.5
0,107,17,2,1,17
0,109,239939,79296,19,119969.5
0,113,10,305,24,10
0,117,3,0,23233323,3
0,125,30,4,30232333,30
1,1,226228,302343883,22271,45245.6
1,2,332231027,553332658,23456467,83057756.75
1,3,72064,3062192,31021343,36032
1,4,223101233,2,9,223101233
1,6,351746,16447,20,351746
1,8,2,2,0,2
1,9,30233222,1202313,369278,30233222
1,10,6,8,2,6
1,11,1,302332221,202210,1
1,12,1,1,30233220,1
1,18,11813,302332252,552675488,1968.8333333333333
1,19,0,221133321,110044,0
1,31,22766,19,1,22766
1,32,373347,271800,41,93336.75
1,33,222032122,203101013,396519,111016061
1,35,248,220320013,287121,124
1,36,3100310,336291,116292,3100310
1,38,782,201,1,782
1,39,220310022,3,220310029,110155011
1,40,32038,16968,25,32038
1,41,16,10,30233220,8
1,43,23648414,647301113,49745217,1689172.4285714286
1,44,26401969,394023,122913,6600492.25
1,52,0,233220303,1211,0
1,58,1,1,0,1
1,61,46530,21352,18,23265
1,62,25,604660328,330704230,4.166666666666667
1,63,22,3,1,22
1,65,4,302330232,23335341,2
1,67,64536,534367992,353795296,5378
1,76,43700400,235057309,330370055,4855600
1,77,330159447,9858,1026,110053149
1,78,330131141,324,330131776,82532785.25
1,79,41,24,2,20.5
1,82,11183,19,1,11183
1,83,0,233012323,1233,0
1,84,42459923,306455473,46610725,4245992.3
1,88,330110301,132,935,330110301
1,92,131239,3039813,353540735,26247.8
1,93,76879567,401480804,40369135,5491397.642857143
1,94,30233004,236316432,3452223,10077668
1,95,56413473,303585848,56481142,8059067.571428572
1,99,23233330,20121,78797,23233330
1,101,35,56,30232336,8.75
1,102,4,4,2,2
1,103,369891,177532,12,369891
1,105,175520,36174,33,43880
1,126,1,1,0,1
1,127,30232333,2311122,75928,30232333
2,0,332231032,120,339,332231032
2,1,253335537,234246127,253433773,42222589.5
2,2,5,1,332231022,2.5
2,3,54343631,142446,56396,18114543.666666668
2,4,128117,9199,25,128117
2,5,332231021,533342648,332270558,66446204.2
2,8,10,5,1,10
2,9,1,233222120,222122553,0.5
2,10,13,4,2,6.5
2,12,367,703,16,367
2,18,39418,15,3,39418
2,21,35,39,8,17.5
2,29,77669,18715,16,77669
2,31,76,12,7,38
2,32,584576039,1081427557,605806419,32476446.611111112
2,33,73876810,233912767,30676536,10553830
2,37,14,17,2,14
2,38,55729,14597,25,55729
2,39,20312213,405604,259774,20312213
2,42,30518760,561831,332435656,3390973.3333333335
2,43,332817780,525600204,575241245,23772698.57142857
2,52,43611935,322087,109715,14537311.666666666
2,53,16,6,3,8
2,57,1,303201213,23303233,0.5
2,58,23303206,21333,68617,11651603
2,60,3,3023303,43415402,1.5
2,61,23303201,303213255,10055,11651600.5
2,62,330320133,1244882309,330791813,36702237
2,63,330442332,33242,330320524,36715814.666666664
2,64,1253,303201121,2,417.6666666666667
2,65,7,6,2,2.3333333333333335
2,67,62241598,233045055,104276,10373599.666666666
2,68,23302346,615664566,330895874,3328906.5714285714
2,69,107284,145228,23303143,35761.333333333336
2,76,43,10,43436248,10.75
2,77,2591,434360479,397323,518.2
2,79,20361,550,25,10180.5
2,83,5,3,42556143,2.5
2,84,46523543,615833613,43231021,2907721.4375
2,85,330313339,233012525,23305333,66062667.8
2,87,23303133,13323,2860,23303133
2,92,15,2,2,15
2,93,330189438,606493564,384170148,19422908.11764706
2,94,31331253,52,9,10443751
2,95,23399988,69808,64562,5849997
2,96,187,8,5,46.75
2,98,1,1,0,1
2,99,0,233330201,23,0
2,101,0,313223202,446044,0
2,102,323333018,635336978,323596673,80833254.5
2,104,1,3023233,33011020,1
2,105,89,11,16,89
2,106,138597,19013,14,138597
2,117,21,8,3,7
2,127,333231112,1,1,333231112
3,0,0,231032200,392307,0
3,1,25,3,1,12.5
3,2,115304,10416,27,57652
3,3,11615,23,5,3871.6666666666665
3,4,23322310,322330224,35044,11661155
3,5,3479,24,2,3479
3,6,16,3,1,8
3,10,1549,23,13,774.5
3,12,1,0,332221202,1
3,13,20249,3532,14,20249
3,20,332221133,320,516,332221133
3,21,25347,18,4,25347
3,32,547655,523079,222032358,68456.875
3,33,414197,67291,355542894,51774.625
3,34,12616,883,30,6308
3,37,224950,302494538,320023,112475
3,42,222069072,233311346,63,37011512
3,43,276144615,237141381,50766189,27614461.5
3,45,6,7,3,6
3,47,7,8,3,7
3,50,5,4,0,5
3,52,0,322202313,22,0
3,53,18,1,1,18
3,58,93210,3075341,20121346,46605
3,59,603,11,4,603
3,62,20111104,105807,52110,5027776
3,63,62450191,236186638,106065173,4803860.846153846
3,64,423062,36783,16,211531
3,65,1,0,330320032,1
3,66,52007,30,8,17335.666666666668
3,67,22,34,62234342,3.6666666666666665
3,68,392237724,3375476,941328,56033960.571428575
3,69,442593,3023915,13333241,63227.57142857143
3,77,143,34,61566165,35.75
3,78,0,466062666,2322,0
3,82,1,1,1,1
3,83,21,1,0,21
3,84,74962661,236437071,31529713,5766358.538461538
3,85,20467,77,360546384,2923.8571428571427
3,94,5,0,31331122,5
3,95,13311030,303136920,1988,6655515
3,96,130487,27,32,65243.5
3,98,3,0,330313232,3
3,99,2,302330313,232111,2
3,101,4,302330315,330536534,1.3333333333333333
3,102,285,23,1,285
3,103,4,306154636,13133342,2
3,105,34,6,1,17
3,109,32,6,2,32
3,126,1,232333231,333232236,0.5
3,127,341747525,303160574,8971,48821075
4,0,2,302332231,332263234,1
4,1,61,17,1,61
4,4,31080135,3328282,54397336,2590011.25
4,5,30233229,234236223,253430742,7558307.25
4,6,12,14,14,12
4,9,5,1,30233222,5
4,10,289966,23058,18,289966
4,32,4316,13744,16,4316
4,33,554255997,220322041,365965,110851199.4
4,34,4805,4534,8,4805
4,37,332306205,19,883,110768735
4,42,181756,3138771,272563378,25965.14285714286
4,43,125680,322202355,23322260,25136
4,45,4057,16,1,4057
4,49,332299974,522594756,332754093,36922219.333333336
4,50,37,22,12,18.5
4,51,7,0,23322202,7
4,52,2,3023322,20231323,2
4,59,62245032,120005,504304,31122516
4,60,330415619,622489510,330690451,41301952.375
4,62,11788,22,8,3929.3333333333335
4,63,23303221,3034417,43439325,4660644.2
4,64,32003303,3,2,32003303
4,65,330320031,22,392,330320031
4,68,23303200,536233567,30403,7767733.333333333
4,69,13354423,76825,132649,4451474.333333333
4,77,13449837,397182,122959,2241639.5
4,78,12,2,31333100,6
4,79,61566068,3330326,166585,20522022.666666668
4,83,362391,11484,27,120797
