x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
85,0,0,321021022,43846,0
86,0,1,313101321,21031,1
87,1,1,0,101321021,1
88,0,1,1,0,1
91,1,4092,42,9,2046
91,2,24,1,1,24
102,3,132102120,1,3,132102120
105,3,31,10,0,31
106,2,29,9,5,14.5
107,3,7,313101321,101454445,3.5
107,5,0,321133310,30767,0
108,1,7,1,9,7
108,2,2970,28,20,2970
108,5,101321133,302,180,101321133
108,6,108170,40039,31,108170
108,7,0,13210022,1,0
108,9,131013210,2200,15678,131013210
109,7,1,3131013,21002203,1
110,0,1,0,132120021,1
110,2,163423465,1133335,192935,81711732.5
111,0,4,2,31310132,2
113,1,0,310132120,33,0
115,3,603,898,30,603
116,3,2073,4202,69,2073
119,3,100787,65,3,33595.666666666664
120,3,131013212,1230,86488,131013212
122,3,0,13212013,12,0
122,12,4,2,0,4
123,3,25,1,1,25
123,4,2,3131013,21201321,2
123,11,29,1,1,29
123,12,26,1,1,26
123,13,1,0,131013210,1
124,3,97207,25,2,48603.5
124,4,2,1,131013212,1
124,11,185180,45043,76,61726.666666666664
125,3,2,1,0,2
125,5,21201204,86632,101373095,10600602
125,6,95210,11863,24,95210
126,2,132120310,3,1,132120310
126,3,4,2,1,4
126,13,1,634103651,25510,0.5
127,1,31310132,1203110,44695,31310132
127,2,2,0,132120313,2
127,3,1909,30,47,954.5
