x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,82,74736,43604,3,2,1
1,18,3005,810,22,5,2
2,83,68613,64910,3,1,1
3,83,39869,20037,6,2,1
3,84,48106,83902,3,1,1
7,3,104405,103694,6,1,1
7,4,71975.66666666667,225902,16,13,5
8,3,73488,204228,127,7,4
8,4,80080,215998,16,37,5
8,5,66354.66666666667,259919,16,5,4
8,6,86940.66666666667,274678,23,12,5
9,3,45299.5,89857,12,4,3
9,5,36658.5,72220,29,23,6
10,4,90829,143845,4,4,1
13,72,84061,174309,3,1,1
13,73,60299.5,162932,6,6,4
15,40,4989,519,23,1,1
15,42,6510,674,21,1,1
15,43,5130,450,22,1,1
20,80,5108,389,15,1,1
20,85,2745,347,19,2,1
22,121,4913,490,26,1,1
23,119,85167,93200,4,6,1
24,118,135779,153790,5,3,1
24,119,230281,301806,4,1,1
25,121,50909,125871,102,7,2
30,70,2650,409,219,2,2
50,114,6209,762,18,1,1
51,113,3289,6375,6,1,1
51,114,3007,6987,119,4,2
53,115,1908,144,54,1,1
55,66,5167,637,25,1,1
59,85,4595,597,23,1,1
61,62,70092,83686,17,1,1
62,62,29636.666666666668,102700,21,3,3
63,62,32891.5,69612,33,10,3
64,62,94776,93978,18,1,1
65,61,61431.333333333336,195051,48,18,5
66,60,52799,145078,27,9,6
66,61,40324,56405,39,50,3
66,62,52293,46727,7,1,1
67,60,60032.333333333336,175673,54,5,4
67,61,42003.5,71748,20,6,4
67,62,34485,34061,14,5,2
68,58,50427,51914,7,1,1
68,59,38118.75,172195,164,15,6
68,60,125185.33333333333,387783,38,127,9
69,57,39311,35426,5,4,2
69,58,40532.333333333336,142035,30,12,7
69,59,83057.5,170329,19,14,5
69,60,26035,44574,28,4,2
69,61,65318,76274,18,1,1
69,62,74875,87462,5,2,1
70,53,5272,378,24,1,1
70,56,51572,45346,16,1,1
70,57,76211,90486,7,1,1
70,58,78005,144216,13,10,4
70,59,18473,55277,49,8,5
70,60,62149.333333333336,190576,20,28,9
70,62,169274,178580,7,8,1
71,55,30341.25,193308,49,15,4
71,56,61227,133739,21,4,2
71,59,22288,19138,111,8,3
71,60,77514,165057,15,4,3
71,61,11554.5,44345,14,3,2
73,37,6401,616,25,4,1
77,89,70036,57415,7,1,1
77,90,74149,99647,6,1,1
77,91,50383,65264,6,1,1
77,92,45537,54551,8,9,1
78,90,5927,17637,4,4,1
78,91,62989,90731,4,2,2
78,92,175549.5,379098,18,2,2
78,93,179773,160214,11,6,3
78,94,183078,303615,13,3,3
79,50,5190,432,45,3,1
79,91,64812,109162,5,2,2
79,92,37033.5,73870,10,2,2
79,93,52526,57709,6,1,1
79,101,7115,644,21,3,1
80,91,42206,48068,8,2,1
80,92,10128,1201,21,3,1
80,94,99265.66666666667,279387,16,25,6
80,95,133920,135034,7,2,1
81,91,100408.5,247979,10,9,4
81,92,113441,71986,6,3,2
81,93,149558.5,291280,31,2,2
81,94,20589,20535,13,2,2
82,91,21215,31211,7,1,1
82,94,90156,93511,5,1,1
83,93,90403.5,182180,8,40,3
87,67,4757,1240,142,1,1
99,123,4460,554,19,1,1
100,121,43341.5,83652,12,2,2
112,88,3350,192,24,1,1
113,70,5696,684,11,1,1
113,89,5633,493,19,3,1
115,114,3036,382,21,1,1
116,9,47397,46413,16,2,2
116,10,5514,390,20,1,1
117,9,5382,274,45,2,1
119,2,92975,91259,5,1,1
119,3,5505,522,24,1,1
119,95,5083,603,12,1,1
119,99,6675,664,29,2,2
120,94,64275,68876,5,4,2
120,95,54109,75117,6,6,1
120,96,5271,1216,63,3,2
120,97,21757.5,42385,68,2,2
120,98,3805,471,28,5,1
120,99,50366,233227,56,10,4
121,96,23563,49351,54,55,5
121,97,52102,48086,17,6,1
122,96,5904.333333333333,1462,94,4,3
124,56,3931,562,22,3,1
124,57,3601,567,68,1,1
125,57,1746,276,68,1,1
125,67,3216,534,133,2,1
125,98,4990,555,20,3,1
