x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,45,0,313233023,145751
0,46,213322204,29,126
0,47,15,5,213313224
0,48,10,513435523,260958
0,49,1,1,0
0,57,99,21331329,1343
0,58,451401210,3275987,158868
0,59,244879,12,23
0,61,0,21331313,2222
0,65,4,4,2
0,66,0,21331312,2213
0,67,7,0,2133131
0,68,4,12002133,13122101
0,69,2133131,22032,90240
0,71,2133100,202,92676
0,72,66786,27473,32
0,73,1,21330333,330333022
0,74,120021330,3323333,121653
0,77,3323022,133820,191555
0,78,50475,31,1
0,80,330331001,2,0
0,81,3416,4,65
0,82,1,200213303,303311
0,85,3,12002133,3303133
0,87,18,9,0
0,90,3,2,120021330
0,94,8,4,1
0,95,34,8,3
0,96,5166034,192791,151396
0,97,66609,71250,450324566
0,98,120021330,3032310,199869
0,100,3023311,147564,122546
0,101,24982,58282,7
0,104,3,21313010,313011454
0,107,68,46,104
0,110,313010111,0,2
0,111,6,2,2
0,112,30012324,276292,2360335
0,113,367909,272246,10
0,114,8,0,213130014
0,115,16,330225255,139067
0,125,44136,51413,7
0,126,974,724,5
0,127,312123131,0,8
1,45,6,6,2
1,46,451343633,203436314,213837910
1,47,27158,23300,7
1,51,2133132,22021,46852
1,52,13222020,188665,70994
1,57,7,5,2
1,58,2133136,133163629,451380502
1,59,13132404,308813,298948
1,65,146737,15,38
1,66,23,11,451333553
1,71,0,133100002,10
1,72,3332302,66457,19011
1,73,67,42,120021362
1,76,5,12002133,3323110
1,78,85566,52445,8
1,79,2,0,330331002
1,80,120021330,24640344,294460
1,81,251336,270435,11
1,82,21,25,213303308
1,83,255682,4,2
1,84,7,6,4
1,86,0,133033031,32
1,91,7,4,0
1,92,213303121,222,306
1,93,2133031,21102,3108
1,94,3192672,273602,232098
1,95,466705,15,8
1,96,4,0,2133030
1,97,6,145032463,3033042
1,98,3,21330306,2311
1,99,1,12002133,3030322
1,100,0,133030302,2
1,101,2133035,30219,73634
1,104,17,9,0
1,105,35,13,120021313
1,109,38,19,0
1,110,120021313,101111,268797
1,111,852,558,2
1,112,21338,12002134,30012335
1,113,122152613,152637747,355490
1,114,313005866,27,12
1,115,23,14,4
1,121,2131232,1302,17916
1,122,5,3,1
1,125,6,5,3
2,45,3408,21331335,35
2,46,4,3,2
2,49,5,10,5
2,51,0,133132220,22
2,57,59242,48251,18
2,67,18,25,11
2,71,1,0,2133100
2,72,1,12002133,10000221
2,75,12,3,0
2,83,213303303,231,285
2,84,96779,90313,5
2,85,10,3,0
2,91,5,2,2
2,92,2,303121223,213453163
2,93,4,20,5
2,94,2,1,0
2,95,0,133031211,21
2,96,200001,217502,5
2,97,982,845,14
2,100,1,1,0
2,101,1,0,2133030
2,105,120021313,101321,247174
2,109,9,4,120021313
2,110,11,0,313010111
2,112,0,130021111,35942
2,113,211873,132860,120021320
2,114,1,0,313001230
2,117,676,39,2
2,119,218298,181902,6
2,120,201159,12002137,22110119
2,121,6,7,3
