x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,1,120020331,1221213,259828
0,13,313112323,2,7
0,14,6,2,1
0,19,126041,23867,8
0,20,3,2,433051313
0,21,5,1,1
0,23,12117089,81221,59304
0,24,35457,32,11
0,25,120020311,2011321,92996
0,26,311201113,1,3
0,65,703,476,38
0,76,11,24,16
0,84,46039,39438,21
0,85,260,962,18
0,86,2776,97,123102080
0,87,6,331123102,23330
0,92,311231020,23221,18075
0,109,52290,54247,15
0,110,25,4,5
0,111,802,41,50
0,114,0,231010013,31
0,115,311231010,1330,30320
0,119,192,80,33112310
0,121,2,331123100,323300
0,122,0,100323232,73364
0,125,60438,59080,21
0,126,9160,104,113
0,127,166,46,123100323
1,3,203487,200848,13
1,4,5,20331124,451142663
1,5,451142361,1220301,65178
1,12,99,29199,5
1,13,120020332,21436418,433444709
1,14,46093,73238,13
1,19,30311002,45437,25698
1,20,85,14,8
1,21,377468,354653,14
1,22,6,1,1
1,23,2031121,1333,55455
1,25,1,20311201,311206214
1,27,1,1,0
1,48,48534,48219,22
1,50,6634,527,145
1,60,0,231202003,2
1,63,2,331123112,123145110
1,64,32968,29738,27
1,69,311231120,22102,7035
1,80,311231020,31212,16777
1,82,0,0,6
1,83,234,71,0
1,84,35,331123102,123133034
1,85,466417343,104061024,89616
1,86,45103,41516,50
1,87,29,12,0
1,88,123102023,313,114
1,104,58,0,311231010
1,108,1002300,53779,50264
1,110,70443,24,19
1,111,42198,36106,17
1,117,75,28,311231003
1,119,47470,537,164
1,120,13,11,0
1,121,3,0,123100323
1,123,123100323,230,875
1,127,4,2,4
2,3,4,12002033,11220332
2,4,11287338,76118,36934
2,13,36,4,17
2,14,9,7,2
2,21,120020313,20616360,80185
2,22,313030331,1,8
2,25,1,1,120020311
2,59,816,340,15
2,60,3766,787,7
2,61,2,3311232,20200303
2,70,311231021,231021111,49399
2,71,2100103,55596,22769
2,80,0,231020312,20
2,85,61352,61150,25
2,86,55,112310217,42
2,89,9,0,311231020
2,91,11,234331463,2023253
2,108,6,231010027,33112312
2,109,311231010,2301,39851
2,111,310100252,18,33112310
2,114,27,3311231,1001332
2,119,330012,45064,42454
3,1,331122123,4,9
3,3,1,33112203,2033143
3,4,2033112,20330,34893
3,9,8,4,6
3,13,422065,4,16
3,19,11,2,2031304
3,20,2031306,12013041,30358454
3,33,21,5,4
3,36,1,43113343,11132342
3,37,13162211,424770,361915
3,40,33951,33041,5
3,54,1,0,123121000
3,57,0,120311301,24022
3,60,54,11,4
3,61,20,4,311231205
3,62,4341,27,2
3,63,1,1,0
3,64,123112022,112022443,12951
3,76,9471,20,103
3,85,311237003,30198,41833
3,86,2082641,40710,310243755
3,87,79,84,33112310
3,89,7,5,0
3,93,13,4,33112310
3,94,2,0,310202320
3,105,39113,19,302
3,107,60,43,26
3,108,428,3311268,1002303
3,109,25,0,311231010
3,112,33112310,1002131,71697
3,118,16,234314531,330041
3,119,311231003,30013,73337
4,0,27,5,2
4,1,6,1,1
4,9,124490,138815,8
4,10,4,9,2
4,20,0,31303110,11
4,31,311121020,3,1
4,32,274760,172511,11
4,33,7719,11,6
4,34,14,6,2
4,35,9,2,1
4,36,1,0,2031111
4,57,3,331123120,311303
4,62,27,9,6
4,68,0,231120221,3
4,72,46201,42993,17
4,77,4,3,0
4,78,15,0,311231020
4,79,6,3311231,2031221
4,86,12,16,5
4,88,0,102023320,24060
4,108,45,191,70
4,110,30,18,0
4,111,12,0,310100213
4,112,0,112310100,2132
5,1,988,871,4
5,3,8,1,203311221
5,5,3,2,0
5,8,99633,70,25
5,9,207841,14,8
5,10,433141434,21525134,16235
5,11,2,2,0
5,12,203131210,131210634,55025
5,13,3,43314033,33232444
5,19,6,1,1
5,30,7,2,2
5,32,25509,35690,31
5,33,135991,40,431141417
5,34,323131521,132731376,286507
5,35,270807,2975,102
5,39,29,0,123210211
5,40,321442114,541360780,326237
5,46,1,4,2
5,57,3,1,0
5,62,29654,21,6
5,63,5,22,3
5,64,311211302,0,9
5,68,1,3311231,12022120
5,73,1,3311231,2100120
5,75,310210002,1,1
5,77,3,0,7
5,83,0,112310203,1110
5,85,14,10,0
5,88,0,231020301,13
5,89,21,316,62
5,94,77,30,60
5,107,37472,36836,25
5,108,5,3,3
5,110,967,724,123101034
5,111,53054,27,23
5,117,7,7,4
6,0,23465,4031,8
6,5,74481,37,17
6,7,203131220,311,711
6,8,99035,102654,4
6,9,33282404,209225,190696
6,10,6,2,433141523
6,12,3,200203131,203341533
6,13,113973,256,9
6,14,33231312,75855,155405
6,16,193,105,5
6,28,93663,92769,9
6,29,1334,7,3
6,34,12,4,203111211
6,35,2,200203111,210030
6,39,7120,24,4
6,40,54,3311252,321442219
6,41,0,232102101,2
6,45,10,11,3
6,49,321002333,0,7
