x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,0,28362,23778,20,28362
0,1,343,74,0,343
0,3,71,0,311231003,71
0,13,16127,6683,26,16127
0,16,18575,2618,44,18575
0,20,10,59,51,10
0,24,47386,50622,6,47386
0,37,311230311,230343544,62093,155615155.5
0,38,123045099,31143483,4112,41015033
0,39,53,233622469,342353434,13.25
0,40,1451,320,39,362.75
0,41,0,112303112,1330,0
0,49,66,22,1,66
0,50,2,3311230,31013221,2
0,52,311230310,13132,39472,311230310
0,63,124809,56194,25,41603
0,64,34,209,15,17
1,1,13,153,66,13
1,3,0,230322112,0,0
1,9,23,11,5,23
1,10,197,69,123032218,65.66666666666667
1,15,1,0,123032131,1
1,16,123032123,363246562,139236,41010707.666666664
1,22,94,73,33112303,47
1,34,123031133,320,973,123031133
1,35,4436,17610,29,4436
1,36,50,2,2,25
1,37,7,3311231,342362544,2.3333333333333335
1,38,3,331123032,123161242,1
1,39,20546,82,32,5136.5
1,40,342404278,134971,121437,114134759.33333333
1,41,120,24,336224436,60
1,43,5,1,1,5
1,47,1,3311230,31113200,1
1,48,342358501,23429,11288,114119500.33333333
1,49,1,0,311230310,1
1,56,303100320,3,2,303100320
1,62,16,0,123031003,16
1,63,123031002,31002642,13600,61515501
1,92,3,2,1,3
1,93,9,362123344,26311,4.5
2,2,24758,771,176,12379
2,3,95,20,0,95
2,4,21,0,311230322,21
2,9,806,18,1,806
2,34,8,1,1,8
2,35,1,0,123031200,1
2,37,10402,25,3,10402
2,38,3798,27,2,3798
2,39,9,6,7,9
2,42,469,923,17,469
2,48,0,230311130,31,0
2,59,3,3,0,3
2,64,3,331123031,3000,3
2,89,311230310,2002,32780,311230310
2,92,303100121,30,19,101033373.66666667
2,93,42,0,123031000,42
2,98,0,821,100,0
3,3,46,106,43,23
3,7,49185,42054,28,49185
3,17,980,242,31,980
3,35,4,362323054,208076,1.3333333333333333
3,36,511,331,23,511
3,38,4,3,4,4
3,39,21,2,1,21
3,42,712,62,14,712
3,43,4,1,1,4
3,46,1,0,311230311,1
3,51,0,230310132,20,0
3,56,33112312,113306405,33114010,11037437.333333334
3,57,0,0,3,0
3,83,82,331123056,123033107,20.5
3,88,33,0,311230310,33
3,89,0,230310020,3,0
3,90,35934,27519,5,35934
3,91,23,112303153,1050,7.666666666666667
3,92,33141085,1020992,303150283,8285271.25
3,93,6,5,0,6
4,1,123100323,22,24,123100323
4,4,9,3311230,32211201,9
4,5,311230322,11132,37648,311230322
4,6,32211130,20015,15891,32211130
4,8,2,6,5,2
4,34,3186,90,12,3186
4,35,25,2,1,25
4,44,2,1,0,2
4,55,1,1,0,1
4,56,1,0,303101022,1
4,88,1,1,0,1
4,89,31002052,3348950,31037869,15501026
4,91,27946,14,3,13973
4,92,4,3,33112303,4
5,1,0,100323023,35202,0
5,8,0,112303221,1103,0
5,12,0,112303220,1113,0
5,13,33112303,2132230,11152,33112303
5,15,868,18,1,868
5,21,53540,25,34,26770
5,24,2,0,303201321,2
5,27,8,2,33112303,8
5,29,1,0,303201033,1
5,35,7840,112303758,2048,2613.3333333333335
