x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
6,8,1217,461,38
13,1,11797,2918,32
13,7,26429,38204,20
15,0,5959,2891,37
15,1,7185,3797,43
16,3,6654,3299,47
17,3,23204,30454,25
17,84,8369,2157,24
18,4,41047,28319,14
30,88,29095,8606,13
37,17,13730,6057,34
40,71,16211,5305,34
45,7,3766,2399,37
47,7,7621,10702,36
54,0,16913,4183,12
57,59,2798,1809,19
59,65,9351,3311,41
69,0,48424,3955,11
70,0,3759,1798,21
70,47,17312,13163,12
70,60,72286,48416,10
74,55,5852,1443,33
76,7,4125,1791,43
79,0,12983,5681,23
80,0,6485,3995,56
80,1,9920,6072,22
81,0,3223,1465,20
89,3,23183,7379,24
90,71,6302,11193,26
120,17,16965,27977,29
