x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,0,3,3023233,33013300,3
0,1,3506,5,3,3506
0,2,4,3,1,4
0,3,5,302323333,13123,5
0,4,323333013,121,325,323333013
0,17,30232333,3010311,279323,30232333
0,18,218,548,15,218
0,35,237749,79285,11,237749
0,76,3,0,23233323,3
1,0,2,0,23233330,2
1,1,6,4,0,6
1,2,9,6,2,9
1,3,2,0,323333013,2
1,4,23233330,11002,9024,23233330
1,4,0,333013122,264206,0
1,16,0,232333301,313,0
2,0,7,5,1,7
2,1,333301320,3,2,333301320
2,2,234641,33133,14,234641
2,3,3,1,0,3
2,8,33011000,361727,88966,33011000
2,13,10,2,30232333,10
3,0,7,12,2,7
3,26,17,2,1,17
3,55,10,305,24,10
3,116,30,4,30232333,30
4,5,0,233330110,13,0
4,16,1,0,333301032,1
4,20,256759,8,93,256759
4,37,2190,11,8,2190
5,4,369891,177532,12,369891
5,13,110424,12,19,110424
5,15,5,2,0,5
7,15,10,17,3,10
7,118,1,1,0,1
9,13,65081,36143,11,65081
9,124,30232333,2311122,75928,30232333
10,2,323333013,322,803,323333013
10,19,138597,19013,14,138597
10,75,3,1,0,3
11,1,4,302323333,13332,4
11,2,0,333013323,249525,0
11,10,1,3023233,33011020,1
11,75,5,2,2,5
12,73,13,5,1,13
13,1,1,0,323333013,1
13,15,89,11,16,89
13,125,333231112,1,1,333231112
15,7,0,303131333,20,0
15,17,15,5,0,15
16,7,4,3023303,13133322,4
16,121,1,0,333231113,1
16,122,0,232333231,1123,0
17,124,91423,11437,23,91423
18,2,285,23,1,285
18,16,19,1,1,19
18,123,146,726,26,146
18,124,7771,47,15,7771
19,35,32,6,2,32
19,123,330311122,213,402,330311122
19,124,0,303111220,31,0
19,124,215060,11282,17,215060
19,125,11122003,25649,8457,11122003
20,123,0,311122310,158518,0
20,124,1,3023303,11122032,1
20,125,23303111,22013,76660,23303111
21,15,81231,10318,30,81231
21,16,265487,13,17,265487
22,17,72,18,15,72
22,22,330313130,331,451,330313130
22,121,4,7,8,4
22,123,25,4,0,25
22,124,3,302330311,122321,3
22,126,1,0,23303111,1
23,122,9307,15,4,9307
23,123,6,6,2,6
23,124,1,0,330311122,1
24,0,163846,12254,20,163846
24,124,25,5,2,25
24,124,20,1,1,20
25,48,1,3023303,13023120,1
25,118,3,2,0,3
25,122,6650,11415,17,6650
25,125,27,1,1,27
25,126,2,1,0,2
27,10,11,2,0,11
27,30,23,1,1,23
27,124,31112320,3,6,31112320
27,124,2,0,31112323,2
28,10,4,0,23303132,4
28,30,16087,38,3,16087
28,73,330313020,321,811,330313020
28,124,2,1,30233031,2
29,3,898,634,19,898
29,6,19,1,1,19
29,7,25,1,1,25
29,19,1,302330313,131000,1
29,23,0,313130332,240376,0
30,47,1,0,23303130,1
31,19,1,0,330313131,1
31,29,69707,11695,21,69707
31,32,0,5,1,0
31,35,857,7,1,857
32,16,23303131,33313,66722,23303131
32,17,13133312,242009,11984,13133312
33,30,437,786,23,437
34,25,5,5,0,5
34,119,20,2,1,20
34,127,30233031,1123212,5546,30233031
35,125,0,233031112,3221,0
36,71,0,313020322,22919,0
37,24,79,2,2,79
37,29,2,1,1,2
37,31,2,1,0,2
38,27,1423,17,1,1423
38,35,1,0,31303122,1
39,28,156212,10516,19,156212
41,29,24,4,2,24
41,32,2,1,30233031,2
42,19,114,4,7,114
42,32,2,1,0,2
42,117,1,0,23303111,1
43,37,0,233031303,1211,0
43,106,26,26,6,26
44,32,42602,11069,18,42602
44,126,35369,24,4,35369
45,26,1,3023303,13132033,1
45,27,10137,33143,14,10137
45,28,217545,14,26,217545
45,126,21342,11614,20,21342
45,127,67,21,12,67
46,33,9728,18,10,9728
46,57,27,1,1,27
46,58,10,2,0,10
46,125,3,3023303,11130123,3
46,126,23303111,30022,70207,23303111
47,3,1,0,31323023,1
47,25,21,2,2,21
47,26,1,0,23303131,1
47,27,23303131,32013,17957,23303131
47,29,3,0,31313130,3
47,31,31313122,3,6,31313122
47,34,56,16,1,56
47,57,22,4,4,22
47,107,6125,18,1,6125
47,126,0,303111301,21,0
47,127,11130011,329510,16549,11130011
48,23,7,7,2,7
48,25,21,3,1,21
48,26,5,2,0,5
48,27,0,303131320,32,0
48,28,13132003,373318,11222,13132003
48,29,1,1,30233031,1
48,30,0,233031313,1233,0
48,31,30233031,3131231,389229,30233031
48,43,372315,11611,20,372315
48,48,330313030,223,542,330313030
48,57,22422,21,4,22422
48,108,18,3,2,18
48,111,21,7,0,21
49,3,20,1,1,20
49,4,1,1,30233031,1
49,24,257217,20076,22,257217
49,25,0,313133013,183173,0
49,27,723,935,17,723
49,28,21344,25,3,21344
49,29,28,37,3,28
49,37,16,6,2,16
49,40,31303103,3,4,31303103
49,47,1,0,330313030,1
49,47,1,1,1,1
49,48,0,313030231,172080,0
49,104,34348,11350,21,34348
50,4,1,1,0,1
50,23,31313313,1,3,31313313
50,25,2,302330313,133020,2
50,26,330313132,333,772,330313132
50,53,171,521,19,171
50,53,182627,10370,21,182627
51,5,11550,20,1,11550
51,23,1,0,31313321,1
51,24,30233031,3133132,237737,30233031
51,25,3,1,0,3
51,26,1,0,330313133,1
51,47,2,1,0,2
51,48,1,302330313,30232,1
51,59,1,302330313,20333,1
52,27,25445,11359,19,25445
52,30,7,1,0,7
52,32,13032011,261636,11025,13032011
52,40,30233031,3031202,405151,30233031
53,1,1,3023303,13233330,1
53,19,12,2,30233031,12
53,24,0,233031313,3211,0
53,25,7,1,1,7
53,29,79,7,24,79
54,24,3,0,330313201,3
54,28,330313201,230,478,330313201
54,39,9,4,1,9
54,118,2,1,0,2
55,10,1,0,330313220,1
55,22,20,1,1,20
55,24,6,3,0,6
55,30,472,634,18,472
55,40,2,1,0,2
55,106,129,353,20,129
55,108,11212120,23006,5542,11212120
56,23,9,2,2,9
56,55,1,0,23303130,1
57,38,16582,17,3,16582
57,49,330313033,11,883,330313033
57,56,0,303130320,13,0
57,106,31726,11331,16,31726
58,39,8444,18,2,8444
58,40,19,5,3,19
58,49,0,313033012,477752,0
58,57,23303130,32012,10636,23303130
58,108,23303112,12121,56812,23303112
59,23,4670,18,10,4670
59,37,76819,66511,12,76819
59,40,327998,11355,23,327998
59,41,0,0,7,0
59,63,1646,20,1,1646
60,44,2,0,330313100,2
61,14,330313220,13,933,330313220
61,20,87479,10791,18,87479
61,22,2,2,8,2
61,29,139674,10500,17,139674
61,53,21,1,1,21
61,107,6,3023303,11212123,6
62,26,0,313201300,366161,0
62,57,1,3023303,13032100,1
63,48,1,302330313,33031,1
63,54,2,1,0,2
64,38,13101110,407167,328039,13101110
64,43,30233031,3101020,107776,30233031
64,61,31302200,3,5,31302200
64,110,0,303112121,22,0
64,127,31113302,3,3,31113302
65,10,1,1,0,1
65,42,0,233031310,1021,0
65,54,58,298,18,58
65,109,2,0,23303112,2
66,14,0,313220121,170286,0
66,32,23303131,1111,72917,23303131
66,41,3,3,0,3
67,60,30233031,3022023,212417,30233031
67,65,1,4,9,1
67,65,304934,10958,21,304934
67,93,27008,34312,17,27008
67,124,1,0,31113311,1
68,44,31310101,1,4,31310101
68,47,2,1,0,2
68,59,2,0,31302221,2
68,60,0,233031302,2101,0
68,107,2,2,0,2
68,120,23,1,1,23
69,47,9,1,1,9
69,69,19,6,3,19
69,92,11222013,92950,12423,11222013
69,121,1,1,30233031,1
69,126,30233031,1133032,292389,30233031
70,31,2,302330313,201301,2
70,47,20,2,2,20
70,47,152368,33696,20,152368
70,58,23,1,1,23
70,103,0,311213023,360033,0
70,108,16,2,2,16
70,109,36,1,1,36
71,39,71,7,19,71
71,43,17,3,30233031,17
71,47,5266,20,8,5266
71,95,11963,21,1,11963
71,119,2,17,1,2
72,14,1,302330313,220131,1
72,41,1,2,1,1
72,107,330311213,13,926,330311213
73,8,1,0,23303132,1
73,9,1,3023303,13222313,1
73,19,0,313210221,182288,0
73,45,1,0,31310102,1
73,46,31303323,3,9,31303323
73,47,4,0,3,4
73,50,2,0,330313033,2
73,53,223995,11254,20,223995
73,59,18241,21,5,18241
73,119,7092,17,23,7092
73,124,0,233031113,3102,0
73,124,2,2,0,2
74,36,8,1,1,8
74,42,1,0,23303131,1
74,71,8,2,30233031,8
74,107,1095,27,2,1095
75,18,2,302330313,210300,2
75,54,9,1,30233031,9
75,64,58252,11839,22,58252
75,66,1,1,0,1
75,117,31120121,1,8,31120121
75,118,4,302330311,201111,4
75,118,1,0,330311201,1
76,17,0,1,1,0
76,35,31310130,3,9,31310130
76,42,4,3,0,4
76,44,1,3023303,13101120,1
76,45,0,303131011,12,0
76,55,5,3,0,5
76,56,30233031,3033301,112853,30233031
76,107,75,2,2,75
76,108,18,3,1,18
76,119,327158,10969,19,327158
76,120,988,836,20,988
76,124,51785,12326,22,51785
77,4,330313300,230,266,330313300
