x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
27,86,66032,4727,52,2,1
28,84,35920,4253,13,1,1
29,83,60000,8648,13,8,3
29,85,43242,5299,21,36,13
29,86,50630,5126,35,4,4
29,93,96285,19345,13,1,1
30,82,22476,2297,17,1,1
30,85,6854,520,69,13,8
30,86,1958,119,19,1,1
30,89,36155,2793,33,1,1
32,83,17018,1453,75,8,5
32,84,30426,6230,20,4,3
32,85,24842,4238,19,19,11
32,87,26695,2824,150,9,3
33,84,38530,17016,101,2,1
33,86,26118,5421,16,13,7
33,87,22209,2273,14,7,6
34,87,30067,3261,16,9,6
34,89,20345,4146,20,2,2
34,90,21307,18681,28,3,3
35,89,26192,25191,26,17,14
35,90,9685,613,17,1,1
36,91,3244,535,86,1,1
37,89,37287,39233,9,35,21
38,91,9837,3296,26,5,3
44,82,78166,18135,95,1,1
44,95,4945,3321,18,1,1
47,3,43132,954,653,1,1
48,117,34094,24815,9,3,3
49,119,23906,23562,8,1,1
50,116,3801,1349,9,1,1
50,118,24193,21753,27,9,6
51,97,34959,27037,9,11,10
51,98,32777,31288,9,4,4
51,119,21742,17225,17,10,8
51,124,9458,4030,17,4,4
52,97,43768,47355,8,11,3
52,98,36662,34822,9,16,14
52,122,63410,33165,11,7,5
53,121,23368,4139,20,8,2
53,123,92516,25311,20,12,3
53,124,25867,13305,9,16,14
54,110,622,177,80,21,1
56,118,9235,12505,23,1,1
56,122,1932,410,17,1,1
58,98,89945,19280,13,1,1
58,125,65700,86390,9,1,1
58,127,126393,94810,9,25,16
59,108,37897,2822,13,1,1
59,110,30287,3503,23,78,60
59,113,21414,2407,172,3,2
59,114,48990,7346,38,10,4
59,116,113495,14614,11,6,4
59,127,77616,15309,15,39,23
60,110,27449,12769,10,5,4
60,111,25978,2963,20,25,6
61,110,26034,8991,26,3,2
61,112,34294,5407,12,13,5
61,113,32412,2859,241,2,2
61,120,27931,10032,105,1,1
61,126,52233,4971,26,2,1
61,127,45915,38071,20,4,2
63,96,7901,7644,11,8,1
63,125,18012,5401,14,1,1
64,97,6961,7039,21,57,12
64,98,3237,5808,9,1,1
64,120,12833,714,25,1,1
65,97,168467,138285,9,9,9
66,99,209675,186746,8,12,9
66,107,4872,524,35,1,1
67,97,113587,95833,9,43,29
68,99,148664,143076,8,54,35
69,57,43716,8239,105,1,1
69,101,13658,1929,19,3,1
70,102,6916,5889,15,7,6
71,103,23481,24043,8,15,11
71,104,18562,16808,16,36,23
72,106,28125,8166,16,11,8
72,107,26641,3672,29,15,10
73,104,33055,6656,24,4,3
73,107,22207,2987,19,55,24
73,109,20643,2709,18,13,7
73,124,35529,4942,14,6,1
73,126,21310,4727,28,20,7
74,106,21584,3497,21,26,15
74,109,16917,3008,13,3,3
74,111,40759,8497,14,4,2
74,112,13561,3825,15,4,3
74,113,467,129,737,1,1
74,126,87380,11017,40,12,3
74,127,47243,6758,13,5,5
75,108,21694,2864,16,20,12
75,112,24377,13319,10,11,6
75,114,4233,286,138,3,3
76,109,96514,96255,8,1,1
76,114,2790,1433,38,1,1
76,115,3540,62,336,1,1
77,116,7549,2125,319,5,2
77,117,5785,3153,16,4,3
79,116,5226,2661,9,3,3
79,117,10814,6355,34,14,9
80,118,51182,28503,23,48,37
80,119,35754,20776,21,45,22
81,54,21390,4057,25,6,5
81,118,47274,55789,17,67,46
81,119,60847,63184,9,7,5
82,51,17500,4430,16,5,1
82,52,16975,2359,26,15,9
83,54,25546,10154,30,2,2
85,52,32990,2836,12,1,1
90,39,10052,2704,111,1,1
90,59,18330,3827,23,9,1
91,57,20236,3931,18,6,5
92,45,42559,23123,37,1,1
92,58,33507,4947,12,7,1
93,54,18833,2368,14,1,1
95,44,23848,12095,42,14,6
96,44,19584,803,50,1,1
125,94,25963,4051,163,1,1
125,108,253623,20065,110,1,1
126,91,15633,16746,166,1,1
127,121,204663,18788,100,1,1
