x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,35,16980,7760,15,12,1
1,35,25053,5590,13,7,2
2,25,1912,588,10,1,1
2,34,13242,753,10,1,1
3,34,5115,3117,26,2,2
3,35,8324.5,2773,44,2,2
3,37,10590,820,10,2,2
3,39,11462,2006,24,9,1
4,24,10886,522,19,3,1
4,30,31148,7650,10,1,1
4,34,13829,2680,13,3,2
4,35,21125,2206,17,18,1
4,38,132969,14259,26,27,4
5,8,6825,676,15,1,1
5,13,11096,28921,45,1,1
5,16,9336,616,20,1,1
5,24,24520,8044,12,4,1
5,35,19386,43129,483,2,2
5,38,30596,9627,32,9,3
5,39,30140,16568,25,23,11
5,40,84764,29005,16,25,10
6,3,26881,23208,34,4,1
6,12,4484,415,89,1,1
6,40,40894,12212,31,8,7
6,41,45205,3887,12,7,2
7,41,28993.333333333332,22466,43,14,9
7,42,27075,6566,17,36,18
8,18,57033,29323,34,1,1
8,41,55791.5,15717,28,9,5
8,42,44346.666666666664,25740,37,55,26
8,43,203893,28444,5,1,1
9,41,33793,25352,40,29,19
9,42,31312.5,16756,25,37,11
10,5,6508,310,19,1,1
10,41,37762,8003,12,12,5
10,42,26041,19775,64,58,17
11,41,60084,11050,18,12,6
11,42,32803,4392,7,4,2
11,44,16359,17734,5,1,1
12,41,16812,3711,23,1,1
13,41,19076,13348,23,1,1
14,43,15705,19005,4,1,1
19,17,36478,7607,11,1,1
20,10,18655,17041,28,3,2
21,10,58306.5,42639,62,9,2
22,9,23803,27497,19,2,2
22,10,29791.5,14828,23,28,7
23,7,26992,14192,11,2,2
23,8,24873,11033,32,18,5
23,9,31343,16188,36,15,7
23,10,32050,15603,65,23,12
23,11,20655,3916,19,25,2
24,7,44203,14118,13,1,1
24,9,34027,5150,16,3,3
24,10,28228.5,31514,48,3,2
33,0,68270,9753,39,1,1
78,0,12129,1941,12,1,1
79,0,2827,3387,31,1,1
84,0,9797,3657,30,1,1
89,0,7568,813,11,1,1
92,0,2362,304,47,1,1
98,6,4245,2313,52,3,1
101,2,6979,3767,50,5,1
107,10,9801,3846,34,1,1
108,1,18338,5041,8,1,1
108,8,855,363,9,1,1
108,16,10075,2972,72,1,1
109,9,8400,415,25,1,1
110,4,11712,370,17,1,1
112,0,21137,3699,21,2,1
112,1,16736,4628,7,3,2
112,20,7047,2566,50,10,2
113,0,36027.5,21692,22,14,5
113,1,36722,21937,32,40,16
113,2,23518,10203,16,14,7
113,3,17233.5,6795,66,14,6
113,6,22914,10889,42,7,1
114,0,18356.333333333332,16995,38,18,5
114,1,28779,13953,33,59,29
114,2,24486,18957,57,120,44
114,3,18019,4883,19,17,6
114,4,20210.5,8680,36,4,3
114,24,48238,21604,36,1,1
114,27,6214,734,9,2,1
115,0,15426,3614,23,2,1
115,1,26946.666666666668,25821,46,64,24
115,2,30530,6543,26,29,12
115,3,31407,30024,60,111,28
115,4,11056,3864,31,6,3
115,24,8836,2,8,1,1
116,0,33415,11383,14,1,1
116,1,40611,11801,8,2,1
116,2,45558.25,35956,40,85,32
116,3,36712,7062,12,28,7
116,4,51661,9272,28,3,2
116,14,4493,602,27,1,1
116,20,3321,371,8,3,1
116,23,5738,789,10,2,2
117,1,36583.666666666664,31763,46,12,9
117,3,9026,3835,14,3,1
117,4,10934,617,16,22,3
117,5,2813,11118,38,3,2
118,0,4770,4353,6,1,1
118,2,62560,23218,5,3,3
118,21,3007,417,9,1,1
119,17,6209,1896,49,2,1
123,0,777,560,31,1,1
124,15,10260,3606,33,4,1
