x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
1,53,4067,2996,58
1,101,10061,2765,735
16,39,7803,2654,17
21,8,5133,5500,317
34,36,7412,2613,17
42,8,6967,4714,20
60,8,74200,70052,12
61,7,9865,10232,11
61,8,64607,70928,10
62,43,5001,1761,72
65,2,40247,38478,10
66,1,8712,859,28
67,2,42103,18531,11
67,4,27272,27595,13
67,5,27716,31906,8
67,7,14571,743,21
68,4,32494,27026,9
69,2,18623,16289,20
69,4,4837,6425,18
71,1,2729,1725,94
76,39,3796,2650,45
86,42,4855,2110,20
91,4,1027,883,118
102,4,7884,4653,24
104,0,6143,3825,27
119,8,9358,4757,29
