x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
19,47,2630,3227,17
24,42,6413,5082,14
25,37,4206,13266,6
25,39,10907,14401,5
27,37,22412,26166,25
27,40,14317,9143,19
28,34,22991,42728,17
28,35,8663,13548,6
28,37,14027,14504,4
28,39,13836,14244,6
34,40,174816,13794,221
35,40,11387,12275,13
37,37,18408,6559,15
40,32,3389,432,14
40,34,50031,9911,4
41,29,81128,15590,5
41,34,75858,13748,6
41,35,9525,7677,7
41,57,27404,11430,18
41,59,49622,10148,5
43,29,49756,10231,5
43,30,54676,15728,5
43,34,50049,10217,7
43,35,45107,10333,10
43,44,49653,9790,6
43,49,15727,9900,7
43,50,49103,9942,7
44,30,34637,8354,8
44,32,39095,10051,6
44,34,47386,9999,6
44,35,39153,12899,5
44,37,39345,9943,5
44,39,71781,15182,6
44,40,33993,8328,7
44,42,8829,9415,18
44,44,26508,9798,18
44,45,17994,10781,8
44,49,50374,10137,4
44,52,37453,15023,11
46,29,43849,9537,150
46,34,41168,14515,4
46,35,47053,13160,5
46,37,60515,12022,7
46,39,47894,13228,6
46,40,32572,9749,5
46,42,27078,7195,14
46,44,23106,10444,39
46,45,30729,10439,10
46,47,37433,15146,5
46,49,70000,13224,6
46,50,39195,12071,5
46,52,41727,12944,7
46,54,48693,14674,6
46,57,68383,20053,6
46,59,43601,12324,7
46,62,27169,10075,4
47,30,22391,11209,62
47,32,47268,9026,8
47,34,45458,12991,44
47,37,30785,9368,13
47,39,37150,9971,5
47,40,20090,21220,34
47,42,31938,31868,25
47,44,24120,18779,45
47,45,53336,10981,23
47,47,37992,16360,5
47,49,37586,14658,4
47,50,35250,10050,5
47,52,41843,10930,14
47,54,66271,16034,21
47,55,35557,15018,5
47,57,48653,19903,3
47,60,43030,10029,5
47,62,48908,10042,6
49,27,108202,28985,141
49,29,39921,10036,7
49,30,45748,9644,8
49,32,46568,9944,8
49,34,53646,19879,3
49,37,38427,9828,5
49,39,46824,19824,4
49,42,32600,31322,6
49,44,30501,19237,6
49,45,80397,12988,9
49,47,31879,11802,5
49,49,78094,19866,4
49,50,14103,12862,6
49,52,34997,13230,5
49,54,43225,10107,7
49,55,42441,14254,7
50,27,56150,14639,15
50,29,40128,17628,16
50,32,49499,9965,8
50,35,50268,10405,8
50,37,48578,15087,5
50,39,49744,10136,5
50,40,12196,14579,26
50,42,45566,44158,4
50,44,26447,7579,7
50,45,39959,10019,7
50,47,39906,28626,19
50,49,44707,10415,6
50,50,22497,13684,9
50,52,43105,11996,5
50,54,13988,14484,3
50,55,200533,20184,5
50,57,185861,19317,5
50,64,3423,5188,29
52,30,132859,17435,4
52,32,81718,9683,88
52,34,44437,13331,5
52,35,49751,13431,4
52,37,61405,12544,11
52,39,44635,8823,5
52,40,29289,8455,6
52,42,142245,18983,5
52,44,10738,8999,5
52,45,40886,14695,6
52,47,40796,20948,21
52,52,37874,9819,9
52,54,42597,13081,7
52,62,13131,12213,45
53,0,8788,8269,23
53,25,24241,37861,6
53,27,49239,18264,53
53,34,37496,9168,5
53,35,29208,7210,10
53,37,23173,9985,14
53,39,120437,19210,101
53,40,70044,17394,7
53,42,67347,17916,5
53,44,48761,10148,7
53,45,81557,44424,6
53,47,64739,10880,6
53,49,7594,3861,12
53,50,108341,8955,295
53,54,28951,9487,77
53,55,56165,22872,103
53,59,12865,14395,9
55,22,71884,24145,50
55,24,19184,20742,6
55,27,31615,9711,5
55,29,58871,13099,10
55,30,70233,12694,7
55,32,26203,11285,10
55,35,53245,19881,5
55,37,109584,16369,5
55,39,36360,10262,8
55,40,31148,31794,2
55,42,15959,13405,6
55,44,16702,14580,5
55,45,34525,9693,6
55,47,21007,12623,16
55,49,84769,16380,5
55,50,140242,93627,4
55,54,86044,15458,52
55,64,14151,7950,14
56,17,13174,18161,2
56,22,34229,42835,5
56,27,39484,29782,62
56,29,77917,19331,6
56,30,64880,11255,9
56,32,23136,9857,4
56,34,34051,9501,6
56,35,71150,11789,8
56,37,33520,15546,7
56,39,175627,8000,307
56,40,55686,43726,4
56,42,55909,62455,13
56,44,55199,23545,5
56,45,72285,66451,4
56,47,64114,32870,4
56,49,120178,12293,137
56,50,32510,14718,12
56,52,75547,14852,4
56,54,86637,19922,5
56,55,14307,11946,19
56,62,10771,8786,30
58,30,52816,13126,8
58,32,54925,14711,5
58,34,28379,11195,5
58,35,34403,9409,8
58,37,50471,16621,12
58,39,30657,12879,5
58,40,27997,30802,9
58,42,20260,15446,15
58,44,8295,9017,5
58,45,19654,10965,6
58,47,60131,29950,15
58,49,43961,16101,4
58,50,69876,11949,50
58,52,84807,17640,38
58,59,11509,14622,44
58,62,5073,13966,12
59,29,27716,9469,12
59,30,60512,16117,6
59,32,109042,19770,4
