x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
3,59,30872,47325,21,1,1
5,71,14100,14746,25,3,1
8,124,43231,64898,20,2,2
9,127,7274,1766,25,1,1
10,127,51158,31319,22,2,1
11,47,10869,523,23,1,1
15,33,20023,71547,6,1,1
17,28,20055,33275,35,5,3
17,33,10509,646,40,1,1
17,35,33671,30901,5,8,3
17,79,19371,35696,17,1,1
18,27,45573,49987,6,1,1
19,31,29169,21381,6,5,3
19,32,32805,46054,10,1,1
20,32,46738.5,45825,11,3,3
20,33,103816,93551,5,1,1
21,33,18316,27793,8,2,1
21,34,6058,661,21,1,1
35,80,15777,10298,35,6,2
39,24,10716,1242,56,4,2
41,24,5368,563,21,3,1
41,95,10257,1771,26,2,1
48,85,11280,901,28,1,1
49,85,14073,3984,31,2,1
50,83,73466,78122,6,1,1
50,85,976,42,234,3,1
51,84,8013,874,24,1,1
67,101,91090,91651,10,1,1
71,111,186233,377047,16,2,2
71,114,52437,64979,7,36,6
72,113,123258,129355,6,15,3
74,101,7435.5,8016,92,9,3
74,119,337804,400332,11,2,2
75,119,44069,67508,15,3,2
77,117,46085,60728,5,7,4
78,108,22825.5,34329,27,7,2
80,108,58802.5,131616,16,4,2
80,109,31369.333333333332,125198,37,62,22
80,110,40445,130305,30,48,15
80,111,20484,44703,44,4,3
80,113,73143,39444,12,1,1
81,108,46026,53876,11,4,4
81,109,37551.25,180365,72,17,13
81,110,25791,25061,10,2,2
81,111,23513.5,43190,39,5,2
81,112,214362,244498,9,4,2
81,113,32274.5,67986,61,5,3
82,109,33613.5,77912,29,32,10
82,110,86884,405991,32,16,6
82,112,54743.333333333336,162888,25,4,4
82,113,103191.33333333333,332662,26,9,3
83,109,188853.5,348335,16,8,3
83,110,53268,120580,15,6,4
83,111,30085,36000,8,6,4
83,112,90713.66666666667,201450,65,20,8
83,113,56609.666666666664,217545,29,16,10
83,117,9345,1400,224,2,1
84,108,169408,168938,7,4,3
84,109,56028,78954,9,4,2
84,110,52604,129417,22,13,3
84,111,37801.666666666664,264085,26,7,5
84,112,23094,23071,33,9,5
84,113,26012.333333333332,76482,22,3,3
84,114,167262,312124,15,8,2
84,116,69827.5,154128,14,4,2
84,117,54778,50737,8,1,1
84,118,82437.5,175597,16,3,2
85,20,25396,12400,6,2,1
85,21,200690,166535,7,6,4
85,111,118546,342490,47,26,7
85,112,150197,150075,10,3,1
85,114,180871,363540,40,4,3
85,115,185715,198645,7,2,2
85,117,90177,61836,18,4,3
86,20,7558,774,20,4,1
86,21,49055.5,91335,13,16,4
86,22,57625,41987,6,1,1
86,110,64726.5,154607,16,5,2
86,111,32494,23967,10,1,1
86,112,163859.5,244887,30,4,2
86,113,247946,159158,8,1,1
86,115,385239,463226,7,4,1
87,21,12173,1164,20,1,1
87,66,4087.5,1084,69,6,3
87,68,6249,408,28,1,1
87,111,157243.66666666666,445147,48,4,3
87,118,198748,241389,9,3,2
88,24,3176,587,24,1,1
88,65,3558,587,31,2,1
91,109,9423.5,15299,42,5,4
100,5,5989,1057,32,9,1
100,6,5658,1042,31,15,1
100,98,5344,396,150,1,1
100,99,10469,3665,28,5,2
101,99,9430,1775,28,4,2
124,29,82581,180018,13,3,2
